,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
42,第一三敬荘,賃貸アパート,東京都北区赤羽２,ＪＲ京浜東北線/赤羽駅 歩7分,東京メトロ南北線/赤羽岩淵駅 歩3分,東京メトロ南北線/志茂駅 歩12分,築48年,2階建,2階,3.5万円,-,-/-/-/-,ワンルーム,13.24m
43,関アパート,賃貸アパート,東京都北区滝野川４,都営三田線/新板橋駅 歩10分,ＪＲ埼京線/板橋駅 歩13分,都営三田線/西巣鴨駅 歩13分,築42年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,1K,13m
44,大清ビル,賃貸マンション,東京都北区中里３,ＪＲ山手線/駒込駅 歩10分,ＪＲ京浜東北線/上中里駅 歩13分,ＪＲ京浜東北線/田端駅 歩12分,築52年,5階建,5階,3.4万円,1000円,3.4万円/3.4万円/-/-,ワンルーム,12m
45,大清ビル,賃貸マンション,東京都北区中里３,ＪＲ山手線/駒込駅 歩10分,ＪＲ京浜東北線/上中里駅 歩13分,ＪＲ京浜東北線/田端駅 歩12分,築52年,5階建,4階,3.4万円,1000円,3.4万円/3.4万円/-/-,ワンルーム,12m
46,田川ハイツ,賃貸アパート,東京都北区滝野川２,都電荒川線/滝野川一丁目駅 歩8分,None,None,築54年,2階建,2階,3.4万円,1500円,3.4万円/3.4万円/-/-,ワンルーム,12m
47,東京メトロ南北線 西ヶ原駅 2階建 築40年,賃貸アパート,東京都北区西ケ原３,東京メトロ南北線/西ヶ原駅 歩8分,ＪＲ京浜東北線/上中里駅 歩11分,ＪＲ京浜東北線/王子駅 歩13分,築40年,2階建,2階,3.5万円,1000円,3.5万円/-/-/-,1K,18.42m
48,片山荘,賃貸アパート,東京都北区上中里１,ＪＲ山手線/駒込駅 歩10分,ＪＲ京浜東北線/上中里駅 歩8分,東京メトロ南北線/西ヶ原駅 歩10分,築46年,2階建,2階,3.5万円,1000円,-/-/-/-,1K,18m
49,片山荘,賃貸アパート,東京都北区上中里１,ＪＲ山手線/駒込駅 歩10分,ＪＲ京浜東北線/上中里駅 歩8分,東京メトロ南北線/西ヶ原駅 歩10分,築46年,2階建,2階,3.6万円,1000円,-/-/-/-,1K,18m
50,文化ハイツ,賃貸アパート,東京都北区上十条１,ＪＲ埼京線/十条駅 歩3分,ＪＲ京浜東北線/東十条駅 歩12分,都営三田線/新板橋駅 歩15分,築49年,2階建,1階,3.3万円,3000円,3.3万円/-/-/-,1K,17m
51,ＪＲ埼京線 十条駅 2階建 築49年,賃貸アパート,東京都北区上十条１,ＪＲ埼京線/十条駅 歩2分,ＪＲ京浜東北線/東十条駅 歩11分,ＪＲ京浜東北線/王子駅 歩20分,築49年,2階建,1階,3.3万円,3000円,3.3万円/-/-/-,1K,16m
52,佐々木荘,賃貸アパート,東京都北区王子５,東京メトロ南北線/王子神谷駅 歩2分,東京メトロ南北線/王子駅 歩16分,ＪＲ京浜東北線/東十条駅 歩16分,築44年,2階建,1階,3.7万円,-,3.7万円/3.7万円/-/-,1K,18.18m
53,ＳＧハウス,賃貸アパート,東京都北区中十条３,ＪＲ京浜東北線/東十条駅 歩3分,ＪＲ埼京線/十条駅 歩7分,東京メトロ南北線/王子神谷駅 歩20分,築58年,2階建,2階,3.7万円,-,-/-/4万円/-,1DK,8.7m
54,ＳＧハウス,賃貸アパート,東京都北区中十条３,ＪＲ京浜東北線/東十条駅 歩3分,ＪＲ埼京線/十条駅 歩7分,東京メトロ南北線/王子神谷駅 歩20分,築58年,2階建,2階,4万円,-,-/-/4万円/-,1DK,10m
55,サンライト十条,賃貸アパート,東京都北区上十条３,ＪＲ埼京線/十条駅 歩4分,ＪＲ京浜東北線/東十条駅 歩9分,都営三田線/板橋本町駅 歩15分,築12年,2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,14.85m
56,ＪＲ埼京線 十条駅 2階建 築12年,賃貸アパート,東京都北区上十条３,ＪＲ埼京線/十条駅 歩4分,ＪＲ京浜東北線/東十条駅 歩9分,都営三田線/板橋本町駅 歩15分,築12年,2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,14.85m
57,ポラリス田端,賃貸マンション,東京都北区田端６,ＪＲ山手線/田端駅 歩4分,ＪＲ山手線/駒込駅 歩12分,ＪＲ山手線/西日暮里駅 歩14分,築28年,4階建,2階,2.8万円,11000円,-/-/-/-,ワンルーム,5.25m
58,ポラリス田端,賃貸マンション,東京都北区田端６,ＪＲ山手線/田端駅 歩4分,ＪＲ山手線/駒込駅 歩12分,ＪＲ山手線/西日暮里駅 歩14分,築28年,4階建,4階,3.2万円,11000円,-/-/-/-,ワンルーム,5m
59,ポラリス田端,賃貸マンション,東京都北区田端６,ＪＲ山手線/田端駅 歩4分,ＪＲ山手線/駒込駅 歩12分,ＪＲ山手線/西日暮里駅 歩14分,築28年,4階建,2階,3.2万円,11000円,-/-/-/-,ワンルーム,5m
60,市村ビルII,賃貸マンション,東京都北区堀船３,ＪＲ京浜東北線/王子駅 歩13分,都電荒川線/梶原駅 歩5分,ＪＲ京浜東北線/上中里駅 歩11分,築47年,3階建,3階,3.8万円,1500円,3.8万円/-/-/-,ワンルーム,12.42m
