,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,ひざわ荘,賃貸アパート,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩11分,東京メトロ日比谷線/南千住駅 歩11分,つくばエクスプレス/南千住駅 歩11分,築56年,2階建,2階,2万円,1700円,-/-/-/-,ワンルーム,9.72m
1,ひざわ荘,賃貸アパート,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩11分,東京メトロ日比谷線/南千住駅 歩11分,つくばエクスプレス/南千住駅 歩11分,築56年,2階建,1階,2万円,1700円,-/-/-/-,ワンルーム,7.29m
2,ひざわ荘,賃貸アパート,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩11分,東京メトロ日比谷線/南千住駅 歩11分,つくばエクスプレス/南千住駅 歩11分,築56年,2階建,1階,2万円,1700円,-/-/-/-,ワンルーム,7.29m
3,サンファスト浅草（SAビル）,賃貸マンション,東京都台東区浅草５,つくばエクスプレス/浅草駅 歩13分,東京メトロ日比谷線/三ノ輪駅 歩14分,東武伊勢崎線/浅草駅 歩18分,築54年,5階建,5階,2.5万円,1000円,2.5万円/2.5万円/-/-,ワンルーム,5.7m
4,宝盛荘,賃貸アパート,東京都台東区三ノ輪１,東京メトロ日比谷線/三ノ輪駅 歩3分,None,None,築57年,3階建,2階,3万円,1000円,6万円/-/-/-,ワンルーム,10.52m
5,宝盛荘,賃貸アパート,東京都台東区三ノ輪１,東京メトロ日比谷線/三ノ輪駅 歩3分,None,None,築57年,3階建,2階,3万円,1000円,6万円/-/-/-,ワンルーム,10.52m
6,東京メトロ日比谷線 三ノ輪駅 2階建 築59年,賃貸アパート,東京都台東区三ノ輪１,東京メトロ日比谷線/三ノ輪駅 歩4分,東京メトロ日比谷線/南千住駅 歩13分,都電荒川線/三ノ輪橋駅 歩8分,築59年,2階建,2階,3万円,1000円,6万円/-/-/-,ワンルーム,10.52m
7,北村アパート,賃貸アパート,東京都台東区浅草５,つくばエクスプレス/浅草駅 歩10分,東京メトロ日比谷線/入谷駅 歩11分,東京メトロ銀座線/浅草駅 歩14分,築53年,2階建,2階,3万円,2000円,3万円/3万円/-/-,ワンルーム,9m
8,東京メトロ千代田線 根津駅 2階建 築48年,賃貸アパート,東京都台東区谷中１,東京メトロ千代田線/根津駅 歩6分,ＪＲ山手線/日暮里駅 歩13分,ＪＲ山手線/鶯谷駅 歩15分,築48年,2階建,1階,3.1万円,3000円,3.1万円/3.1万円/-/-,ワンルーム,18m
9,上野荘,賃貸アパート,東京都台東区谷中１,東京メトロ千代田線/根津駅 歩5分,東京メトロ千代田線/千駄木駅 歩12分,ＪＲ山手線/日暮里駅 歩15分,築48年,2階建,1階,3.1万円,3000円,3.1万円/3.1万円/-/-,ワンルーム,18m
10,つくばエクスプレス 浅草駅 2階建 築71年,賃貸アパート,東京都台東区浅草５,つくばエクスプレス/浅草駅 歩11分,東京メトロ日比谷線/入谷駅 歩11分,東京メトロ日比谷線/三ノ輪駅 歩13分,築71年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,9.5m
11,東京メトロ日比谷線 三ノ輪駅 2階建 築49年,賃貸アパート,東京都台東区竜泉３,東京メトロ日比谷線/三ノ輪駅 歩6分,ＪＲ常磐線/南千住駅 歩14分,つくばエクスプレス/浅草駅 歩20分,築49年,2階建,1階,3.8万円,-,3.8万円/3.8万円/-/3.8万円,1K,16m
12,東京メトロ日比谷線 三ノ輪駅 2階建 築49年,賃貸アパート,東京都台東区竜泉３,東京メトロ日比谷線/三ノ輪駅 歩6分,ＪＲ常磐線/南千住駅 歩14分,つくばエクスプレス/浅草駅 歩20分,築49年,2階建,1階,5万円,-,5万円/5万円/-/5万円,1K,16m
13,ＪＲ山手線 上野駅 3階建 築57年,賃貸マンション,東京都台東区東上野２,ＪＲ山手線/上野駅 歩5分,ＪＲ山手線/御徒町駅 歩7分,都営大江戸線/新御徒町駅 歩8分,築57年,3階建,3階,2.7万円,12000円,-/-/-/-,ワンルーム,8.31m
14,東京メトロ銀座線 浅草駅 5階建 築47年,賃貸マンション,東京都台東区今戸２,東京メトロ銀座線/浅草駅 歩15分,ＪＲ常磐線/南千住駅 歩17分,東京メトロ日比谷線/三ノ輪駅 歩19分,築47年,5階建,4階,3.9万円,2000円,3.9万円/3.9万円/-/-,ワンルーム,16m
15,ＤＭたけくらべ,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩7分,東京メトロ日比谷線/入谷駅 歩10分,ＪＲ常磐線/南千住駅 歩13分,築30年,4階建,3階,4万円,3000円,-/4万円/-/-,ワンルーム,7.66m
16,ＤＭたけくらべ,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩7分,東京メトロ日比谷線/入谷駅 歩10分,ＪＲ常磐線/南千住駅 歩13分,築30年,4階建,3階,4.2万円,3000円,-/4.2万円/-/-,ワンルーム,7.27m
17,ＪＲ山手線 日暮里駅 2階建 築56年,賃貸アパート,東京都台東区谷中５,ＪＲ山手線/日暮里駅 歩5分,東京メトロ千代田線/千駄木駅 歩7分,None,築56年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,21.5m
18,ＪＲ山手線 上野駅 5階建 築29年,賃貸その他,東京都台東区上野６,ＪＲ山手線/上野駅 歩1分,ＪＲ京浜東北線/御徒町駅 歩4分,東京メトロ千代田線/湯島駅 歩8分,築29年,5階建,2階,4.2万円,3000円,4.2万円/2.1万円/-/-,ワンルーム,8.76m
19,フォレスト上野,賃貸マンション,東京都台東区上野６,ＪＲ山手線/上野駅 歩1分,ＪＲ京浜東北線/御徒町駅 歩4分,東京メトロ千代田線/湯島駅 歩8分,築29年,5階建,2階,4.2万円,3000円,4.2万円/2.1万円/-/-,ワンルーム,8.76m
20,木下荘,賃貸アパート,東京都台東区西浅草２,東京メトロ銀座線/田原町駅 歩6分,つくばエクスプレス/浅草駅 歩7分,None,築52年,2階建,2階,4.5万円,2000円,4.5万円/9万円/-/-,2K,18.2m
21,アカデミアアート東京上野台学院　女性限定シェアハウス,賃貸マンション,東京都台東区池之端４,東京メトロ千代田線/根津駅 歩2分,ＪＲ山手線/上野駅 歩15分,京成本線/京成上野駅 歩13分,築9年,4階建,2階,4.7万円,-,-/-/-/-,ワンルーム,8m
22,アカデミアアート東京上野台学院　女性限定シェアハウス,賃貸マンション,東京都台東区池之端４,東京メトロ千代田線/根津駅 歩2分,ＪＲ山手線/上野駅 歩15分,京成本線/京成上野駅 歩13分,築9年,4階建,2階,4.7万円,8000円,-/-/-/-,ワンルーム,8m
23,東京メトロ日比谷線 三ノ輪駅 7階建 築30年,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩10分,ＪＲ常磐線/南千住駅 歩12分,つくばエクスプレス/浅草駅 歩14分,築30年,7階建,2階,4.3万円,5000円,-/-/-/-,1K,16.1m
24,東京メトロ日比谷線 三ノ輪駅 7階建 築30年,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩10分,ＪＲ常磐線/南千住駅 歩12分,つくばエクスプレス/浅草駅 歩14分,築30年,7階建,3階,5.6万円,5000円,5.6万円/-/-/-,1K,16.01m
25,庄田ビル,賃貸マンション,東京都台東区雷門１,東京メトロ銀座線/田原町駅 歩3分,都営浅草線/浅草駅 歩4分,つくばエクスプレス/浅草駅 歩6分,築56年,4階建,4階,4.5万円,3000円,4.5万円/4.5万円/-/-,ワンルーム,14.85m
26,斉藤方アパート,賃貸アパート,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩9分,東京メトロ日比谷線/南千住駅 歩10分,つくばエクスプレス/南千住駅 歩12分,築55年,2階建,2階,4.8万円,-,4.8万円/9.6万円/-/-,ワンルーム,12.15m
27,斉藤方アパート,賃貸アパート,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩9分,東京メトロ日比谷線/南千住駅 歩10分,つくばエクスプレス/南千住駅 歩12分,築55年,2階建,2階,4.8万円,-,4.8万円/9.6万円/-/-,ワンルーム,12.15m
28,フォレスト台東,賃貸マンション,東京都台東区台東１,ＪＲ山手線/秋葉原駅 歩9分,都営浅草線/浅草橋駅 歩10分,東京メトロ銀座線/末広町駅 歩10分,築30年,地下1地上7階建,2階,4.6万円,2000円,4.6万円/4.6万円/-/-,ワンルーム,8.74m
29,ＪＲ山手線 秋葉原駅 地下1地上7階建 築30年,賃貸その他,東京都台東区台東１,ＪＲ山手線/秋葉原駅 歩9分,都営浅草線/浅草橋駅 歩10分,東京メトロ銀座線/末広町駅 歩10分,築30年,地下1地上7階建,2階,4.6万円,2000円,4.6万円/4.6万円/-/-,ワンルーム,8.74m
30,第一松倉荘,賃貸マンション,東京都台東区西浅草２,東京メトロ銀座線/田原町駅 歩7分,つくばエクスプレス/浅草駅 歩5分,東京メトロ銀座線/稲荷町駅 歩11分,築54年,5階建,2階,4.5万円,3500円,4.5万円/4.5万円/-/-,ワンルーム,13m
31,東京メトロ日比谷線 三ノ輪駅 4階建 築48年,賃貸アパート,東京都台東区竜泉３,東京メトロ日比谷線/三ノ輪駅 歩8分,都電荒川線/三ノ輪橋駅 歩10分,ＪＲ常磐線/南千住駅 歩15分,築48年,4階建,4階,4.9万円,-,4.9万円/4.9万円/-/-,ワンルーム,16.5m
32,デュオ２４三筋,賃貸マンション,東京都台東区三筋２,都営大江戸線/新御徒町駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/蔵前駅 歩5分,築44年,5階建,2階,5万円,-,10万円/5万円/-/-,ワンルーム,12m
33,デュオ２４三筋,賃貸マンション,東京都台東区三筋２,都営大江戸線/新御徒町駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/蔵前駅 歩5分,築44年,5階建,2階,5万円,-,10万円/5万円/-/-,ワンルーム,12m
34,デュオ２４三筋,賃貸マンション,東京都台東区三筋２,都営大江戸線/新御徒町駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/蔵前駅 歩5分,築44年,5階建,3階,5万円,-,10万円/5万円/-/-,ワンルーム,12m
35,デュオ２４三筋,賃貸マンション,東京都台東区三筋２,都営大江戸線/新御徒町駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/蔵前駅 歩5分,築44年,5階建,2階,5万円,-,10万円/5万円/-/-,ワンルーム,12m
36,寿ビル,賃貸マンション,東京都台東区寿３,東京メトロ銀座線/田原町駅 歩4分,都営大江戸線/蔵前駅 歩2分,東京メトロ銀座線/浅草駅 歩6分,築43年,8階建,4階,5万円,-,-/-/3万円/3万円,ワンルーム,7.61m
37,寿ビル,賃貸マンション,東京都台東区寿３,東京メトロ銀座線/田原町駅 歩4分,都営大江戸線/蔵前駅 歩2分,東京メトロ銀座線/浅草駅 歩6分,築43年,8階建,4階,5万円,-,-/-/3万円/3万円,ワンルーム,7.12m
38,土浜ビル,賃貸マンション,東京都台東区今戸２,東京メトロ銀座線/浅草駅 歩15分,東京メトロ日比谷線/三ノ輪駅 歩19分,東武伊勢崎線/とうきょうスカイツリー駅 歩20分,築47年,4階建,4階,4.8万円,3000円,9.6万円/4.8万円/-/-,ワンルーム,14.6m
39,東京メトロ千代田線 根津駅 4階建 築50年,賃貸マンション,東京都台東区池之端４,東京メトロ千代田線/根津駅 歩6分,東京メトロ千代田線/湯島駅 歩15分,ＪＲ山手線/上野駅 歩16分,築50年,4階建,4階,5万円,3000円,5万円/5万円/-/-,1K,20m
40,池之端コーポ,賃貸マンション,東京都台東区池之端４,東京メトロ千代田線/根津駅 歩5分,ＪＲ山手線/上野駅 歩16分,東京メトロ南北線/東大前駅 歩17分,築50年,4階建,4階,5万円,3000円,5万円/5万円/-/-,1K,20m
41,ドーム小嶋,賃貸アパート,東京都台東区谷中７,ＪＲ山手線/日暮里駅 歩2分,ＪＲ京浜東北線/鶯谷駅 歩12分,東京メトロ千代田線/西日暮里駅 歩15分,築30年,2階建,2階,5万円,3000円,5万円/5万円/-/-,ワンルーム,15.3m
42,ＪＲ山手線 日暮里駅 2階建 築29年,賃貸アパート,東京都台東区谷中７,ＪＲ山手線/日暮里駅 歩2分,ＪＲ山手線/鶯谷駅 歩13分,東京メトロ千代田線/千駄木駅 歩15分,築29年,2階建,2階,5万円,3000円,5万円/5万円/-/-,ワンルーム,15.3m
43,東京メトロ銀座線 浅草駅 2階建 築42年,賃貸アパート,東京都台東区浅草５,東京メトロ銀座線/浅草駅 歩14分,東京メトロ日比谷線/入谷駅 歩15分,つくばエクスプレス/浅草駅 歩10分,築42年,2階建,2階,5.1万円,2000円,7.65万円/-/-/-,ワンルーム,12.83m
44,奥浅草ハウス,賃貸アパート,東京都台東区浅草５,東京メトロ銀座線/浅草駅 歩14分,東京メトロ日比谷線/入谷駅 歩15分,つくばエクスプレス/浅草駅 歩10分,築42年,2階建,2階,5.1万円,2000円,7.65万円/-/-/-,ワンルーム,12.83m
45,ロシェル蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/浅草駅 歩9分,築27年,5階建,2階,4.9万円,4000円,-/-/-/-,ワンルーム,6.48m
46,ロシェル蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩3分,東京メトロ銀座線/田原町駅 歩6分,都営浅草線/浅草駅 歩9分,築27年,5階建,2階,4.9万円,4000円,-/-/-/-,ワンルーム,5.67m
47,ウッディ－コ－ポ,賃貸マンション,東京都台東区北上野２,ＪＲ山手線/上野駅 歩9分,東京メトロ銀座線/稲荷町駅 歩8分,東京メトロ日比谷線/入谷駅 歩7分,築49年,3階建,1階,5.37万円,-,5.37万円/5.37万円/-/-,ワンルーム,9.7m
48,東京メトロ日比谷線 入谷駅 4階建 築46年,賃貸マンション,東京都台東区下谷３,東京メトロ日比谷線/入谷駅 歩5分,ＪＲ山手線/鶯谷駅 歩9分,東京メトロ日比谷線/三ノ輪駅 歩11分,築46年,4階建,2階,5.2万円,2000円,5.2万円/5.2万円/-/-,1K,22.32m
49,御徒町永谷タウンプラザ,賃貸マンション,東京都台東区上野５,ＪＲ山手線/御徒町駅 歩7分,東京メトロ日比谷線/仲御徒町駅 歩4分,None,築35年,11階建,2階,5.4万円,-,5.4万円/5.4万円/-/-,ワンルーム,11.49m
50,御徒町永谷タウンプラザ,賃貸マンション,東京都台東区上野５,ＪＲ山手線/御徒町駅 歩7分,東京メトロ日比谷線/仲御徒町駅 歩4分,None,築35年,11階建,6階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,19.18m
51,萩寺前ステーツA,賃貸アパート,東京都台東区谷中５,ＪＲ山手線/日暮里駅 歩5分,東京メトロ千代田線/千駄木駅 歩6分,ＪＲ京浜東北線/西日暮里駅 歩10分,築33年,2階建,2階,5.5万円,-,5.5万円/5.5万円/-/-,ワンルーム,17.8m
52,ＪＲ山手線 日暮里駅 2階建 築33年,賃貸アパート,東京都台東区谷中５,ＪＲ山手線/日暮里駅 歩5分,東京メトロ千代田線/千駄木駅 歩6分,ＪＲ京浜東北線/西日暮里駅 歩11分,築33年,2階建,2階,5.5万円,-,5.5万円/5.5万円/-/-,ワンルーム,17.8m
53,東京メトロ千代田線 根津駅 4階建 築9年,賃貸マンション,東京都台東区池之端４,東京メトロ千代田線/根津駅 歩3分,ＪＲ山手線/日暮里駅 歩16分,東京メトロ千代田線/千駄木駅 歩13分,築9年,4階建,2階,4.7万円,8000円,-/-/-/-,ワンルーム,8m
54,川久保ビル,賃貸マンション,東京都台東区千束３,東京メトロ日比谷線/入谷駅 歩11分,東京メトロ銀座線/浅草駅 歩18分,東京メトロ日比谷線/三ノ輪駅 歩13分,築28年,6階建,3階,5.3万円,3000円,-/-/10.6万円/5.3万円,ワンルーム,15m
55,サクラビル,賃貸マンション,東京都台東区上野桜木１,ＪＲ山手線/鶯谷駅 歩7分,ＪＲ山手線/上野駅 歩13分,東京メトロ千代田線/根津駅 歩10分,築26年,3階建,2階,5万円,6000円,-/-/-/-,ワンルーム,11m
56,ＪＲ山手線 鶯谷駅 3階建 築26年,賃貸マンション,東京都台東区上野桜木１,ＪＲ山手線/鶯谷駅 歩7分,ＪＲ山手線/日暮里駅 歩14分,東京メトロ千代田線/根津駅 歩14分,築26年,3階建,2階,5万円,6000円,-/-/-/-,ワンルーム,11m
57,コスモ谷中,賃貸マンション,東京都台東区谷中５,ＪＲ山手線/日暮里駅 歩6分,東京メトロ千代田線/千駄木駅 歩7分,ＪＲ京浜東北線/西日暮里駅 歩13分,築39年,3階建,3階,5.4万円,3000円,5.4万円/5.4万円/-/-,ワンルーム,15.5m
58,上野方,賃貸アパート,東京都台東区谷中１,東京メトロ千代田線/根津駅 歩6分,ＪＲ山手線/日暮里駅 歩14分,東京メトロ南北線/東大前駅 歩17分,築47年,2階建,1階,5.5万円,3000円,5.5万円/5.5万円/-/-,2K,20m
59,東京メトロ千代田線 根津駅 2階建 築47年,賃貸アパート,東京都台東区谷中１,東京メトロ千代田線/根津駅 歩6分,ＪＲ山手線/日暮里駅 歩14分,東京メトロ千代田線/千駄木駅 歩13分,築47年,2階建,1階,5.5万円,3000円,5.5万円/5.5万円/-/-,2K,20m
60,東京メトロ千代田線 千駄木駅 2階建 築56年,賃貸アパート,東京都台東区谷中２,東京メトロ千代田線/千駄木駅 歩1分,ＪＲ山手線/日暮里駅 歩14分,ＪＲ京浜東北線/西日暮里駅 歩15分,築56年,2階建,1階,5.8万円,-,5.8万円/5.8万円/-/-,1K,19.43m
61,花咲アパート,賃貸アパート,東京都台東区谷中２,東京メトロ千代田線/千駄木駅 歩1分,ＪＲ山手線/日暮里駅 歩14分,ＪＲ京浜東北線/西日暮里駅 歩15分,築56年,2階建,1階,5.8万円,-,5.8万円/5.8万円/-/-,1K,19.43m
62,東京メトロ日比谷線 南千住駅 2階建 築4年,賃貸アパート,東京都台東区清川２,東京メトロ日比谷線/南千住駅 歩6分,東京メトロ日比谷線/三ノ輪駅 歩12分,都電荒川線/荒川一中前駅 歩19分,築4年,2階建,1階,5.8万円,-,5.8万円/-/-/-,1K,17.61m
63,東京メトロ銀座線 浅草駅 8階建 築28年,賃貸マンション,東京都台東区千束４,東京メトロ銀座線/浅草駅 歩19分,東京メトロ日比谷線/入谷駅 歩14分,ＪＲ山手線/上野駅 歩30分,築28年,8階建,2階,5.12万円,6800円,-/-/-/-,ワンルーム,16.58m
64,東京メトロ銀座線 浅草駅 8階建 築28年,賃貸マンション,東京都台東区千束４,東京メトロ銀座線/浅草駅 歩19分,東京メトロ日比谷線/入谷駅 歩14分,ＪＲ山手線/上野駅 歩30分,築28年,8階建,3階,5.9万円,5000円,-/-/-/-,ワンルーム,16.58m
65,スカイコート浅草第三,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩10分,東京メトロ日比谷線/入谷駅 歩14分,都電荒川線/三ノ輪橋駅 歩15分,築28年,8階建,2階,5.12万円,6800円,-/-/-/-,ワンルーム,16.58m
66,さくらハウス,賃貸アパート,東京都台東区谷中３,ＪＲ山手線/西日暮里駅 歩6分,東京メトロ千代田線/千駄木駅 歩6分,ＪＲ常磐線/日暮里駅 歩10分,築57年,2階建,1階,5.7万円,1000円,5.7万円/5.7万円/-/-,ワンルーム,16m
67,ＪＲ山手線 西日暮里駅 2階建 築57年,賃貸アパート,東京都台東区谷中３,ＪＲ山手線/西日暮里駅 歩6分,東京メトロ千代田線/千駄木駅 歩6分,ＪＲ常磐線/日暮里駅 歩10分,築57年,2階建,1階,5.7万円,1000円,5.7万円/5.7万円/-/-,ワンルーム,16m
68,野田ビル,賃貸マンション,東京都台東区竜泉１,東京メトロ日比谷線/三ノ輪駅 歩8分,東京メトロ日比谷線/入谷駅 歩9分,ＪＲ山手線/鶯谷駅 歩19分,築47年,4階建,3階,5.8万円,-,5.8万円/-/-/-,1K,14.33m
69,T.place浅草,賃貸アパート,東京都台東区千束３,つくばエクスプレス/浅草駅 歩10分,東京メトロ日比谷線/三ノ輪駅 歩13分,東京メトロ日比谷線/入谷駅 歩12分,築3年,2階建,2階,5.5万円,3000円,5.5万円/5.5万円/-/-,ワンルーム,12.49m
70,都営浅草線 浅草駅 2階建 築3年,賃貸アパート,東京都台東区千束３,都営浅草線/浅草駅 歩10分,東京メトロ銀座線/浅草駅 歩10分,東京メトロ日比谷線/三ノ輪駅 歩13分,築3年,2階建,2階,5.5万円,3000円,5.5万円/5.5万円/-/-,ワンルーム,12.49m
71,東京メトロ日比谷線 三ノ輪駅 3階建 築46年,賃貸マンション,東京都台東区千束４,東京メトロ日比谷線/三ノ輪駅 歩10分,東京メトロ日比谷線/入谷駅 歩15分,ＪＲ常磐線/南千住駅 歩14分,築46年,3階建,3階,5.8万円,550円,5.8万円/5.8万円/-/-,1DK,26.44m
72,東京メトロ日比谷線 入谷駅 10階建 築35年,賃貸マンション,東京都台東区千束２,東京メトロ日比谷線/入谷駅 歩5分,ＪＲ総武線/浅草橋駅 歩12分,つくばエクスプレス/浅草駅 歩10分,築35年,10階建,3階,5.9万円,-,-/-/-/-,ワンルーム,17.17m
73,東京メトロ日比谷線 入谷駅 10階建 築35年,賃貸マンション,東京都台東区千束２,東京メトロ日比谷線/入谷駅 歩5分,ＪＲ総武線/浅草橋駅 歩12分,つくばエクスプレス/浅草駅 歩10分,築35年,10階建,2階,6万円,-,-/-/-/-,ワンルーム,17.17m
74,東京メトロ日比谷線 入谷駅 10階建 築35年,賃貸マンション,東京都台東区千束２,東京メトロ日比谷線/入谷駅 歩5分,ＪＲ総武線/浅草橋駅 歩12分,つくばエクスプレス/浅草駅 歩10分,築35年,10階建,2階,6万円,-,-/-/-/-,ワンルーム,17.17m
75,クリエイトハウス谷中,賃貸マンション,東京都台東区谷中２,東京メトロ千代田線/根津駅 歩5分,東京メトロ千代田線/千駄木駅 歩6分,東京メトロ南北線/東大前駅 歩12分,築34年,3階建,1階,5.9万円,-,11.8万円/-/-/-,ワンルーム,16.3m
76,ＪＲ総武線 浅草橋駅 6階建 築35年,賃貸マンション,東京都台東区鳥越２,ＪＲ総武線/浅草橋駅 歩9分,都営大江戸線/蔵前駅 歩6分,都営大江戸線/新御徒町駅 歩9分,築35年,6階建,2階,6万円,-,12万円/6万円/-/-,2DK,38.5m
77,SN鳥越,賃貸マンション,東京都台東区鳥越２,ＪＲ総武線/浅草橋駅 歩9分,都営大江戸線/蔵前駅 歩6分,ＪＲ山手線/秋葉原駅 歩16分,築35年,6階建,2階,6万円,-,12万円/6万円/-/-,2DK,38.5m
78,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,1K,18m
79,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,1K,17m
80,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,1K,19.44m
81,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1SK,22m
82,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,6.9万円,2000円,6.9万円/6.9万円/-/-,2K,25m
83,小玉荘,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,東京メトロ南北線/東大前駅 歩12分,東京メトロ千代田線/湯島駅 歩10分,築42年,2階建,2階,7.6万円,-,7.6万円/7.6万円/-/-,2K,22.68m
84,田中ビル,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,ＪＲ常磐線/南千住駅 歩10分,都電荒川線/三ノ輪橋駅 歩11分,築46年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
85,東京メトロ日比谷線 三ノ輪駅 4階建 築48年,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,ＪＲ常磐線/南千住駅 歩10分,都電荒川線/三ノ輪橋駅 歩11分,築48年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
86,東京メトロ日比谷線 三ノ輪駅 4階建 築46年,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,東京メトロ日比谷線/南千住駅 歩10分,ＪＲ常磐線/南千住駅 歩10分,築46年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
87,東京メトロ日比谷線 三ノ輪駅 4階建 築46年,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,東京メトロ日比谷線/南千住駅 歩10分,ＪＲ常磐線/南千住駅 歩10分,築46年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
88,東京メトロ日比谷線 三ノ輪駅 4階建 築46年,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,東京メトロ日比谷線/南千住駅 歩10分,ＪＲ常磐線/南千住駅 歩10分,築46年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
89,田中ビル,賃貸マンション,東京都台東区日本堤２,東京メトロ日比谷線/三ノ輪駅 歩6分,ＪＲ常磐線/南千住駅 歩11分,つくばエクスプレス/浅草駅 歩25分,築46年,4階建,4階,6万円,-,6万円/6万円/-/-,1K,23m
90,横田ハイム,賃貸アパート,東京都台東区蔵前４,都営浅草線/蔵前駅 歩4分,都営大江戸線/新御徒町駅 歩7分,東京メトロ銀座線/田原町駅 歩8分,築48年,2階建,1階,6万円,-,6万円/-/-/6万円,ワンルーム,23m
91,東京メトロ千代田線 根津駅 2階建 築42年,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,ＪＲ山手線/上野駅 歩18分,東京メトロ南北線/東大前駅 歩13分,築42年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,1K,17m
92,東京メトロ千代田線 根津駅 2階建 築42年,賃貸アパート,東京都台東区池之端２,東京メトロ千代田線/根津駅 歩4分,ＪＲ山手線/上野駅 歩18分,東京メトロ南北線/東大前駅 歩13分,築42年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1SK,22m
93,東京メトロ銀座線 稲荷町駅 9階建 築29年,賃貸マンション,東京都台東区北上野２,東京メトロ銀座線/稲荷町駅 歩7分,ＪＲ山手線/上野駅 歩9分,東京メトロ日比谷線/入谷駅 歩7分,築29年,9階建,9階,6万円,-,6万円/6万円/-/-,ワンルーム,16.25m
94,東京メトロ銀座線 稲荷町駅 9階建 築29年,賃貸マンション,東京都台東区北上野２,東京メトロ銀座線/稲荷町駅 歩7分,ＪＲ山手線/上野駅 歩9分,東京メトロ日比谷線/入谷駅 歩7分,築29年,9階建,2階,6.5万円,3000円,-/6.5万円/6.5万円/-,ワンルーム,20.81m
