,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,若葉荘,賃貸アパート,東京都板橋区上板橋２,東武東上線/上板橋駅 歩9分,東武東上線/東武練馬駅 歩12分,東武東上線/ときわ台駅 歩27分,築52年,2階建,1階,1.5万円,3500円,1.5万円/1.5万円/-/-,ワンルーム,6.48m
1,東京メトロ有楽町線 小竹向原駅 2階建 築39年,賃貸アパート,東京都板橋区大谷口２,東京メトロ有楽町線/小竹向原駅 歩10分,東京メトロ有楽町線/千川駅 歩11分,東武東上線/大山駅 歩15分,築39年,2階建,2階,2万円,1000円,2万円/2万円/-/-,ワンルーム,10m
2,やよい荘,賃貸アパート,東京都板橋区稲荷台,都営三田線/板橋本町駅 歩8分,ＪＲ埼京線/十条駅 歩17分,都営三田線/本蓮沼駅 歩18分,築44年,2階建,1階,2.3万円,-,-/-/-/-,ワンルーム,9m
3,小林荘,賃貸アパート,東京都板橋区熊野町,東武東上線/大山駅 歩12分,東京メトロ有楽町線/要町駅 歩17分,None,築56年,2階建,2階,2.4万円,3000円,2.4万円/-/-/-,1K,13m
4,東京メトロ有楽町線 小竹向原駅 2階建 築43年,賃貸アパート,東京都板橋区向原２,東京メトロ有楽町線/小竹向原駅 歩7分,西武池袋線/江古田駅 歩9分,None,築43年,2階建,2階,2.8万円,-,2.8万円/5.6万円/-/-,ワンルーム,15m
5,安楽荘,賃貸アパート,東京都板橋区成増２,東武東上線/成増駅 歩7分,東京メトロ有楽町線/地下鉄成増駅 歩7分,東京メトロ有楽町線/地下鉄赤塚駅 歩12分,築54年,2階建,1階,2.5万円,3000円,2.5万円/-/-/-,ワンルーム,10.8m
6,東武東上線 中板橋駅 2階建 築38年,賃貸アパート,東京都板橋区双葉町,東武東上線/中板橋駅 歩5分,都営三田線/板橋本町駅 歩11分,None,築38年,2階建,2階,2.7万円,1000円,2.7万円/2.7万円/-/-,ワンルーム,9.96m
7,内田荘,賃貸アパート,東京都板橋区上板橋１,東武東上線/上板橋駅 歩2分,東武東上線/ときわ台駅 歩16分,東京メトロ有楽町線/氷川台駅 歩22分,築56年,2階建,1階,2.6万円,2000円,2.6万円/2.6万円/-/-,ワンルーム,9.75m
8,東武東上線 大山駅 2階建 築53年,賃貸アパート,東京都板橋区大山町,東武東上線/大山駅 歩1分,都営三田線/板橋区役所前駅 歩13分,ＪＲ埼京線/板橋駅 歩23分,築53年,2階建,2階,2.5万円,3500円,2.5万円/2.5万円/-/-,ワンルーム,10m
9,東武東上線 下板橋駅 2階建 築46年,賃貸アパート,東京都板橋区板橋２,東武東上線/下板橋駅 歩4分,ＪＲ埼京線/板橋駅 歩7分,都営三田線/新板橋駅 歩8分,築46年,2階建,2階,2.8万円,1200円,2.8万円/2.8万円/-/-,ワンルーム,10m
10,都営三田線 高島平駅 2階建 築23年,賃貸その他,東京都板橋区高島平２,都営三田線/高島平駅 歩7分,東武東上線/東武練馬駅 歩25分,None,築23年,2階建,-,2.5万円,4500円,1.25万円/-/-/-,ワンルーム,11.57m
11,孝花荘,賃貸アパート,東京都板橋区大和町,都営三田線/板橋本町駅 歩2分,都営三田線/本蓮沼駅 歩11分,東武東上線/中板橋駅 歩18分,築59年,2階建,2階,2.7万円,2500円,2.7万円/2.7万円/-/-,ワンルーム,10m
12,ひかり荘,賃貸アパート,東京都板橋区上板橋３,東武東上線/上板橋駅 歩4分,None,None,築48年,2階建,1階,2.9万円,800円,2.9万円/2.9万円/-/-,ワンルーム,10.48m
13,奥野荘,賃貸アパート,東京都板橋区中台１,東武東上線/上板橋駅 歩9分,東武東上線/ときわ台駅 歩17分,None,築35年,2階建,1階,2.9万円,1000円,2.9万円/2.9万円/-/-,ワンルーム,12.4m
14,田沼荘,賃貸アパート,東京都板橋区清水町,都営三田線/板橋本町駅 歩3分,None,None,築28年,2階建,2階,3万円,-,3万円/3万円/-/-,ワンルーム,12m
15,駒崎マンション,賃貸マンション,東京都板橋区徳丸１,東武東上線/東武練馬駅 歩11分,None,None,築47年,5階建,2階,2.8万円,2000円,2.8万円/-/-/-,1K,10.01m
16,駒崎マンション,賃貸マンション,東京都板橋区徳丸１,東武東上線/東武練馬駅 歩11分,None,None,築47年,5階建,3階,2.8万円,2000円,2.8万円/-/-/-,1K,10.01m
17,東武東上線 中板橋駅 2階建 築41年,賃貸アパート,東京都板橋区双葉町,東武東上線/中板橋駅 歩5分,都営三田線/板橋本町駅 歩15分,東武東上線/ときわ台駅 歩16分,築41年,2階建,2階,2.7万円,3000円,2.7万円/2.7万円/-/-,ワンルーム,10m
18,東武東上線 東武練馬駅 5階建 築47年,賃貸マンション,東京都板橋区徳丸１,東武東上線/東武練馬駅 歩7分,都営三田線/西台駅 歩25分,None,築47年,5階建,3階,2.8万円,2000円,2.8万円/-/-/-,ワンルーム,9.9m
19,第一高野荘,賃貸アパート,東京都板橋区双葉町,東武東上線/中板橋駅 歩6分,都営三田線/板橋本町駅 歩14分,東武東上線/ときわ台駅 歩12分,築53年,2階建,2階,2.7万円,3000円,2.7万円/2.7万円/-/-,ワンルーム,9.72m
20,都営三田線 高島平駅 地下2地上6階建 築26年,賃貸マンション,東京都板橋区高島平８,都営三田線/高島平駅 歩3分,都営三田線/新高島平駅 歩12分,都営三田線/西台駅 歩18分,築26年,地下2地上6階建,5階,3万円,-,-/-/3万円/-,ワンルーム,6.6m
21,妙高荘,賃貸アパート,東京都板橋区稲荷台,ＪＲ埼京線/十条駅 歩15分,都営三田線/板橋本町駅 歩10分,None,築30年,2階建,2階,3万円,600円,-/-/-/-,2K,13m
22,妙高荘,賃貸アパート,東京都板橋区稲荷台,ＪＲ埼京線/十条駅 歩15分,都営三田線/板橋本町駅 歩10分,None,築30年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,13.25m
23,都営三田線 板橋本町駅 2階建 築56年,賃貸アパート,東京都板橋区稲荷台,都営三田線/板橋本町駅 歩6分,ＪＲ埼京線/十条駅 歩18分,ＪＲ京浜東北線/東十条駅 歩23分,築56年,2階建,2階,3万円,600円,-/-/-/-,2K,13m
24,東武東上線 東武練馬駅 2階建 築43年,賃貸アパート,東京都板橋区西台３,東武東上線/東武練馬駅 歩20分,都営三田線/西台駅 歩20分,None,築43年,2階建,2階,3.1万円,-,3.1万円/3.1万円/-/-,1K,19.8m
25,東武東上線 中板橋駅 2階建 築48年,賃貸アパート,東京都板橋区弥生町,東武東上線/中板橋駅 歩6分,東武東上線/ときわ台駅 歩8分,東武東上線/大山駅 歩18分,築48年,2階建,1階,3万円,1000円,3万円/3万円/-/-,1K,16.2m
26,泰明荘,賃貸アパート,東京都板橋区常盤台３,東武東上線/ときわ台駅 歩7分,東武東上線/上板橋駅 歩12分,東武東上線/中板橋駅 歩18分,築57年,2階建,2階,3.1万円,-,3.1万円/3.1万円/-/-,ワンルーム,12.77m
27,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,1階,2.4万円,7000円,-/-/-/-,ワンルーム,7.25m
28,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,1階,2.4万円,7000円,-/-/-/-,ワンルーム,7.25m
29,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,1階,2.4万円,7000円,-/-/-/-,ワンルーム,7.25m
30,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,1階,2.4万円,7000円,-/-/-/-,ワンルーム,7.25m
31,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,1階,2.4万円,7000円,-/-/-/-,ワンルーム,7.25m
32,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
33,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
34,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
35,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
36,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
37,プペル成増,賃貸その他,東京都板橋区赤塚５,東武東上線/成増駅 歩13分,東京メトロ有楽町線/地下鉄成増駅 歩17分,東京メトロ副都心線/地下鉄成増駅 歩17分,新築,2階建,2階,2.9万円,6000円,-/-/-/-,ワンルーム,7.25m
38,みどり荘,賃貸アパート,東京都板橋区前野町５,都営三田線/志村三丁目駅 歩13分,東武東上線/上板橋駅 歩14分,都営三田線/志村坂上駅 歩18分,築51年,2階建,2階,3.2万円,-,3.2万円/3.2万円/-/-,1K,16.2m
39,秀和荘,賃貸アパート,東京都板橋区小豆沢４,都営三田線/志村坂上駅 歩8分,ＪＲ埼京線/北赤羽駅 歩16分,都営三田線/志村三丁目駅 歩18分,築41年,2階建,2階,3.2万円,-,3.2万円/-/-/-,ワンルーム,15.51m
40,都営三田線 志村坂上駅 2階建 築41年,賃貸アパート,東京都板橋区小豆沢４,都営三田線/志村坂上駅 歩9分,都営三田線/志村三丁目駅 歩16分,ＪＲ埼京線/北赤羽駅 歩17分,築41年,2階建,2階,3.2万円,-,-/-/-/-,ワンルーム,15.51m
41,上地荘Ａ,賃貸アパート,東京都板橋区仲宿,東武東上線/大山駅 歩18分,都営三田線/板橋区役所前駅 歩8分,都営三田線/板橋本町駅 歩10分,築52年,2階建,2階,3.3万円,-,-/-/-/-,ワンルーム,12.1m
42,東武東上線 大山駅 2階建 築52年,賃貸アパート,東京都板橋区仲宿,東武東上線/大山駅 歩18分,都営三田線/板橋区役所前駅 歩8分,都営三田線/板橋本町駅 歩10分,築52年,2階建,2階,3.3万円,-,-/-/-/-,ワンルーム,12.1m
43,宝角アパ－ト,賃貸アパート,東京都板橋区高島平２,都営三田線/高島平駅 歩6分,都営三田線/新高島平駅 歩14分,都営三田線/西台駅 歩19分,築35年,2階建,2階,2.8万円,5000円,2.8万円/-/-/-,ワンルーム,10m
44,奥野アパート,賃貸アパート,東京都板橋区中台１,東武東上線/上板橋駅 歩6分,東武東上線/ときわ台駅 歩16分,都営三田線/志村三丁目駅 歩22分,築51年,2階建,1階,3.3万円,1000円,3.3万円/3.3万円/-/-,ワンルーム,12.96m
45,都営三田線 高島平駅 2階建 築33年,賃貸アパート,東京都板橋区高島平２,都営三田線/高島平駅 歩6分,都営三田線/新高島平駅 歩14分,東武東上線/東武練馬駅 歩23分,築33年,2階建,2階,3万円,4000円,1.5万円/-/-/-,ワンルーム,10m
46,都営三田線 高島平駅 2階建 築33年,賃貸アパート,東京都板橋区高島平２,都営三田線/高島平駅 歩6分,都営三田線/新高島平駅 歩14分,東武東上線/東武練馬駅 歩23分,築33年,2階建,2階,3.2万円,4000円,1.6万円/-/-/-,ワンルーム,11m
47,ホームポジション,賃貸一戸建て,東京都板橋区宮本町,都営三田線/板橋本町駅 歩5分,都営三田線/本蓮沼駅 歩9分,東武東上線/中板橋駅 歩20分,築48年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,13m
48,ホームポジション,賃貸一戸建て,東京都板橋区宮本町,都営三田線/板橋本町駅 歩5分,都営三田線/本蓮沼駅 歩9分,東武東上線/中板橋駅 歩20分,築48年,2階建,1階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,41m
49,ホームポジション,賃貸一戸建て,東京都板橋区宮本町,都営三田線/板橋本町駅 歩5分,都営三田線/本蓮沼駅 歩9分,東武東上線/中板橋駅 歩20分,築48年,2階建,1-2階,6.5万円,-,6.5万円/6.5万円/-/-,3DK,59.4m
50,大栄荘,賃貸アパート,東京都板橋区前野町２,東武東上線/ときわ台駅 歩10分,None,None,築33年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,1K,20.66m
51,都営三田線 本蓮沼駅 3階建 築47年,賃貸アパート,東京都板橋区前野町３,都営三田線/本蓮沼駅 歩12分,東武東上線/ときわ台駅 歩12分,都営三田線/志村坂上駅 歩14分,築47年,3階建,3階,3.5万円,-,-/-/-/-,1K,19.83m
52,都営三田線 本蓮沼駅 3階建 築47年,賃貸アパート,東京都板橋区前野町３,都営三田線/本蓮沼駅 歩12分,東武東上線/ときわ台駅 歩12分,都営三田線/志村坂上駅 歩14分,築47年,3階建,3階,3.5万円,-,-/-/-/-,1K,19.83m
53,第１トキワハウス,賃貸アパート,東京都板橋区東新町２,東武東上線/ときわ台駅 歩14分,東京メトロ有楽町線/小竹向原駅 歩17分,東武東上線/中板橋駅 歩17分,築46年,2階建,2階,3.4万円,1000円,3.4万円/-/-/-,1K,19.44m
54,さくら荘,賃貸アパート,東京都板橋区舟渡２,ＪＲ埼京線/浮間舟渡駅 歩9分,ＪＲ埼京線/戸田公園駅 歩24分,都営三田線/蓮根駅 歩24分,築35年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,1K,17m
55,第三相互荘,賃貸アパート,東京都板橋区赤塚２,東武東上線/下赤塚駅 歩3分,東京メトロ有楽町線/地下鉄赤塚駅 歩3分,東武東上線/成増駅 歩19分,築45年,2階建,2階,3.5万円,-,3.5万円/-/-/-,1K,15m
56,東武東上線 上板橋駅 2階建 築45年,賃貸アパート,東京都板橋区桜川２,東武東上線/上板橋駅 歩6分,None,None,築45年,2階建,1階,3.5万円,-,3.5万円/-/-/-,ワンルーム,12.55m
57,ハイツ西台　Ｂ棟,賃貸アパート,東京都板橋区蓮根３,都営三田線/西台駅 歩7分,都営三田線/蓮根駅 歩14分,都営三田線/高島平駅 歩17分,築27年,2階建,1階,3.5万円,-,3.5万円/-/-/-,ワンルーム,12m
58,ハイツ西台　Ｂ棟,賃貸アパート,東京都板橋区蓮根３,都営三田線/西台駅 歩7分,都営三田線/蓮根駅 歩14分,都営三田線/高島平駅 歩17分,築27年,2階建,1階,3.5万円,-,3.5万円/-/-/-,ワンルーム,10.72m
59,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,1階,1.5万円,20000円,-/-/-/-,ワンルーム,6.32m
60,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,1階,1.5万円,20000円,-/-/-/-,ワンルーム,6.29m
61,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,1階,1.5万円,20000円,-/-/-/-,ワンルーム,6.29m
62,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,1階,1.5万円,20000円,-/-/-/-,ワンルーム,6.23m
63,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,1階,1.5万円,20000円,-/-/-/-,ワンルーム,6.2m
64,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,2階,1.6万円,20000円,-/-/-/-,ワンルーム,6.32m
65,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,2階,1.6万円,20000円,-/-/-/-,ワンルーム,6.29m
66,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,2階,1.6万円,20000円,-/-/-/-,ワンルーム,6.29m
67,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,2階,1.6万円,20000円,-/-/-/-,ワンルーム,6.23m
68,新河岸３丁目寄宿舎,賃貸アパート,東京都板橋区新河岸３,都営三田線/西高島平駅 歩12分,都営三田線/新高島平駅 歩14分,None,築1年,2階建,2階,1.6万円,20000円,-/-/-/-,ワンルーム,6.2m
69,板橋ハイツウイスタリア,賃貸マンション,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩8分,東京メトロ有楽町線/地下鉄赤塚駅 歩22分,都営三田線/高島平駅 歩26分,築40年,4階建,2階,3.5万円,1000円,3.5万円/-/-/3.5万円,1K,17.11m
70,板橋ハイツウイスタリア,賃貸マンション,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩8分,東京メトロ有楽町線/地下鉄赤塚駅 歩22分,都営三田線/高島平駅 歩26分,築40年,4階建,2階,6.8万円,5600円,6.8万円/-/-/-,2DK,37.26m
71,板橋ハイツウイスタリア,賃貸マンション,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩8分,東京メトロ有楽町線/地下鉄赤塚駅 歩22分,都営三田線/高島平駅 歩26分,築40年,4階建,2階,7.2万円,6600円,7.2万円/-/-/-,2DK,43.65m
72,板橋ハイツウイスタリア,賃貸マンション,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩8分,東京メトロ有楽町線/地下鉄赤塚駅 歩22分,都営三田線/高島平駅 歩26分,築40年,4階建,2階,7.5万円,6600円,7.5万円/7.5万円/-/-,2DK,43.65m
73,磯部ビル,賃貸マンション,東京都板橋区中板橋,東武東上線/中板橋駅 歩9分,都営三田線/板橋本町駅 歩14分,東武東上線/大山駅 歩12分,築51年,4階建,4階,3.6万円,-,3.6万円/3.6万円/-/-,1K,17m
74,栄荘,賃貸アパート,東京都板橋区徳丸６,東武東上線/東武練馬駅 歩12分,都営三田線/高島平駅 歩20分,東京メトロ有楽町線/地下鉄赤塚駅 歩22分,築37年,2階建,2階,3.6万円,-,3.6万円/-/-/-,1K,17m
75,ハイム友希,賃貸アパート,東京都板橋区成増４,東武東上線/成増駅 歩11分,東京メトロ有楽町線/地下鉄成増駅 歩13分,東武東上線/下赤塚駅 歩19分,築28年,2階建,2階,3.6万円,-,3.6万円/3.6万円/-/-,ワンルーム,14m
76,東武東上線 成増駅 2階建 築28年,賃貸アパート,東京都板橋区成増４,東武東上線/成増駅 歩11分,東京メトロ有楽町線/地下鉄成増駅 歩13分,都営三田線/西高島平駅 歩20分,築28年,2階建,2階,3.6万円,-,3.6万円/3.6万円/-/-,ワンルーム,14m
77,徳丸コーポ,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩9分,東武東上線/上板橋駅 歩23分,東武東上線/下赤塚駅 歩23分,築36年,2階建,1階,3.4万円,2000円,3.4万円/-/-/3.4万円,ワンルーム,12m
78,東武東上線 東武練馬駅 2階建 築36年,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩6分,東京メトロ有楽町線/地下鉄赤塚駅 歩24分,都営三田線/高島平駅 歩28分,築36年,2階建,1階,3.4万円,2000円,3.4万円/-/-/-,ワンルーム,12m
79,東武東上線 東武練馬駅 2階建 築36年,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩6分,東京メトロ有楽町線/地下鉄赤塚駅 歩24分,都営三田線/高島平駅 歩28分,築36年,2階建,1階,3.5万円,2000円,3.5万円/-/-/-,ワンルーム,12m
80,コーポヤエハタ,賃貸アパート,東京都板橋区栄町,東武東上線/中板橋駅 歩8分,東武東上線/大山駅 歩11分,都営三田線/板橋区役所前駅 歩13分,築38年,地下2地上2階建,2階,3.7万円,-,3.7万円/-/-/-,1K,21.17m
81,東京メトロ有楽町線 要町駅 2階建 築44年,賃貸アパート,東京都板橋区南町,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩15分,ＪＲ山手線/池袋駅 歩15分,築44年,2階建,2階,3.6万円,1000円,3.6万円/3.6万円/-/-,1K,19m
82,東京メトロ有楽町線 要町駅 2階建 築44年,賃貸アパート,東京都板橋区南町,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩15分,ＪＲ山手線/池袋駅 歩15分,築44年,2階建,2階,3.6万円,1000円,3.6万円/3.6万円/-/-,1K,19m
83,東京メトロ有楽町線 要町駅 2階建 築44年,賃貸アパート,東京都板橋区南町,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩15分,ＪＲ山手線/池袋駅 歩15分,築44年,2階建,1階,5.2万円,1000円,5.2万円/5.2万円/-/-,1K,19m
84,都営三田線 西高島平駅 2階建 築30年,賃貸アパート,東京都板橋区三園１,都営三田線/西高島平駅 歩5分,都営三田線/新高島平駅 歩20分,東武東上線/成増駅 歩25分,築30年,2階建,1階,3.5万円,2000円,-/-/-/-,1K,17m
85,平安荘,賃貸アパート,東京都板橋区成増４,東武東上線/成増駅 歩9分,東京メトロ有楽町線/地下鉄成増駅 歩11分,東京メトロ副都心線/地下鉄赤塚駅 歩18分,築38年,2階建,1階,3.6万円,1000円,3.6万円/3.6万円/-/-,1K,16.61m
86,平安荘,賃貸アパート,東京都板橋区成増４,東武東上線/成増駅 歩9分,東京メトロ有楽町線/地下鉄成増駅 歩11分,東京メトロ副都心線/地下鉄赤塚駅 歩18分,築38年,2階建,2階,3.8万円,1000円,3.8万円/3.8万円/-/-,1K,14.58m
87,第一岡田コーポ,賃貸アパート,東京都板橋区成増４,東武東上線/成増駅 歩11分,東京メトロ有楽町線/地下鉄成増駅 歩14分,都営三田線/西高島平駅 歩20分,築48年,2階建,2階,3.5万円,2000円,-/-/-/-,1K,16.56m
88,ホワイトハイツ西台,賃貸アパート,東京都板橋区西台１,都営三田線/志村三丁目駅 歩17分,東武東上線/東武練馬駅 歩19分,東武東上線/上板橋駅 歩19分,築28年,3階建,1階,3.5万円,2000円,3.5万円/-/-/-,1K,13.7m
89,都営三田線 志村三丁目駅 3階建 築28年,賃貸アパート,東京都板橋区西台１,都営三田線/志村三丁目駅 歩17分,都営三田線/蓮根駅 歩19分,東武東上線/上板橋駅 歩21分,築28年,3階建,1階,3.5万円,2000円,3.5万円/-/-/-,1K,13.7m
90,プラザ・ドゥ・ルーベンスＡ棟,賃貸アパート,東京都板橋区高島平５,都営三田線/西高島平駅 歩9分,都営三田線/新高島平駅 歩15分,都営三田線/高島平駅 歩23分,築32年,2階建,2階,3.5万円,2000円,-/-/-/-,1K,13.45m
91,都営三田線 西高島平駅 2階建 築34年,賃貸アパート,東京都板橋区三園１,都営三田線/西高島平駅 歩6分,東武東上線/成増駅 歩24分,東京メトロ有楽町線/地下鉄成増駅 歩29分,築34年,2階建,2階,3.6万円,1000円,3.6万円/-/-/-,ワンルーム,13m
92,都営三田線 蓮根駅 2階建 築47年,賃貸アパート,東京都板橋区坂下３,都営三田線/蓮根駅 歩9分,都営三田線/西台駅 歩15分,ＪＲ埼京線/浮間舟渡駅 歩17分,築47年,2階建,2階,3.7万円,500円,3.7万円/3.7万円/-/-,2K,33m
93,東武東上線 東武練馬駅 2階建 築54年,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩5分,None,None,築54年,2階建,2階,3.8万円,-,-/3.8万円/-/-,ワンルーム,15.39m
94,東武東上線 東武練馬駅 2階建 築54年,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩5分,None,None,築54年,2階建,2階,5万円,-,-/5万円/-/-,ワンルーム,22.19m
95,アパルトツカダ,賃貸アパート,東京都板橋区大谷口２,東京メトロ有楽町線/小竹向原駅 歩7分,東京メトロ有楽町線/千川駅 歩8分,西武池袋線/江古田駅 歩20分,築41年,2階建,1階,3.8万円,-,3.8万円/-/-/-,ワンルーム,18m
96,アパルトツカダ,賃貸アパート,東京都板橋区大谷口２,東京メトロ有楽町線/小竹向原駅 歩7分,東京メトロ有楽町線/千川駅 歩8分,西武池袋線/江古田駅 歩20分,築41年,2階建,2階,4.2万円,-,4.2万円/-/-/-,ワンルーム,20m
97,アパルトツカダ,賃貸アパート,東京都板橋区大谷口２,東京メトロ有楽町線/小竹向原駅 歩7分,東京メトロ有楽町線/千川駅 歩8分,西武池袋線/江古田駅 歩20分,築41年,2階建,2階,4.2万円,-,4.2万円/-/-/-,ワンルーム,18m
98,小泉荘,賃貸アパート,東京都板橋区桜川２,東武東上線/上板橋駅 歩10分,東武東上線/ときわ台駅 歩16分,None,築50年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,2K,20m
99,東武東上線 成増駅 2階建 築43年,賃貸アパート,東京都板橋区成増５,東武東上線/成増駅 歩14分,東京メトロ有楽町線/地下鉄成増駅 歩16分,東京メトロ副都心線/地下鉄成増駅 歩16分,築43年,2階建,1階,3.8万円,-,-/3.8万円/-/-,1K,20m
100,東武東上線 成増駅 2階建 築43年,賃貸アパート,東京都板橋区成増５,東武東上線/成増駅 歩14分,東京メトロ有楽町線/地下鉄成増駅 歩16分,東京メトロ副都心線/地下鉄成増駅 歩16分,築43年,2階建,2階,4.2万円,-,-/4.2万円/-/-,1K,20m
101,ドミトリー清風第１,賃貸アパート,東京都板橋区南常盤台１,東武東上線/ときわ台駅 歩4分,None,None,築56年,2階建,2階,3.8万円,-,3.8万円/-/-/-,ワンルーム,18.63m
102,須田荘,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩11分,None,None,築56年,地下2地上2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,1DK,18.18m
103,須田荘,賃貸アパート,東京都板橋区徳丸２,東武東上線/東武練馬駅 歩11分,None,None,築56年,地下2地上2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,1DK,18.18m
104,クライムハイツ　１０１,賃貸アパート,東京都板橋区三園１,都営三田線/西高島平駅 歩8分,東武東上線/成増駅 歩23分,None,築28年,2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,1K,18m
105,都営三田線 西高島平駅 2階建 築28年,賃貸アパート,東京都板橋区三園１,都営三田線/西高島平駅 歩8分,東武東上線/成増駅 歩23分,東京メトロ有楽町線/地下鉄成増駅 歩27分,築28年,2階建,1階,3.8万円,-,3.8万円/-/-/-,1K,18m
