,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,京成押上線 京成曳舟駅 2階建 築58年,賃貸アパート,東京都墨田区八広１,京成押上線/京成曳舟駅 歩3分,東武伊勢崎線/曳舟駅 歩9分,都営浅草線/押上駅 歩17分,築58年,2階建,2階,2.5万円,-,2.5万円/-/-/-,ワンルーム,11m
1,島田荘,賃貸アパート,東京都墨田区八広１,京成押上線/京成曳舟駅 歩4分,東京メトロ半蔵門線/押上駅 歩17分,東武伊勢崎線/曳舟駅 歩12分,築59年,2階建,2階,2.5万円,-,2.5万円/-/-/-,ワンルーム,10m
2,島田荘,賃貸アパート,東京都墨田区八広１,京成押上線/京成曳舟駅 歩4分,東京メトロ半蔵門線/押上駅 歩17分,東武伊勢崎線/曳舟駅 歩12分,築59年,2階建,2階,2.5万円,-,2.5万円/2.5万円/-/-,1K,9.7m
3,都営新宿線 菊川駅 5階建 築32年,賃貸マンション,東京都墨田区菊川１,都営新宿線/菊川駅 歩4分,都営大江戸線/森下駅 歩7分,東京メトロ半蔵門線/清澄白河駅 歩16分,築32年,5階建,4階,2万円,12000円,-/-/-/-,ワンルーム,7.03m
4,ニュー国分,賃貸マンション,東京都墨田区立花４,東武亀戸線/小村井駅 歩2分,ＪＲ総武線/平井駅 歩17分,ＪＲ総武線/亀戸駅 歩21分,築45年,4階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,1K,11m
5,ニュー国分,賃貸マンション,東京都墨田区立花４,東武亀戸線/小村井駅 歩2分,ＪＲ総武線/平井駅 歩17分,ＪＲ総武線/亀戸駅 歩21分,築45年,4階建,3階,3.7万円,-,-/-/-/-,1K,11m
6,鈴木荘,賃貸アパート,東京都墨田区東向島６,京成押上線/八広駅 歩5分,東武伊勢崎線/東向島駅 歩6分,東武伊勢崎線/鐘ヶ淵駅 歩11分,築43年,2階建,1階,2.9万円,7000円,2.9万円/2.9万円/-/-,ワンルーム,16.2m
7,鈴木荘,賃貸アパート,東京都墨田区東向島６,京成押上線/八広駅 歩5分,東武伊勢崎線/東向島駅 歩6分,東武伊勢崎線/鐘ヶ淵駅 歩11分,築43年,2階建,1階,2.9万円,7000円,2.9万円/2.9万円/-/-,ワンルーム,16.2m
8,東駒荘,賃貸アパート,東京都墨田区東駒形１,都営浅草線/浅草駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,東京メトロ銀座線/浅草駅 歩10分,築54年,2階建,2階,3.6万円,1000円,7.2万円/7.2万円/-/-,ワンルーム,13.77m
9,東駒荘,賃貸アパート,東京都墨田区東駒形１,都営浅草線/浅草駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,東京メトロ銀座線/浅草駅 歩10分,築54年,2階建,2階,3.6万円,1000円,7.2万円/7.2万円/-/-,ワンルーム,13.73m
10,東駒荘,賃貸アパート,東京都墨田区東駒形１,都営浅草線/浅草駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,東京メトロ銀座線/浅草駅 歩10分,築54年,2階建,2階,3.8万円,1000円,7.6万円/7.6万円/-/-,ワンルーム,17m
11,東駒荘,賃貸アパート,東京都墨田区東駒形１,都営浅草線/浅草駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,東京メトロ銀座線/浅草駅 歩10分,築54年,2階建,2階,3.8万円,1000円,7.6万円/7.6万円/-/-,ワンルーム,16m
12,岡本荘,賃貸アパート,東京都墨田区業平５,東京メトロ半蔵門線/押上駅 歩10分,京成押上線/押上駅 歩10分,都営浅草線/押上駅 歩10分,築66年,2階建,1階,3.7万円,-,3.7万円/3.7万円/-/-,ワンルーム,10.01m
13,都営新宿線 菊川駅 3階建 築41年,賃貸マンション,東京都墨田区菊川２,都営新宿線/菊川駅 歩1分,None,None,築41年,3階建,2階,2.6万円,11000円,2.6万円/2.6万円/-/-,ワンルーム,8.7m
14,第一みどり荘,賃貸アパート,東京都墨田区東向島５,東武伊勢崎線/東向島駅 歩8分,東武伊勢崎線/鐘ヶ淵駅 歩10分,京成押上線/八広駅 歩11分,築60年,2階建,2階,3.7万円,2500円,3.7万円/-/-/-,ワンルーム,12m
15,東武伊勢崎線 東向島駅 2階建 築53年,賃貸アパート,東京都墨田区東向島５,東武伊勢崎線/東向島駅 歩6分,京成押上線/京成曳舟駅 歩14分,東武伊勢崎線/曳舟駅 歩17分,築53年,2階建,2階,3.7万円,2500円,-/-/-/-,ワンルーム,12.5m
16,東京メトロ半蔵門線 押上駅 2階建 築52年,賃貸アパート,東京都墨田区業平４,東京メトロ半蔵門線/押上駅 歩5分,東武伊勢崎線/とうきょうスカイツリー駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩14分,築52年,2階建,2階,4.2万円,-,4.2万円/4.2万円/-/-,ワンルーム,19.44m
17,サクラビルマンション,賃貸マンション,東京都墨田区立花５,東武亀戸線/小村井駅 歩4分,東武亀戸線/東あずま駅 歩8分,ＪＲ総武線/平井駅 歩20分,築48年,7階建,7階,4.2万円,-,4.2万円/4.2万円/-/-,1K,12.5m
18,サクラビルマンション,賃貸マンション,東京都墨田区立花５,東武亀戸線/小村井駅 歩4分,東武亀戸線/東あずま駅 歩8分,ＪＲ総武線/平井駅 歩20分,築48年,7階建,7階,4.37万円,-,4.37万円/4.37万円/-/-,1K,16m
19,友愛荘,賃貸アパート,東京都墨田区八広４,京成押上線/八広駅 歩7分,京成押上線/京成曳舟駅 歩12分,東武伊勢崎線/東向島駅 歩14分,築52年,2階建,2階,4.3万円,-,8.6万円/8.6万円/-/-,ワンルーム,11m
20,友愛荘,賃貸アパート,東京都墨田区八広４,京成押上線/八広駅 歩7分,京成押上線/京成曳舟駅 歩12分,東武伊勢崎線/東向島駅 歩14分,築52年,2階建,1階,6万円,-,12万円/12万円/-/-,1K,19.44m
21,佐藤荘,賃貸アパート,東京都墨田区八広２,京成押上線/京成曳舟駅 歩8分,東武伊勢崎線/東向島駅 歩12分,京成押上線/八広駅 歩11分,築43年,2階建,2階,4.3万円,-,4.3万円/4.3万円/-/-,1DK,19m
22,千代田荘,賃貸アパート,東京都墨田区業平４,東京メトロ半蔵門線/押上駅 歩3分,東京メトロ半蔵門線/錦糸町駅 歩15分,東武伊勢崎線/とうきょうスカイツリー駅 歩11分,築51年,2階建,2階,4.3万円,-,4.3万円/-/-/-,2K,18.63m
23,スカイクリオ,賃貸アパート,東京都墨田区墨田４,京成押上線/八広駅 歩8分,東武伊勢崎線/鐘ヶ淵駅 歩9分,東武伊勢崎線/東向島駅 歩10分,築25年,2階建,1階,4万円,3000円,4万円/-/-/-,ワンルーム,14.07m
24,スカイクリオ,賃貸アパート,東京都墨田区墨田４,京成押上線/八広駅 歩8分,東武伊勢崎線/鐘ヶ淵駅 歩9分,東武伊勢崎線/東向島駅 歩10分,築25年,2階建,1階,4.5万円,3000円,4.5万円/-/-/-,ワンルーム,14.07m
25,ラ・コスタ菊川,賃貸マンション,東京都墨田区菊川２,都営新宿線/菊川駅 歩3分,都営大江戸線/森下駅 歩9分,東京メトロ半蔵門線/住吉駅 歩13分,築25年,7階建,6階,4.4万円,-,4.4万円/4.4万円/-/-,ワンルーム,12.92m
26,ラ・コスタ菊川,賃貸マンション,東京都墨田区菊川２,都営新宿線/菊川駅 歩3分,都営大江戸線/森下駅 歩9分,東京メトロ半蔵門線/住吉駅 歩13分,築25年,7階建,4階,5.5万円,-,5.5万円/5.5万円/-/-,ワンルーム,15.2m
27,都営新宿線 菊川駅 7階建 築25年,賃貸マンション,東京都墨田区菊川２,都営新宿線/菊川駅 歩3分,都営大江戸線/森下駅 歩9分,東京メトロ半蔵門線/住吉駅 歩13分,築25年,7階建,6階,4.4万円,-,4.4万円/4.4万円/-/-,ワンルーム,12.92m
28,都営新宿線 菊川駅 7階建 築25年,賃貸マンション,東京都墨田区菊川２,都営新宿線/菊川駅 歩3分,都営大江戸線/森下駅 歩9分,東京メトロ半蔵門線/住吉駅 歩13分,築25年,7階建,4階,5.5万円,-,5.5万円/5.5万円/-/-,ワンルーム,15.2m
29,ＪＲ総武線 錦糸町駅 3階建 築48年,賃貸マンション,東京都墨田区江東橋４,ＪＲ総武線/錦糸町駅 歩2分,東京メトロ半蔵門線/住吉駅 歩8分,None,築48年,3階建,2階,3.4万円,10000円,-/3.7万円/-/-,ワンルーム,10m
30,大内荘,賃貸マンション,東京都墨田区向島３,東京メトロ半蔵門線/押上駅 歩5分,東武伊勢崎線/とうきょうスカイツリー駅 歩4分,都営浅草線/本所吾妻橋駅 歩9分,築49年,4階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,19.8m
31,東武伊勢崎線 とうきょうスカイツリー駅 4階建 築49年,賃貸マンション,東京都墨田区向島３,東武伊勢崎線/とうきょうスカイツリー駅 歩4分,東京メトロ半蔵門線/押上駅 歩5分,都営浅草線/本所吾妻橋駅 歩9分,築49年,4階建,2階,4.5万円,-,9万円/-/-/-,2K,22.4m
32,東京メトロ半蔵門線 押上駅 2階建 築47年,賃貸アパート,東京都墨田区業平２,東京メトロ半蔵門線/押上駅 歩5分,都営浅草線/本所吾妻橋駅 歩10分,ＪＲ総武線快速/錦糸町駅 歩13分,築47年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,2K,22.68m
33,吉岡ビル,賃貸マンション,東京都墨田区業平４,都営浅草線/押上駅 歩4分,東武伊勢崎線/とうきょうスカイツリー駅 歩12分,東京メトロ半蔵門線/錦糸町駅 歩13分,築46年,3階建,3階,4.5万円,-,4.5万円/4.5万円/-/-,2K,22.5m
34,京成押上線 京成曳舟駅 2階建 築45年,賃貸アパート,東京都墨田区京島１,京成押上線/京成曳舟駅 歩2分,東武伊勢崎線/曳舟駅 歩8分,東武伊勢崎線/東向島駅 歩12分,築45年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,ワンルーム,18m
35,第二佐野荘,賃貸アパート,東京都墨田区京島１,京成押上線/京成曳舟駅 歩3分,東武亀戸線/曳舟駅 歩9分,東武伊勢崎線/曳舟駅 歩9分,築45年,2階建,1階,4.5万円,-,4.5万円/4.5万円/-/-,1K,15m
36,第二佐野荘,賃貸アパート,東京都墨田区京島１,京成押上線/京成曳舟駅 歩3分,東武亀戸線/曳舟駅 歩9分,東武伊勢崎線/曳舟駅 歩9分,築45年,2階建,1階,4.5万円,-,4.5万円/4.5万円/-/-,1K,14m
37,京成押上線 京成曳舟駅 2階建 築45年,賃貸アパート,東京都墨田区京島１,京成押上線/京成曳舟駅 歩2分,東武伊勢崎線/曳舟駅 歩6分,都営浅草線/押上駅 歩12分,築45年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,ワンルーム,15m
38,江連荘,賃貸アパート,東京都墨田区緑４,ＪＲ総武線/錦糸町駅 歩13分,都営新宿線/菊川駅 歩9分,都営大江戸線/両国駅 歩16分,築47年,2階建,2階,4.3万円,2500円,4.3万円/4.3万円/-/-,1K,19.44m
39,中村荘,賃貸アパート,東京都墨田区八広１,京成押上線/京成曳舟駅 歩6分,東武伊勢崎線/東向島駅 歩9分,東武伊勢崎線/曳舟駅 歩11分,築58年,2階建,2階,4.6万円,-,4.6万円/4.6万円/-/-,1K,17m
40,スウェーデンビレッジ八広,賃貸アパート,東京都墨田区八広３,京成押上線/京成曳舟駅 歩8分,京成押上線/八広駅 歩12分,東武伊勢崎線/曳舟駅 歩14分,築49年,2階建,1階,4.48万円,2000円,8.96万円/4.48万円/-/-,ワンルーム,12.38m
41,京成押上線 京成曳舟駅 2階建 築49年,賃貸アパート,東京都墨田区八広３,京成押上線/京成曳舟駅 歩10分,東武伊勢崎線/東向島駅 歩15分,東武伊勢崎線/曳舟駅 歩16分,築49年,2階建,1階,4.48万円,2000円,8.96万円/4.48万円/-/-,ワンルーム,12.38m
42,横井アパート,賃貸アパート,東京都墨田区太平１,東京メトロ半蔵門線/錦糸町駅 歩9分,都営浅草線/本所吾妻橋駅 歩12分,東武伊勢崎線/とうきょうスカイツリー駅 歩12分,築52年,地下2地上2階建,2階,4.5万円,2000円,-/-/-/-,1K,19.11m
43,ＪＲ総武線 錦糸町駅 2階建 築55年,賃貸アパート,東京都墨田区亀沢４,ＪＲ総武線/錦糸町駅 歩11分,東京メトロ半蔵門線/錦糸町駅 歩11分,都営大江戸線/両国駅 歩13分,築55年,2階建,2階,4.7万円,-,9.4万円/9.4万円/-/-,ワンルーム,13m
44,東京メトロ半蔵門線 押上駅 4階建 築40年,賃貸マンション,東京都墨田区押上２,東京メトロ半蔵門線/押上駅 歩4分,東武伊勢崎線/とうきょうスカイツリー駅 歩4分,都営浅草線/本所吾妻橋駅 歩10分,築40年,4階建,3階,4.8万円,-,4.8万円/4.8万円/-/-,1K,21m
45,古谷マンション,賃貸マンション,東京都墨田区押上２,東武伊勢崎線/とうきょうスカイツリー駅 歩4分,都営浅草線/本所吾妻橋駅 歩11分,東京メトロ半蔵門線/押上駅 歩6分,築46年,4階建,2階,4.8万円,-,9.6万円/4.8万円/-/-,1DK,21m
46,澤村アパート,賃貸アパート,東京都墨田区立川４,都営新宿線/菊川駅 歩5分,None,None,築47年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,1DK,19.08m
47,ベルハイツ本所,賃貸アパート,東京都墨田区本所４,東京メトロ半蔵門線/押上駅 歩13分,都営浅草線/本所吾妻橋駅 歩8分,東武伊勢崎線/とうきょうスカイツリー駅 歩11分,築45年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,1K,17.36m
48,京成押上線 八広駅 2階建 築25年,賃貸アパート,東京都墨田区墨田４,京成押上線/八広駅 歩8分,東武伊勢崎線/鐘ヶ淵駅 歩9分,東武伊勢崎線/東向島駅 歩10分,築25年,2階建,1階,4.5万円,3000円,4.5万円/-/-/-,ワンルーム,14.07m
49,イルパラッツォ曳舟,賃貸アパート,東京都墨田区八広２,京成押上線/京成曳舟駅 歩8分,東武亀戸線/小村井駅 歩8分,東京メトロ半蔵門線/押上駅 歩15分,築11年,2階建,1階,4.5万円,3500円,-/4.5万円/-/-,1K,20.15m
50,ジュエリー東向島,賃貸アパート,東京都墨田区東向島３,東武伊勢崎線/曳舟駅 歩5分,京成押上線/京成曳舟駅 歩7分,東武伊勢崎線/東向島駅 歩5分,築27年,3階建,3階,4.9万円,-,5万円/4.9万円/-/-,ワンルーム,9.21m
51,東武伊勢崎線 曳舟駅 3階建 築27年,賃貸マンション,東京都墨田区東向島３,東武伊勢崎線/曳舟駅 歩5分,東武伊勢崎線/東向島駅 歩5分,京成押上線/京成曳舟駅 歩7分,築27年,3階建,3階,4.9万円,-,5万円/4.9万円/-/5万円,ワンルーム,9.21m
52,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
53,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
54,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
55,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
56,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
57,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7.1m
58,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
59,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
60,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
61,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
62,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
63,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
64,鐘ヶ淵II,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7.1m
65,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
66,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
67,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
68,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
69,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
70,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,1階,3.4万円,15000円,-/-/-/-,ワンルーム,7m
71,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
72,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
73,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
74,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
75,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
76,鐘ヶ淵III,賃貸アパート,東京都墨田区墨田４,東武伊勢崎線/鐘ヶ淵駅 歩7分,京成押上線/八広駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築1年,2階建,2階,3.6万円,15000円,-/-/-/-,ワンルーム,7m
77,小泉ビル,賃貸マンション,東京都墨田区東向島４,東武伊勢崎線/東向島駅 歩3分,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩12分,築47年,4階建,4階,5万円,-,5万円/5万円/-/-,2K,25m
78,立花コーポ,賃貸アパート,東京都墨田区立花５,東武亀戸線/小村井駅 歩5分,東武亀戸線/東あずま駅 歩9分,ＪＲ総武線/平井駅 歩12分,築31年,2階建,1階,5万円,-,5万円/5万円/-/-,1K,24m
79,東京メトロ半蔵門線 押上駅 3階建 築43年,賃貸マンション,東京都墨田区業平２,東京メトロ半蔵門線/押上駅 歩3分,東武伊勢崎線/とうきょうスカイツリー駅 歩7分,東京メトロ半蔵門線/錦糸町駅 歩16分,築43年,3階建,3階,5万円,-,5万円/5万円/-/-,2K,23m
80,両国ハイツ,賃貸マンション,東京都墨田区両国４,ＪＲ総武線/両国駅 歩6分,都営大江戸線/両国駅 歩6分,None,築28年,3階建,3階,4.9万円,1000円,4.9万円/-/-/-,ワンルーム,18.37m
81,両国ハイツ,賃貸マンション,東京都墨田区両国４,ＪＲ総武線/両国駅 歩6分,都営大江戸線/両国駅 歩6分,None,築28年,3階建,2階,5万円,1000円,5万円/-/-/-,ワンルーム,20.25m
82,横井ハウス,賃貸一戸建て,東京都墨田区太平１,ＪＲ総武線/錦糸町駅 歩9分,東京メトロ半蔵門線/押上駅 歩14分,都営浅草線/本所吾妻橋駅 歩12分,築24年,平屋,1階,5万円,-,5万円/-/-/-,ワンルーム,19.44m
83,横井ハウス,賃貸一戸建て,東京都墨田区太平１,ＪＲ総武線/錦糸町駅 歩9分,東京メトロ半蔵門線/押上駅 歩14分,都営浅草線/本所吾妻橋駅 歩12分,築24年,平屋,1階,5万円,-,5万円/-/-/-,ワンルーム,19.44m
84,ウエルハイムII,賃貸アパート,東京都墨田区京島１,京成押上線/京成曳舟駅 歩7分,都営浅草線/本所吾妻橋駅 歩20分,ＪＲ総武線/錦糸町駅 歩24分,築54年,2階建,2階,5万円,-,5万円/-/-/-,1K,18.84m
85,TOP・曳舟第1,賃貸マンション,東京都墨田区八広３,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩13分,京成押上線/八広駅 歩13分,築30年,5階建,4階,5万円,-,5万円/-/-/-,ワンルーム,16.16m
86,TOP・曳舟第1,賃貸マンション,東京都墨田区八広３,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩13分,京成押上線/八広駅 歩13分,築30年,5階建,5階,5.2万円,-,5.2万円/-/-/-,ワンルーム,16.69m
87,TOP・曳舟第1,賃貸マンション,東京都墨田区八広３,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩13分,京成押上線/八広駅 歩13分,築30年,5階建,4階,5.3万円,-,5.3万円/-/-/-,ワンルーム,16.16m
88,京成押上線 京成曳舟駅 3階建 築38年,賃貸マンション,東京都墨田区八広２,京成押上線/京成曳舟駅 歩9分,東武伊勢崎線/曳舟駅 歩14分,東武亀戸線/小村井駅 歩9分,築38年,3階建,3階,5万円,-,5万円/5万円/-/-,ワンルーム,15m
89,Ｍハイム,賃貸アパート,東京都墨田区向島２,東京メトロ銀座線/浅草駅 歩13分,都営浅草線/本所吾妻橋駅 歩9分,東京メトロ半蔵門線/押上駅 歩13分,築40年,2階建,1階,4.8万円,2000円,4.8万円/-/-/-,ワンルーム,13.25m
90,スカイコート向島第二,賃貸マンション,東京都墨田区東向島６,東武伊勢崎線/東向島駅 歩5分,None,None,築30年,4階建,4階,4.9万円,1300円,4万円/4.9万円/-/4万円,ワンルーム,16.51m
91,スカイコート向島第二,賃貸マンション,東京都墨田区東向島６,東武伊勢崎線/東向島駅 歩5分,None,None,築30年,4階建,4階,4.9万円,4000円,4.9万円/4.9万円/-/-,ワンルーム,16.51m
92,松倉ビル,賃貸マンション,東京都墨田区横川２,東京メトロ半蔵門線/押上駅 歩10分,ＪＲ総武線/錦糸町駅 歩11分,東京メトロ半蔵門線/錦糸町駅 歩10分,築24年,4階建,2階,5万円,1000円,5万円/5万円/-/-,2K,25m
93,SKハイツA棟,賃貸アパート,東京都墨田区押上３,京成押上線/押上駅 歩12分,None,None,築26年,2階建,1階,4.8万円,3000円,4.8万円/4.8万円/-/-,ワンルーム,15m
94,FERIO八広,賃貸アパート,東京都墨田区八広６,京成押上線/八広駅 歩3分,東武伊勢崎線/東向島駅 歩11分,京成押上線/四ツ木駅 歩15分,築1年,3階建,1階,4.9万円,2000円,-/-/-/-,ワンルーム,13.36m
95,京成押上線 八広駅 3階建 築1年,賃貸アパート,東京都墨田区八広６,京成押上線/八広駅 歩3分,東武伊勢崎線/東向島駅 歩11分,京成押上線/四ツ木駅 歩15分,築1年,3階建,1階,4.9万円,2000円,-/-/-/-,ワンルーム,13.36m
96,藤マンション,賃貸マンション,東京都墨田区押上２,東京メトロ半蔵門線/押上駅 歩5分,都営浅草線/本所吾妻橋駅 歩11分,東武伊勢崎線/曳舟駅 歩12分,築42年,5階建,3階,4.8万円,4000円,4.8万円/-/-/-,1K,24.9m
97,京成押上線 京成曳舟駅 5階建 築30年,賃貸マンション,東京都墨田区八広３,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩13分,京成押上線/八広駅 歩13分,築30年,5階建,5階,5.2万円,-,5.2万円/-/-/-,ワンルーム,16.69m
98,京成押上線 京成曳舟駅 5階建 築30年,賃貸マンション,東京都墨田区八広３,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/曳舟駅 歩13分,京成押上線/八広駅 歩13分,築30年,5階建,4階,5.3万円,-,5.3万円/-/-/-,ワンルーム,16.16m
99,トップ鐘ヶ淵第１,賃貸マンション,東京都墨田区墨田３,東武伊勢崎線/鐘ヶ淵駅 歩4分,京成押上線/八広駅 歩13分,東武亀戸線/曳舟駅 歩24分,築30年,5階建,3階,4.4万円,8000円,4.4万円/-/-/-,1K,15.98m
100,トップ鐘ヶ淵第１,賃貸マンション,東京都墨田区墨田３,東武伊勢崎線/鐘ヶ淵駅 歩4分,京成押上線/八広駅 歩13分,東武亀戸線/曳舟駅 歩24分,築30年,5階建,4階,5.5万円,6500円,-/5.5万円/-/-,1K,15.98m
