,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,東京メトロ東西線 九段下駅 2階建 築6年,賃貸アパート,東京都千代田区九段南１,東京メトロ東西線/九段下駅 歩1分,東京メトロ半蔵門線/神保町駅 歩10分,東京メトロ東西線/竹橋駅 歩10分,築6年,2階建,1階,4.7万円,-,-/-/-/-,ワンルーム,4.33m
1,La Maison 神田,賃貸マンション,東京都千代田区外神田２,ＪＲ山手線/秋葉原駅 歩7分,東京メトロ銀座線/末広町駅 歩5分,東京メトロ千代田線/湯島駅 歩6分,築47年,5階建,5階,5.6万円,7000円,-/-/-/-,ワンルーム,9.72m
2,La Maison 神田,賃貸マンション,東京都千代田区外神田２,ＪＲ山手線/秋葉原駅 歩7分,東京メトロ銀座線/末広町駅 歩5分,東京メトロ千代田線/湯島駅 歩6分,築47年,5階建,5階,5.7万円,7000円,-/-/-/-,ワンルーム,9.72m
3,番町ハイム,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,ＪＲ中央線/市ヶ谷駅 歩8分,東京メトロ半蔵門線/半蔵門駅 歩5分,築46年,11階建,3階,5.8万円,7000円,5.8万円/5.8万円/-/-,ワンルーム,15.37m
4,番町ハイム,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,ＪＲ中央線/市ヶ谷駅 歩8分,東京メトロ半蔵門線/半蔵門駅 歩5分,築46年,11階建,11階,6.2万円,10000円,6.2万円/6.2万円/-/-,ワンルーム,15.37m
5,番町ハイム,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,ＪＲ中央線/市ヶ谷駅 歩8分,東京メトロ半蔵門線/半蔵門駅 歩5分,築46年,11階建,8階,6.9万円,6000円,6.9万円/6.9万円/-/-,ワンルーム,21.31m
6,番町ハイム,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,ＪＲ中央線/市ヶ谷駅 歩8分,東京メトロ半蔵門線/半蔵門駅 歩5分,築46年,11階建,6階,8万円,-,8万円/8万円/-/-,ワンルーム,18.27m
7,ライオンズマンション九段第2,賃貸マンション,東京都千代田区九段南３,ＪＲ中央線/市ヶ谷駅 歩10分,東京メトロ半蔵門線/半蔵門駅 歩9分,東京メトロ東西線/九段下駅 歩9分,築37年,8階建,2階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,18.72m
8,ライオンズマンション九段第2,賃貸マンション,東京都千代田区九段南３,ＪＲ中央線/市ヶ谷駅 歩10分,東京メトロ半蔵門線/半蔵門駅 歩9分,東京メトロ東西線/九段下駅 歩9分,築37年,8階建,5階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,18.44m
9,ＪＲ中央線 市ヶ谷駅 8階建 築37年,賃貸マンション,東京都千代田区九段南３,ＪＲ中央線/市ヶ谷駅 歩10分,東京メトロ半蔵門線/半蔵門駅 歩7分,東京メトロ東西線/九段下駅 歩11分,築37年,8階建,2階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,18.72m
10,ＪＲ中央線 市ヶ谷駅 8階建 築37年,賃貸マンション,東京都千代田区九段南３,ＪＲ中央線/市ヶ谷駅 歩10分,東京メトロ半蔵門線/半蔵門駅 歩7分,東京メトロ東西線/九段下駅 歩11分,築37年,8階建,2階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,18.72m
11,ＪＲ中央線 市ヶ谷駅 8階建 築37年,賃貸マンション,東京都千代田区九段南３,ＪＲ中央線/市ヶ谷駅 歩10分,東京メトロ半蔵門線/半蔵門駅 歩7分,東京メトロ東西線/九段下駅 歩11分,築37年,8階建,5階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,18.44m
12,東京メトロ有楽町線 麹町駅 11階建 築46年,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,東京メトロ半蔵門線/半蔵門駅 歩3分,ＪＲ中央線/市ヶ谷駅 歩9分,築46年,11階建,3階,5.8万円,7000円,5.8万円/5.8万円/-/-,ワンルーム,15.37m
13,東京メトロ有楽町線 麹町駅 11階建 築46年,賃貸マンション,東京都千代田区二番町,東京メトロ有楽町線/麹町駅 歩2分,東京メトロ半蔵門線/半蔵門駅 歩3分,ＪＲ中央線/市ヶ谷駅 歩9分,築46年,11階建,4階,6.5万円,7000円,-/-/-/-,ワンルーム,17.95m
14,インペリアルお茶の水,賃貸マンション,東京都千代田区神田小川町３,都営新宿線/小川町駅 歩3分,ＪＲ中央線/御茶ノ水駅 歩10分,東京メトロ半蔵門線/神保町駅 歩6分,築38年,11階建,3階,6万円,5000円,6万円/6万円/-/-,ワンルーム,14.84m
15,インペリアルお茶の水,賃貸マンション,東京都千代田区神田小川町３,都営新宿線/小川町駅 歩3分,ＪＲ中央線/御茶ノ水駅 歩10分,東京メトロ半蔵門線/神保町駅 歩6分,築38年,11階建,4階,6.7万円,5000円,6.7万円/-/-/-,ワンルーム,14.84m
16,インペリアルお茶の水,賃貸マンション,東京都千代田区神田小川町３,都営新宿線/小川町駅 歩3分,ＪＲ中央線/御茶ノ水駅 歩10分,東京メトロ半蔵門線/神保町駅 歩6分,築38年,11階建,2階,6万円,13400円,6万円/-/-/-,ワンルーム,14.84m
17,インペリアル御茶ノ水,賃貸マンション,東京都千代田区神田小川町３,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,ＪＲ中央線/御茶ノ水駅 歩10分,築38年,12階建,3階,6万円,5000円,6万円/6万円/-/-,ワンルーム,14.84m
18,インペリアル御茶ノ水,賃貸マンション,東京都千代田区神田小川町３,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,ＪＲ中央線/御茶ノ水駅 歩10分,築38年,12階建,4階,6.7万円,5000円,6.7万円/-/-/-,ワンルーム,14.84m
19,都営新宿線 小川町駅 11階建 築38年,賃貸マンション,東京都千代田区神田小川町３,都営新宿線/小川町駅 歩3分,東京メトロ千代田線/新御茶ノ水駅 歩6分,東京メトロ半蔵門線/神保町駅 歩6分,築38年,11階建,3階,6万円,5000円,6万円/6万円/-/-,ワンルーム,14.84m
20,都営新宿線 小川町駅 11階建 築38年,賃貸マンション,東京都千代田区神田小川町３,都営新宿線/小川町駅 歩3分,東京メトロ千代田線/新御茶ノ水駅 歩6分,東京メトロ半蔵門線/神保町駅 歩6分,築38年,11階建,4階,6.7万円,5000円,6.7万円/-/-/-,ワンルーム,14.84m
21,ＪＲ総武線 御茶ノ水駅 12階建 築38年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ総武線/御茶ノ水駅 歩10分,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,築38年,12階建,3階,6万円,5000円,6万円/6万円/-/-,ワンルーム,14.84m
22,ＪＲ総武線 御茶ノ水駅 12階建 築38年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ総武線/御茶ノ水駅 歩10分,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,築38年,12階建,3階,6万円,5000円,6万円/6万円/-/-,ワンルーム,14.84m
23,ＪＲ総武線 御茶ノ水駅 12階建 築38年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ総武線/御茶ノ水駅 歩10分,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,築38年,12階建,4階,6.7万円,-,6.7万円/0.5万円/-/-,ワンルーム,14.84m
24,ＪＲ総武線 御茶ノ水駅 12階建 築38年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ総武線/御茶ノ水駅 歩10分,東京メトロ丸ノ内線/淡路町駅 歩3分,都営新宿線/小川町駅 歩3分,築38年,12階建,4階,6.7万円,5000円,6.7万円/-/-/-,ワンルーム,14.84m
25,トーア岩本町マンション,賃貸マンション,東京都千代田区岩本町１,ＪＲ総武線快速/馬喰町駅 歩6分,都営新宿線/馬喰横山駅 歩3分,東京メトロ日比谷線/小伝馬町駅 歩4分,築37年,地下2地上7階建,5階,5.9万円,8000円,5.9万円/5.9万円/-/-,ワンルーム,16m
26,ライオンズマンション半蔵門,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,4階,6.3万円,5000円,6.3万円/6.3万円/-/-,ワンルーム,17.22m
27,ライオンズマンション半蔵門,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,4階,6.9万円,-,6.9万円/6.9万円/-/-,ワンルーム,19.14m
28,ライオンズマンション半蔵門,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,7階,15.2万円,15000円,15.2万円/15.2万円/-/7.6万円,2LDK,46.13m
29,東京メトロ半蔵門線 半蔵門駅 9階建 築36年,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,4階,6.3万円,5000円,6.3万円/6.3万円/-/-,ワンルーム,17.22m
30,東京メトロ半蔵門線 半蔵門駅 9階建 築36年,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,4階,6.9万円,-,6.9万円/6.9万円/-/-,ワンルーム,19.14m
31,東京メトロ半蔵門線 半蔵門駅 9階建 築36年,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,7階,15.2万円,15000円,15.2万円/15.2万円/-/7.6万円,2SLDK,41.63m
32,東京メトロ半蔵門線 半蔵門駅 9階建 築36年,賃貸マンション,東京都千代田区平河町１,東京メトロ半蔵門線/半蔵門駅 歩3分,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ南北線/永田町駅 歩7分,築36年,9階建,7階,15.5万円,15000円,15.5万円/15.5万円/-/7.6万円,2LDK,41.63m
33,ハイツ神田岩本町,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩6分,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線快速/馬喰町駅 歩3分,築37年,11階建,7階,6.5万円,5000円,6.5万円/6.5万円/-/-,ワンルーム,22.88m
34,ハイツ神田岩本町,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩6分,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線快速/馬喰町駅 歩3分,築37年,11階建,5階,6.9万円,6000円,6.9万円/6.9万円/-/3.45万円,ワンルーム,22.88m
35,ハイツ神田岩本町,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩6分,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線快速/馬喰町駅 歩3分,築37年,11階建,5階,6.9万円,6000円,6.9万円/6.9万円/-/-,ワンルーム,22.88m
36,ＪＲ総武線快速 馬喰町駅 9階建 築37年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線快速/馬喰町駅 歩4分,都営新宿線/馬喰横山駅 歩4分,都営浅草線/浅草橋駅 歩8分,築37年,9階建,7階,6.5万円,5000円,6.5万円/6.5万円/-/-,ワンルーム,22.88m
37,ＪＲ総武線快速 馬喰町駅 9階建 築37年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線快速/馬喰町駅 歩4分,都営新宿線/馬喰横山駅 歩4分,都営浅草線/浅草橋駅 歩8分,築37年,9階建,5階,6.9万円,6000円,6.9万円/6.9万円/-/-,ワンルーム,22.88m
38,ＪＲ中央線 飯田橋駅 6階建 築38年,賃貸マンション,東京都千代田区飯田橋１,ＪＲ中央線/飯田橋駅 歩5分,東京メトロ東西線/九段下駅 歩5分,東京メトロ半蔵門線/神保町駅 歩13分,築38年,6階建,3階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,18.15m
39,ニュ－ハイツ,賃貸マンション,東京都千代田区富士見１,東京メトロ有楽町線/飯田橋駅 歩5分,東京メトロ東西線/九段下駅 歩10分,ＪＲ中央線/水道橋駅 歩10分,築38年,3階建,2階,7万円,-,7万円/7万円/-/-,1K,17m
40,メゾン千代田,賃貸その他,東京都千代田区神田神保町３,都営新宿線/九段下駅 歩3分,東京メトロ半蔵門線/神保町駅 歩5分,None,築37年,10階建,10階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,16.26m
41,メゾン千代田,賃貸その他,東京都千代田区神田神保町３,都営新宿線/九段下駅 歩3分,東京メトロ半蔵門線/神保町駅 歩5分,None,築37年,10階建,10階,7.35万円,2160円,6.8万円/7.35万円/-/-,ワンルーム,16.26m
42,宮島ビル,賃貸マンション,東京都千代田区飯田橋１,東京メトロ東西線/飯田橋駅 歩5分,都営新宿線/九段下駅 歩4分,東京メトロ東西線/神楽坂駅 歩18分,築34年,6階建,3階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,14.39m
43,ラフィネお茶の水,賃貸マンション,東京都千代田区神田小川町３,ＪＲ中央線/御茶ノ水駅 歩6分,都営新宿線/小川町駅 歩3分,東京メトロ丸ノ内線/淡路町駅 歩5分,築36年,13階建,6階,7.2万円,-,7.2万円/7.2万円/-/-,ワンルーム,16.55m
44,ラフィネお茶の水,賃貸マンション,東京都千代田区神田小川町３,ＪＲ中央線/御茶ノ水駅 歩6分,都営新宿線/小川町駅 歩3分,東京メトロ丸ノ内線/淡路町駅 歩5分,築36年,13階建,9階,7.5万円,10000円,7.5万円/7.5万円/-/-,ワンルーム,24.07m
45,朝日九段マンション,賃貸マンション,東京都千代田区九段北１,東京メトロ半蔵門線/九段下駅 歩1分,ＪＲ総武線/水道橋駅 歩7分,東京メトロ東西線/飯田橋駅 歩8分,築40年,13階建,8階,6.6万円,6160円,6.6万円/-/-/-,ワンルーム,18.69m
46,東建ニューハイツ九段,賃貸マンション,東京都千代田区九段北１,東京メトロ半蔵門線/九段下駅 歩2分,東京メトロ東西線/飯田橋駅 歩9分,都営新宿線/神保町駅 歩6分,築38年,9階建,5階,7.3万円,-,7.3万円/7.3万円/-/-,ワンルーム,18.58m
47,東建ニューハイツ九段,賃貸マンション,東京都千代田区九段北１,東京メトロ半蔵門線/九段下駅 歩2分,東京メトロ東西線/飯田橋駅 歩9分,都営新宿線/神保町駅 歩6分,築38年,9階建,5階,7万円,5000円,7万円/7万円/-/-,ワンルーム,19.62m
48,東建ニューハイツ九段,賃貸マンション,東京都千代田区九段北１,東京メトロ半蔵門線/九段下駅 歩2分,東京メトロ東西線/飯田橋駅 歩9分,都営新宿線/神保町駅 歩6分,築38年,9階建,7階,9.5万円,3000円,9.5万円/9.5万円/-/-,1DK,29.94m
49,ＪＲ総武線 市ヶ谷駅 地下1地上10階建 築33年,賃貸マンション,東京都千代田区九段南４,ＪＲ総武線/市ヶ谷駅 歩1分,東京メトロ丸ノ内線/四ツ谷駅 歩12分,東京メトロ東西線/九段下駅 歩15分,築33年,地下1地上10階建,9階,7万円,4000円,7万円/-/-/-,ワンルーム,24.08m
50,ダイアパレス東神田,賃貸マンション,東京都千代田区東神田２,ＪＲ山手線/秋葉原駅 歩8分,都営新宿線/岩本町駅 歩5分,ＪＲ総武線快速/馬喰町駅 歩7分,築34年,10階建,10階,7万円,5000円,7万円/7万円/-/7万円,1K,21.75m
51,ダイアパレス東神田,賃貸マンション,東京都千代田区東神田２,ＪＲ山手線/秋葉原駅 歩8分,都営新宿線/岩本町駅 歩5分,ＪＲ総武線快速/馬喰町駅 歩7分,築34年,10階建,4階,10万円,8000円,-/-/-/-,ワンルーム,26.94m
52,ダイアパレス東神田,賃貸マンション,東京都千代田区東神田２,ＪＲ山手線/秋葉原駅 歩8分,都営新宿線/岩本町駅 歩5分,ＪＲ総武線快速/馬喰町駅 歩7分,築34年,10階建,4階,10.5万円,10500円,-/-/-/-,ワンルーム,26.94m
53,ＪＲ山手線 秋葉原駅 10階建 築34年,賃貸マンション,東京都千代田区東神田２,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線/浅草橋駅 歩6分,都営新宿線/岩本町駅 歩5分,築34年,10階建,10階,7万円,5000円,7万円/7万円/-/7万円,1K,21.75m
54,ＪＲ山手線 秋葉原駅 10階建 築34年,賃貸マンション,東京都千代田区東神田２,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線/浅草橋駅 歩6分,都営新宿線/岩本町駅 歩5分,築34年,10階建,4階,10.5万円,10500円,-/10.5万円/-/-,ワンルーム,26.94m
55,九段アビタシオン,賃貸マンション,東京都千代田区神田神保町３,東京メトロ東西線/九段下駅 歩3分,都営三田線/神保町駅 歩4分,ＪＲ中央線/水道橋駅 歩9分,築40年,8階建,6階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,22m
56,都営新宿線 市ヶ谷駅 10階建 築33年,賃貸マンション,東京都千代田区九段南４,都営新宿線/市ヶ谷駅 歩5分,東京メトロ有楽町線/麹町駅 歩12分,東京メトロ半蔵門線/半蔵門駅 歩11分,築33年,10階建,6階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,18.15m
57,内野ビル,賃貸マンション,東京都千代田区九段南４,都営新宿線/市ヶ谷駅 歩2分,ＪＲ中央線/市ヶ谷駅 歩6分,東京メトロ半蔵門線/半蔵門駅 歩9分,築23年,地下1地上6階建,4階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,17.36m
58,アルベルゴ御茶ノ水,賃貸マンション,東京都千代田区神田駿河台２,ＪＲ総武線/御茶ノ水駅 歩1分,東京メトロ丸ノ内線/本郷三丁目駅 歩9分,東京メトロ千代田線/新御茶ノ水駅 歩3分,築41年,11階建,8階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,16.2m
59,アルベルゴ御茶ノ水,賃貸マンション,東京都千代田区神田駿河台２,ＪＲ総武線/御茶ノ水駅 歩1分,東京メトロ丸ノ内線/本郷三丁目駅 歩9分,東京メトロ千代田線/新御茶ノ水駅 歩3分,築41年,11階建,8階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,16.2m
60,ＪＲ中央線 御茶ノ水駅 11階建 築41年,賃貸マンション,東京都千代田区神田駿河台２,ＪＲ中央線/御茶ノ水駅 歩1分,東京メトロ千代田線/新御茶ノ水駅 歩4分,都営新宿線/神保町駅 歩9分,築41年,11階建,8階,7.5万円,-,7.5万円/7.5万円/-/-,ワンルーム,16.2m
61,東京メトロ東西線 九段下駅 地下1地上13階建 築40年,賃貸マンション,東京都千代田区九段北１,東京メトロ東西線/九段下駅 歩1分,ＪＲ中央線/飯田橋駅 歩10分,都営三田線/水道橋駅 歩8分,築40年,地下1地上13階建,10階,7万円,7310円,7万円/-/-/-,ワンルーム,22.25m
62,ダイヤモンドレジデンス西神田,賃貸マンション,東京都千代田区西神田２,都営三田線/神保町駅 歩4分,東京メトロ東西線/九段下駅 歩8分,都営三田線/水道橋駅 歩6分,築57年,6階建,6階,7.4万円,4000円,7.4万円/7.4万円/-/-,ワンルーム,21.72m
63,ダイヤモンドレジデンス西神田,賃貸マンション,東京都千代田区西神田２,都営三田線/神保町駅 歩4分,東京メトロ東西線/九段下駅 歩8分,都営三田線/水道橋駅 歩6分,築57年,6階建,2階,7.4万円,4000円,7.4万円/7.4万円/-/-,ワンルーム,18.42m
64,ＪＲ中央線 水道橋駅 6階建 築33年,賃貸マンション,東京都千代田区西神田２,ＪＲ中央線/水道橋駅 歩7分,東京メトロ半蔵門線/神保町駅 歩6分,東京メトロ半蔵門線/九段下駅 歩7分,築33年,6階建,6階,7.4万円,4000円,7.4万円/7.4万円/-/-,ワンルーム,16.49m
65,東京メトロ半蔵門線 神保町駅 6階建 築57年,賃貸マンション,東京都千代田区西神田２,東京メトロ半蔵門線/神保町駅 歩4分,東京メトロ東西線/九段下駅 歩6分,ＪＲ総武線/水道橋駅 歩6分,築57年,6階建,6階,7.4万円,4000円,7.4万円/7.4万円/-/-,ワンルーム,16.49m
66,アーバンプレイス九段下,賃貸アパート,東京都千代田区神田神保町３,東京メトロ東西線/九段下駅 歩2分,東京メトロ半蔵門線/神保町駅 歩3分,ＪＲ総武線/水道橋駅 歩16分,築6年,2階建,1階,7.3万円,5000円,7.3万円/7.3万円/-/-,ワンルーム,16.32m
67,東京メトロ東西線 九段下駅 2階建 築6年,賃貸アパート,東京都千代田区神田神保町３,東京メトロ東西線/九段下駅 歩4分,都営新宿線/神保町駅 歩4分,東京メトロ東西線/竹橋駅 歩8分,築6年,2階建,1階,7.3万円,5000円,7.3万円/7.3万円/-/-,ワンルーム,16.32m
68,ニューアガタビル,賃貸マンション,東京都千代田区東神田１,ＪＲ山手線/秋葉原駅 歩12分,ＪＲ総武線快速/馬喰町駅 歩2分,ＪＲ総武線/浅草橋駅 歩8分,築34年,8階建,5階,7.8万円,1000円,7.8万円/7.8万円/-/-,ワンルーム,19.72m
69,ニューアガタビル,賃貸マンション,東京都千代田区東神田１,ＪＲ山手線/秋葉原駅 歩12分,ＪＲ総武線快速/馬喰町駅 歩2分,ＪＲ総武線/浅草橋駅 歩8分,築34年,8階建,5階,8.2万円,1000円,-/-/-/-,ワンルーム,19.72m
70,ニューアガタビル,賃貸マンション,東京都千代田区東神田１,ＪＲ山手線/秋葉原駅 歩12分,ＪＲ総武線快速/馬喰町駅 歩2分,ＪＲ総武線/浅草橋駅 歩8分,築34年,8階建,6階,13.3万円,3000円,13.3万円/13.3万円/-/-,1LDK,39.44m
71,ニューアガタビル,賃貸マンション,東京都千代田区東神田１,ＪＲ山手線/秋葉原駅 歩12分,ＪＲ総武線快速/馬喰町駅 歩2分,ＪＲ総武線/浅草橋駅 歩8分,築34年,8階建,6階,14万円,3000円,-/-/-/-,1LDK,39.44m
72,ＪＲ総武線快速 馬喰町駅 8階建 築34年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線快速/馬喰町駅 歩3分,ＪＲ山手線/秋葉原駅 歩14分,東京メトロ日比谷線/小伝馬町駅 歩7分,築34年,8階建,5階,7.8万円,1000円,7.8万円/7.8万円/-/-,ワンルーム,19.72m
73,ＪＲ総武線快速 馬喰町駅 8階建 築34年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線快速/馬喰町駅 歩3分,ＪＲ山手線/秋葉原駅 歩14分,東京メトロ日比谷線/小伝馬町駅 歩7分,築34年,8階建,6階,13.3万円,3000円,13.3万円/13.3万円/-/-,1LDK,39.44m
74,サンハイツ神田キタムラビル,賃貸マンション,東京都千代田区神田東紺屋町,ＪＲ山手線/神田駅 歩4分,都営新宿線/岩本町駅 歩5分,東京メトロ日比谷線/小伝馬町駅 歩7分,築36年,10階建,8階,7.9万円,-,-/-/-/-,ワンルーム,19.83m
75,ＪＲ山手線 神田駅 10階建 築36年,賃貸マンション,東京都千代田区神田紺屋町,ＪＲ山手線/神田駅 歩4分,都営新宿線/岩本町駅 歩4分,東京メトロ日比谷線/小伝馬町駅 歩6分,築36年,10階建,8階,7.9万円,-,7.9万円/-/-/-,1K,19.83m
76,ＪＲ山手線 神田駅 10階建 築36年,賃貸マンション,東京都千代田区神田東紺屋町,ＪＲ山手線/神田駅 歩4分,ＪＲ山手線/秋葉原駅 歩8分,都営新宿線/岩本町駅 歩4分,築36年,10階建,8階,7.9万円,-,-/-/-/-,ワンルーム,19.83m
77,ＪＲ総武線 浅草橋駅 12階建 築15年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩7分,ＪＲ総武線快速/馬喰町駅 歩3分,都営浅草線/東日本橋駅 歩6分,築15年,12階建,7階,7.4万円,6000円,7.4万円/7.4万円/-/7.4万円,1K,18.48m
78,ＪＲ総武線 浅草橋駅 12階建 築15年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩7分,ＪＲ総武線快速/馬喰町駅 歩3分,都営浅草線/東日本橋駅 歩6分,築15年,12階建,3階,9.7万円,9000円,-/9.7万円/-/-,1K,24m
79,ＪＲ総武線 浅草橋駅 12階建 築15年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩7分,ＪＲ総武線快速/馬喰町駅 歩3分,都営浅草線/東日本橋駅 歩6分,築15年,12階建,5階,9.8万円,9000円,-/9.8万円/-/-,1K,24m
80,ＪＲ総武線 浅草橋駅 12階建 築15年,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線/浅草橋駅 歩7分,ＪＲ総武線快速/馬喰町駅 歩3分,都営浅草線/東日本橋駅 歩6分,築15年,12階建,9階,9.7万円,10500円,-/9.7万円/-/-,1K,24.83m
81,ＪＲ中央線 御茶ノ水駅 13階建 築36年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ中央線/御茶ノ水駅 歩6分,東京メトロ丸ノ内線/淡路町駅 歩4分,東京メトロ千代田線/新御茶ノ水駅 歩3分,築36年,13階建,5階,8万円,-,8万円/8万円/-/8万円,ワンルーム,19.69m
82,ＪＲ中央線 御茶ノ水駅 13階建 築36年,賃貸マンション,東京都千代田区神田小川町３,ＪＲ中央線/御茶ノ水駅 歩6分,東京メトロ丸ノ内線/淡路町駅 歩4分,東京メトロ千代田線/新御茶ノ水駅 歩3分,築36年,13階建,9階,7.5万円,10000円,7.5万円/7.5万円/-/-,ワンルーム,24.07m
83,メインステージ東神田,賃貸マンション,東京都千代田区東神田１,ＪＲ総武線快速/馬喰町駅 歩5分,都営新宿線/馬喰横山駅 歩8分,ＪＲ総武線/浅草橋駅 歩7分,築15年,12階建,7階,7.4万円,6000円,7.4万円/7.4万円/-/7.4万円,1K,18.48m
84,ＪＲ山手線 神田駅 11階建 築39年,賃貸マンション,東京都千代田区内神田１,ＪＲ山手線/神田駅 歩5分,東京メトロ丸ノ内線/淡路町駅 歩4分,都営新宿線/小川町駅 歩5分,築39年,11階建,2階,7.3万円,7000円,14.6万円/7.3万円/-/-,ワンルーム,17.05m
85,ＪＲ山手線 神田駅 11階建 築39年,賃貸マンション,東京都千代田区内神田１,ＪＲ山手線/神田駅 歩5分,東京メトロ丸ノ内線/淡路町駅 歩4分,都営新宿線/小川町駅 歩5分,築39年,11階建,2階,9.9万円,6000円,9.9万円/9.9万円/-/-,ワンルーム,17.93m
86,ＪＲ山手線 神田駅 11階建 築39年,賃貸マンション,東京都千代田区内神田１,ＪＲ山手線/神田駅 歩5分,東京メトロ丸ノ内線/淡路町駅 歩4分,都営新宿線/小川町駅 歩5分,築39年,11階建,2階,9.9万円,6000円,9.9万円/9.9万円/-/-,ワンルーム,17.93m
87,東京ロイヤルプラザ,賃貸マンション,東京都千代田区内神田１,ＪＲ山手線/神田駅 歩5分,東京メトロ丸ノ内線/淡路町駅 歩4分,ＪＲ総武線/秋葉原駅 歩14分,築39年,11階建,2階,7.3万円,7000円,14.6万円/7.3万円/-/-,ワンルーム,17.05m
88,東京ロイヤルプラザ,賃貸マンション,東京都千代田区内神田１,ＪＲ山手線/神田駅 歩5分,東京メトロ丸ノ内線/淡路町駅 歩4分,ＪＲ総武線/秋葉原駅 歩14分,築39年,11階建,2階,9.9万円,6000円,9.9万円/9.9万円/-/-,ワンルーム,17.93m
