,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,朝日荘,賃貸アパート,東京都中野区若宮３,西武新宿線/都立家政駅 歩3分,None,西武新宿線/野方駅 歩10分,築52年,3階建,1階,2万円,-,2万円/2万円/-/-,ワンルーム,10.01m
1,ＪＲ中央線 高円寺駅 2階建 築42年,賃貸アパート,東京都中野区若宮２,ＪＲ中央線/高円寺駅 歩20分,西武新宿線/鷺ノ宮駅 歩5分,None,築42年,2階建,2階,2万円,3000円,-/-/2万円/2万円,ワンルーム,11m
2,東京メトロ丸ノ内線 中野新橋駅 2階建 築38年,賃貸アパート,東京都中野区弥生町４,東京メトロ丸ノ内線/中野新橋駅 歩8分,東京メトロ丸ノ内線/新中野駅 歩15分,都営大江戸線/西新宿五丁目駅 歩18分,築38年,2階建,2階,2.4万円,-,2.4万円/2.4万円/-/-,1K,12m
3,幸和荘,賃貸アパート,東京都中野区弥生町４,東京メトロ丸ノ内線/中野新橋駅 歩8分,東京メトロ丸ノ内線/中野富士見町駅 歩9分,東京メトロ丸ノ内線/新中野駅 歩14分,築43年,2階建,2階,2.4万円,-,2.4万円/-/-/-,ワンルーム,10m
4,中安荘,賃貸アパート,東京都中野区本町５,東京メトロ丸ノ内線/中野富士見町駅 歩4分,None,None,築54年,2階建,2階,2.3万円,1000円,2.3万円/-/-/-,ワンルーム,10m
5,西武池袋線 東長崎駅 2階建 築42年,賃貸アパート,東京都中野区江原町３,西武池袋線/東長崎駅 歩8分,都営大江戸線/新江古田駅 歩8分,西武池袋線/江古田駅 歩13分,築42年,2階建,2階,2.3万円,2000円,2.3万円/-/-/-,ワンルーム,13.22m
6,都営大江戸線 新江古田駅 2階建 築38年,賃貸アパート,東京都中野区江古田３,都営大江戸線/新江古田駅 歩10分,西武新宿線/沼袋駅 歩15分,西武池袋線/江古田駅 歩20分,築38年,2階建,1階,2.5万円,-,2.5万円/2.5万円/-/-,1K,13m
7,都営大江戸線 新江古田駅 2階建 築38年,賃貸アパート,東京都中野区江古田３,都営大江戸線/新江古田駅 歩10分,西武新宿線/沼袋駅 歩15分,西武池袋線/江古田駅 歩20分,築38年,2階建,2階,2.5万円,-,2.5万円/-/-/-,1K,10m
8,西武新宿線 野方駅 2階建 築50年,賃貸アパート,東京都中野区野方５,西武新宿線/野方駅 歩3分,西武新宿線/都立家政駅 歩12分,ＪＲ中央線/高円寺駅 歩22分,築50年,2階建,1階,2.5万円,850円,2.5万円/2.5万円/-/-,ワンルーム,13m
9,紫光ハイツ,賃貸アパート,東京都中野区上高田１,ＪＲ中央線/東中野駅 歩10分,ＪＲ中央線/中野駅 歩14分,東京メトロ東西線/落合駅 歩10分,築30年,2階建,2階,2.5万円,1000円,1.25万円/-/-/-,1K,11m
10,東京メトロ丸ノ内線 中野富士見町駅 2階建 築51年,賃貸アパート,東京都中野区南台３,東京メトロ丸ノ内線/中野富士見町駅 歩15分,京王線/笹塚駅 歩16分,None,築51年,2階建,2階,2.6万円,-,2.6万円/2.6万円/-/-,ワンルーム,10.5m
11,ともえ荘,賃貸アパート,東京都中野区本町４,東京メトロ丸ノ内線/新中野駅 歩8分,ＪＲ中央線/中野駅 歩20分,東京メトロ丸ノ内線/中野新橋駅 歩6分,築46年,2階建,2階,2.6万円,-,2.6万円/2.6万円/-/-,ワンルーム,10.4m
12,ＪＲ中央線 東中野駅 2階建 築39年,賃貸アパート,東京都中野区上高田１,ＪＲ中央線/東中野駅 歩10分,ＪＲ中央線/中野駅 歩14分,東京メトロ東西線/落合駅 歩10分,築39年,2階建,1階,2.5万円,1000円,-/-/-/-,ワンルーム,9.91m
13,ＪＲ総武線 中野駅 2階建 築54年,賃貸アパート,東京都中野区上高田５,ＪＲ総武線/中野駅 歩22分,西武新宿線/新井薬師前駅 歩6分,西武新宿線/沼袋駅 歩15分,築54年,2階建,2階,2.6万円,-,2.6万円/2.6万円/-/-,1K,9.72m
14,和東荘,賃貸アパート,東京都中野区大和町２,西武新宿線/野方駅 歩12分,ＪＲ中央線/高円寺駅 歩12分,西武新宿線/都立家政駅 歩14分,築52年,2階建,2階,2.5万円,1000円,2.5万円/2.5万円/-/-,ワンルーム,9.7m
15,和東荘,賃貸アパート,東京都中野区大和町２,西武新宿線/野方駅 歩12分,ＪＲ中央線/高円寺駅 歩12分,西武新宿線/都立家政駅 歩14分,築52年,2階建,2階,2.5万円,1000円,2.5万円/2.5万円/-/-,ワンルーム,9.7m
16,ＪＲ中央線 高円寺駅 2階建 築52年,賃貸アパート,東京都中野区大和町２,ＪＲ中央線/高円寺駅 歩12分,西武新宿線/都立家政駅 歩13分,西武新宿線/野方駅 歩12分,築52年,2階建,2階,2.5万円,1000円,2.5万円/2.5万円/-/-,1K,9.7m
17,東京メトロ丸ノ内線 新中野駅 2階建 築43年,賃貸アパート,東京都中野区本町４,東京メトロ丸ノ内線/新中野駅 歩3分,ＪＲ中央線/中野駅 歩15分,None,築43年,2階建,2階,2.5万円,1000円,2.5万円/2.5万円/-/-,ワンルーム,9.5m
18,東京メトロ丸ノ内線 新中野駅 2階建 築47年,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩6分,None,None,築47年,2階建,1階,2.5万円,1000円,2.5万円/2.5万円/-/-,ワンルーム,8.91m
19,岩崎荘,賃貸アパート,東京都中野区南台２,京王新線/幡ヶ谷駅 歩10分,東京メトロ丸ノ内線/中野新橋駅 歩15分,京王線/笹塚駅 歩15分,築60年,2階建,2階,2.3万円,3000円,2.3万円/2.3万円/-/-,ワンルーム,7.5m
20,江原荘,賃貸アパート,東京都中野区江原町２,都営大江戸線/新江古田駅 歩5分,西武池袋線/江古田駅 歩12分,None,築36年,2階建,2階,2.7万円,-,2.7万円/2.7万円/-/-,1K,17.39m
21,竹翠荘,賃貸アパート,東京都中野区若宮２,西武新宿線/鷺ノ宮駅 歩5分,ＪＲ中央線/高円寺駅 歩20分,None,築38年,2階建,2階,2.4万円,3000円,-/-/2万円/2万円,1K,15m
22,青嵐荘,賃貸アパート,東京都中野区沼袋３,西武新宿線/沼袋駅 歩3分,ＪＲ中央線/中野駅 歩20分,西武新宿線/野方駅 歩10分,築42年,2階建,2階,2.5万円,2000円,2.5万円/2.5万円/-/-,1K,14m
23,さくら荘,賃貸アパート,東京都中野区中野６,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩12分,都営大江戸線/東中野駅 歩13分,築39年,2階建,1階,2.5万円,2000円,-/-/-/-,ワンルーム,11m
24,さくら荘,賃貸アパート,東京都中野区中野６,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩12分,都営大江戸線/東中野駅 歩13分,築39年,2階建,1階,2.7万円,2000円,-/-/-/-,ワンルーム,11m
25,ＪＲ中央線 中野駅 2階建 築58年,賃貸アパート,東京都中野区上高田２,ＪＲ中央線/中野駅 歩13分,西武新宿線/新井薬師前駅 歩10分,東京メトロ東西線/落合駅 歩15分,築58年,2階建,2階,2.5万円,2000円,2.5万円/2.5万円/-/-,1K,9.9m
26,若草荘,賃貸アパート,東京都中野区上高田２,ＪＲ中央線/中野駅 歩13分,None,None,築58年,2階建,2階,2.5万円,2000円,2.5万円/2.5万円/-/-,1K,9.9m
27,ＪＲ中央線 中野駅 2階建 築48年,賃貸アパート,東京都中野区中野１,ＪＲ中央線/中野駅 歩12分,ＪＲ総武線/東中野駅 歩10分,東京メトロ丸ノ内線/新中野駅 歩14分,築48年,2階建,2階,2.6万円,2000円,2.6万円/-/-/-,ワンルーム,10.7m
28,h332,賃貸アパート,東京都中野区江古田４,西武新宿線/沼袋駅 歩8分,西武新宿線/野方駅 歩15分,都営大江戸線/新江古田駅 歩15分,築41年,地下2地上2階建,2階,2.8万円,-,2.8万円/2.8万円/-/-,ワンルーム,10m
29,中山荘,賃貸アパート,東京都中野区中央４,ＪＲ中央線/中野駅 歩9分,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野坂上駅 歩15分,築54年,2階建,2階,2.8万円,1000円,2.8万円/-/-/-,ワンルーム,10.3m
30,廣井アパート,賃貸アパート,東京都中野区野方５,ＪＲ中央線/中野駅 歩20分,西武新宿線/野方駅 歩5分,西武新宿線/都立家政駅 歩11分,築38年,2階建,2階,3万円,-,3万円/3万円/-/-,1K,14m
31,メゾン白鷺,賃貸アパート,東京都中野区白鷺２,西武新宿線/鷺ノ宮駅 歩6分,西武新宿線/都立家政駅 歩12分,西武新宿線/下井草駅 歩16分,築44年,2階建,2階,2.7万円,3000円,2.7万円/2.7万円/-/-,ワンルーム,12.22m
32,メゾン白鷺,賃貸アパート,東京都中野区白鷺２,西武新宿線/鷺ノ宮駅 歩6分,西武新宿線/都立家政駅 歩12分,西武新宿線/下井草駅 歩16分,築44年,2階建,2階,2.7万円,3000円,2.7万円/2.7万円/-/-,ワンルーム,11m
33,幸永荘,賃貸アパート,東京都中野区中央４,ＪＲ中央線/中野駅 歩11分,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野新橋駅 歩17分,築38年,2階建,2階,2.8万円,2000円,2.8万円/2.8万円/-/-,1K,12m
34,文化荘,賃貸アパート,東京都中野区上高田１,ＪＲ中央線/東中野駅 歩7分,都営大江戸線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩5分,築64年,2階建,2階,2.7万円,4000円,2.7万円/2.7万円/-/-,ワンルーム,12.38m
35,文化荘,賃貸アパート,東京都中野区上高田１,ＪＲ中央線/東中野駅 歩7分,都営大江戸線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩5分,築64年,2階建,2階,2.7万円,4000円,2.7万円/2.7万円/-/-,ワンルーム,12.38m
36,東京メトロ丸ノ内線 中野坂上駅 2階建 築60年,賃貸アパート,東京都中野区中央１,東京メトロ丸ノ内線/中野坂上駅 歩8分,ＪＲ中央線/東中野駅 歩9分,ＪＲ山手線/新宿駅 歩20分,築60年,2階建,2階,3万円,1000円,3万円/3万円/-/-,1K,10m
37,北原荘,賃貸アパート,東京都中野区本町５,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野富士見町駅 歩6分,None,築53年,2階建,2階,3万円,1500円,3万円/-/-/-,ワンルーム,10m
38,ＪＲ中央線 中野駅 2階建 築40年,賃貸アパート,東京都中野区中野１,ＪＲ中央線/中野駅 歩13分,ＪＲ中央線/東中野駅 歩14分,None,築40年,2階建,2階,3万円,2000円,3万円/-/-/-,ワンルーム,13.5m
39,ＪＲ中央線 中野駅 2階建 築40年,賃貸アパート,東京都中野区中野１,ＪＲ中央線/中野駅 歩13分,ＪＲ中央線/東中野駅 歩14分,None,築40年,2階建,2階,3万円,2000円,3万円/-/-/-,ワンルーム,13.5m
40,厚東荘,賃貸アパート,東京都中野区大和町４,ＪＲ中央線/高円寺駅 歩13分,ＪＲ総武線/高円寺駅 歩13分,None,築46年,2階建,2階,3.2万円,-,3.2万円/3.2万円/-/-,ワンルーム,12.96m
41,厚東荘,賃貸アパート,東京都中野区大和町４,ＪＲ中央線/高円寺駅 歩13分,ＪＲ総武線/高円寺駅 歩13分,None,築46年,2階建,2階,3.4万円,-,3.4万円/3.4万円/-/-,ワンルーム,12.96m
42,ホワイトフラッツ,賃貸アパート,東京都中野区野方２,西武新宿線/野方駅 歩10分,ＪＲ中央線/高円寺駅 歩12分,ＪＲ中央線/中野駅 歩18分,築45年,2階建,2階,3.2万円,-,3.2万円/3.2万円/-/-,ワンルーム,10m
43,東京メトロ丸ノ内線 方南町駅 2階建 築40年,賃貸アパート,東京都中野区南台５,東京メトロ丸ノ内線/方南町駅 歩10分,京王線/笹塚駅 歩15分,東京メトロ丸ノ内線/中野富士見町駅 歩16分,築40年,2階建,2階,3.3万円,-,3.3万円/3.3万円/-/-,1K,15.75m
44,鵜沢マンション,賃貸マンション,東京都中野区中央２,東京メトロ丸ノ内線/中野坂上駅 歩3分,東京メトロ丸ノ内線/西新宿駅 歩12分,ＪＲ総武線/東中野駅 歩15分,築50年,3階建,2階,3.3万円,-,3.3万円/3.3万円/-/-,ワンルーム,13.85m
45,若竹ハウス,賃貸アパート,東京都中野区江原町２,都営大江戸線/新江古田駅 歩5分,None,None,築41年,2階建,2階,3.3万円,-,3.3万円/3.3万円/-/-,ワンルーム,12.38m
46,ＪＲ中央線 中野駅 2階建 築40年,賃貸アパート,東京都中野区中野２,ＪＲ中央線/中野駅 歩5分,東京メトロ東西線/中野駅 歩5分,東京メトロ丸ノ内線/新中野駅 歩10分,築40年,2階建,1階,3.2万円,2000円,3.2万円/3.2万円/-/-,ワンルーム,11.34m
47,ＪＲ中央線 中野駅 2階建 築40年,賃貸アパート,東京都中野区中野２,ＪＲ中央線/中野駅 歩5分,東京メトロ東西線/中野駅 歩5分,東京メトロ丸ノ内線/新中野駅 歩10分,築40年,2階建,2階,4.2万円,3000円,4.2万円/4.2万円/-/-,2K,20.25m
48,白鐘荘,賃貸アパート,東京都中野区野方１,ＪＲ中央線/高円寺駅 歩14分,西武新宿線/野方駅 歩14分,ＪＲ中央線/中野駅 歩17分,築46年,2階建,2階,3.1万円,3000円,-/-/-/-,1K,15.76m
49,東京メトロ丸ノ内線 東高円寺駅 2階建 築43年,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/東高円寺駅 歩6分,None,None,築43年,2階建,1階,3.2万円,2500円,3.2万円/3.2万円/-/-,ワンルーム,14m
50,山美荘,賃貸アパート,東京都中野区弥生町３,東京メトロ丸ノ内線/中野新橋駅 歩7分,都営大江戸線/西新宿五丁目駅 歩13分,京王新線/幡ヶ谷駅 歩22分,築51年,2階建,2階,3.5万円,-,-/3.5万円/-/-,ワンルーム,10.7m
51,山美荘,賃貸アパート,東京都中野区弥生町３,東京メトロ丸ノ内線/中野新橋駅 歩7分,都営大江戸線/西新宿五丁目駅 歩13分,京王新線/幡ヶ谷駅 歩22分,築51年,2階建,2階,4万円,-,-/4万円/-/-,ワンルーム,20m
52,西武新宿線 野方駅 2階建 築43年,賃貸アパート,東京都中野区野方１,西武新宿線/野方駅 歩12分,ＪＲ中央線/中野駅 歩15分,西武新宿線/沼袋駅 歩11分,築43年,2階建,1階,3.5万円,-,3.5万円/3.5万円/-/-,1K,20m
53,犬竹ハウス,賃貸アパート,東京都中野区弥生町１,都営大江戸線/西新宿五丁目駅 歩6分,東京メトロ丸ノ内線/中野坂上駅 歩10分,京王新線/初台駅 歩15分,築62年,2階建,2階,3.2万円,3000円,3.2万円/3.2万円/-/-,1K,15.7m
54,松が丘１丁目,賃貸アパート,東京都中野区松が丘１,西武新宿線/新井薬師前駅 歩5分,西武新宿線/沼袋駅 歩10分,None,築41年,2階建,1階,3.5万円,-,3.5万円/3.5万円/-/-,1K,15m
55,第一メゾン白百合,賃貸アパート,東京都中野区松が丘１,西武新宿線/新井薬師前駅 歩3分,西武新宿線/沼袋駅 歩8分,都営大江戸線/落合南長崎駅 歩17分,築44年,2階建,1階,3.3万円,2000円,3.3万円/-/-/-,ワンルーム,13m
56,八木荘,賃貸アパート,東京都中野区大和町３,ＪＲ中央線/中野駅 歩29分,ＪＲ中央線/高円寺駅 歩14分,西武新宿線/野方駅 歩17分,築38年,2階建,1階,3.4万円,1000円,3.4万円/3.4万円/-/-,ワンルーム,11m
57,西武新宿線 沼袋駅 2階建 築43年,賃貸アパート,東京都中野区江古田４,西武新宿線/沼袋駅 歩9分,都営大江戸線/新江古田駅 歩15分,西武池袋線/桜台駅 歩17分,築43年,2階建,2階,3.4万円,1000円,-/3.4万円/2万円/-,ワンルーム,11m
58,ＪＲ中央線 中野駅 2階建 築54年,賃貸アパート,東京都中野区野方２,ＪＲ中央線/中野駅 歩14分,西武新宿線/野方駅 歩12分,ＪＲ中央線/高円寺駅 歩18分,築54年,2階建,2階,3.5万円,-,-/-/-/-,ワンルーム,10m
59,ＪＲ中央線 東中野駅 2階建 築45年,賃貸アパート,東京都中野区東中野１,ＪＲ中央線/東中野駅 歩4分,東京メトロ東西線/落合駅 歩11分,東京メトロ丸ノ内線/中野坂上駅 歩14分,築45年,2階建,2階,3.3万円,2000円,3.3万円/3.3万円/-/-,ワンルーム,9.7m
60,ＪＲ中央線 東中野駅 2階建 築45年,賃貸アパート,東京都中野区東中野１,ＪＲ中央線/東中野駅 歩4分,東京メトロ東西線/落合駅 歩11分,東京メトロ丸ノ内線/中野坂上駅 歩14分,築45年,2階建,2階,3.3万円,2000円,3.3万円/3.3万円/-/-,ワンルーム,10m
61,東京メトロ丸ノ内線 中野新橋駅 5階建 築39年,賃貸マンション,東京都中野区弥生町２,東京メトロ丸ノ内線/中野新橋駅 歩5分,東京メトロ丸ノ内線/新中野駅 歩11分,None,築39年,5階建,5階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,9.3m
62,清水ハイツ,賃貸アパート,東京都中野区沼袋２,西武新宿線/沼袋駅 歩6分,西武新宿線/野方駅 歩14分,ＪＲ中央線/中野駅 歩25分,築33年,2階建,2階,3.6万円,-,3.6万円/3.6万円/-/-,1K,13m
63,清水ハイツ,賃貸アパート,東京都中野区沼袋２,西武新宿線/沼袋駅 歩6分,西武新宿線/野方駅 歩14分,ＪＲ中央線/中野駅 歩25分,築33年,2階建,1階,15万円,-,15万円/-/-/-,2LDK,69.74m
64,清水ハイツ,賃貸アパート,東京都中野区沼袋２,西武新宿線/沼袋駅 歩6分,西武新宿線/野方駅 歩14分,ＪＲ中央線/中野駅 歩25分,築33年,2階建,1階,15万円,-,15万円/15万円/-/-,2LDK,69.74m
65,ＪＲ中央線 高円寺駅 2階建 築52年,賃貸アパート,東京都中野区大和町２,ＪＲ中央線/高円寺駅 歩13分,西武新宿線/野方駅 歩10分,東京メトロ丸ノ内線/新高円寺駅 歩25分,築52年,2階建,2階,3.5万円,1000円,3.5万円/-/-/-,1K,18.5m
66,中村荘,賃貸アパート,東京都中野区東中野１,ＪＲ総武線/東中野駅 歩3分,東京メトロ東西線/落合駅 歩11分,ＪＲ総武線/大久保駅 歩12分,築45年,2階建,2階,3.3万円,3000円,3.3万円/3.3万円/-/-,ワンルーム,9.7m
67,中村荘,賃貸アパート,東京都中野区東中野１,ＪＲ総武線/東中野駅 歩3分,東京メトロ東西線/落合駅 歩11分,ＪＲ総武線/大久保駅 歩12分,築45年,2階建,2階,4万円,3000円,4万円/4万円/-/-,ワンルーム,18m
68,h915,賃貸アパート,東京都中野区野方３,西武新宿線/野方駅 歩5分,ＪＲ中央線/中野駅 歩20分,ＪＲ中央線/高円寺駅 歩22分,築37年,2階建,2階,3.4万円,2000円,3.4万円/3.4万円/-/-,1K,15m
69,メゾン大和,賃貸アパート,東京都中野区大和町２,西武新宿線/野方駅 歩7分,ＪＲ中央線/高円寺駅 歩20分,西武新宿線/都立家政駅 歩15分,築33年,2階建,1階,3.6万円,-,3.6万円/-/-/-,ワンルーム,14.95m
70,西武新宿線 野方駅 2階建 築33年,賃貸アパート,東京都中野区大和町２,西武新宿線/野方駅 歩7分,西武新宿線/都立家政駅 歩16分,ＪＲ中央線/高円寺駅 歩20分,築33年,2階建,1階,3.6万円,-,3.6万円/-/-/-,ワンルーム,14.95m
71,冨永荘,賃貸アパート,東京都中野区南台２,京王新線/幡ヶ谷駅 歩12分,東京メトロ丸ノ内線/中野富士見町駅 歩15分,東京メトロ丸ノ内線/方南町駅 歩15分,築53年,2階建,2階,3.7万円,-,3.7万円/3.7万円/-/-,1K,18m
72,冨永荘,賃貸アパート,東京都中野区南台２,京王新線/幡ヶ谷駅 歩12分,東京メトロ丸ノ内線/中野富士見町駅 歩15分,東京メトロ丸ノ内線/方南町駅 歩15分,築53年,2階建,1階,8.5万円,3000円,8.5万円/8.5万円/-/-,2K,35m
73,安達荘,賃貸アパート,東京都中野区上高田５,西武新宿線/新井薬師前駅 歩3分,ＪＲ中央線/中野駅 歩21分,東京メトロ東西線/中野駅 歩21分,築51年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,1K,17.5m
74,今井荘,賃貸アパート,東京都中野区野方６,ＪＲ中央線/中野駅 歩32分,西武新宿線/野方駅 歩6分,西武新宿線/都立家政駅 歩7分,築47年,2階建,2階,3.7万円,-,3.7万円/-/-/-,1K,17.01m
75,三橋荘,賃貸アパート,東京都中野区大和町３,ＪＲ中央線/高円寺駅 歩15分,西武新宿線/都立家政駅 歩15分,西武新宿線/野方駅 歩16分,築44年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,1K,14.58m
76,三橋荘,賃貸アパート,東京都中野区大和町３,ＪＲ中央線/高円寺駅 歩15分,西武新宿線/都立家政駅 歩15分,西武新宿線/野方駅 歩16分,築44年,2階建,1階,3.5万円,3000円,3.5万円/3.5万円/-/-,1K,15.7m
77,いなり荘,賃貸アパート,東京都中野区南台４,京王線/笹塚駅 歩13分,東京メトロ丸ノ内線/方南町駅 歩10分,東京メトロ丸ノ内線/中野富士見町駅 歩15分,築41年,2階建,2階,3.2万円,5000円,3.2万円/3.2万円/-/-,ワンルーム,14m
78,みどり荘(1011),賃貸アパート,東京都中野区大和町１,ＪＲ中央線/高円寺駅 歩12分,西武新宿線/野方駅 歩14分,None,築39年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,ワンルーム,12.15m
79,一誠荘,賃貸アパート,東京都中野区中央５,ＪＲ中央線/中野駅 歩6分,ＪＲ総武線/中野駅 歩6分,東京メトロ丸ノ内線/新中野駅 歩7分,築58年,2階建,2階,3.5万円,2500円,-/-/-/-,ワンルーム,10m
80,原口宅,賃貸アパート,東京都中野区沼袋３,ＪＲ中央線/中野駅 歩17分,西武新宿線/沼袋駅 歩4分,西武新宿線/野方駅 歩10分,築48年,2階建,2階,3.5万円,3000円,3.5万円/-/-/-,ワンルーム,15m
81,栄広荘,賃貸アパート,東京都中野区南台２,東京メトロ丸ノ内線/中野新橋駅 歩11分,都営大江戸線/西新宿五丁目駅 歩15分,京王新線/幡ヶ谷駅 歩16分,築52年,2階建,2階,3.6万円,2000円,3.6万円/-/-/-,ワンルーム,13m
82,栄広荘,賃貸アパート,東京都中野区南台２,東京メトロ丸ノ内線/中野新橋駅 歩11分,都営大江戸線/西新宿五丁目駅 歩15分,京王新線/幡ヶ谷駅 歩16分,築52年,2階建,1階,4.2万円,2000円,4.2万円/-/-/-,ワンルーム,16.2m
83,栄広荘,賃貸アパート,東京都中野区南台２,東京メトロ丸ノ内線/中野新橋駅 歩11分,都営大江戸線/西新宿五丁目駅 歩15分,京王新線/幡ヶ谷駅 歩16分,築52年,2階建,1階,4.5万円,2000円,4.5万円/-/-/-,ワンルーム,15.39m
84,吉沢アパート,賃貸アパート,東京都中野区南台４,京王線/笹塚駅 歩8分,東京メトロ丸ノ内線/方南町駅 歩14分,京王新線/幡ヶ谷駅 歩15分,築40年,2階建,2階,3.7万円,1000円,3.7万円/3.7万円/-/-,1K,15.19m
85,ハイムカトレア,賃貸アパート,東京都中野区鷺宮５,西武新宿線/下井草駅 歩11分,西武新宿線/鷺ノ宮駅 歩13分,None,築53年,2階建,2階,3.5万円,3000円,3.5万円/3.5万円/-/-,1K,14.5m
86,第3みやま荘,賃貸アパート,東京都中野区上高田５,西武新宿線/新井薬師前駅 歩7分,都営大江戸線/落合南長崎駅 歩12分,東京メトロ東西線/落合駅 歩20分,築45年,2階建,1階,3.8万円,-,3.8万円/-/-/-,ワンルーム,14.3m
87,西武新宿線 新井薬師前駅 2階建 築44年,賃貸アパート,東京都中野区上高田５,西武新宿線/新井薬師前駅 歩7分,都営大江戸線/落合南長崎駅 歩12分,西武新宿線/中井駅 歩18分,築44年,2階建,2階,3.8万円,-,3.8万円/-/-/-,ワンルーム,14.3m
88,門奈荘,賃貸アパート,東京都中野区本町４,ＪＲ中央線/中野駅 歩15分,東京メトロ丸ノ内線/新中野駅 歩4分,東京メトロ丸ノ内線/中野富士見町駅 歩11分,築38年,2階建,1階,3.8万円,-,3.8万円/-/-/-,1K,10m
89,マイネブルグ,賃貸アパート,東京都中野区鷺宮３,西武新宿線/鷺ノ宮駅 歩2分,ＪＲ中央線/高円寺駅 歩20分,西武新宿線/都立家政駅 歩5分,築38年,2階建,2階,3.6万円,3000円,-/-/-/-,1K,19m
90,マイネブルグ,賃貸アパート,東京都中野区鷺宮３,西武新宿線/鷺ノ宮駅 歩2分,ＪＲ中央線/高円寺駅 歩20分,西武新宿線/都立家政駅 歩5分,築38年,2階建,2階,3.7万円,3000円,-/-/-/-,1K,21m
91,コーポ泉,賃貸アパート,東京都中野区野方１,ＪＲ総武線/中野駅 歩18分,西武新宿線/野方駅 歩13分,ＪＲ中央線/高円寺駅 歩15分,築48年,2階建,2階,3.9万円,-,3.9万円/3.9万円/-/-,1K,17.4m
92,東京メトロ丸ノ内線 中野坂上駅 2階建 築44年,賃貸アパート,東京都中野区中央１,東京メトロ丸ノ内線/中野坂上駅 歩4分,東京メトロ丸ノ内線/西新宿駅 歩15分,ＪＲ中央線/東中野駅 歩13分,築44年,2階建,2階,3.9万円,-,3.9万円/3.9万円/-/-,1K,15m
93,深沢アパート,賃貸アパート,東京都中野区中央３,東京メトロ丸ノ内線/新中野駅 歩6分,ＪＲ中央線/中野駅 歩14分,都営大江戸線/中野坂上駅 歩13分,築50年,2階建,2階,3.8万円,1000円,3.8万円/3.8万円/-/-,1K,15m
94,原口様貸家,賃貸アパート,東京都中野区沼袋３,西武新宿線/沼袋駅 歩3分,None,None,築59年,2階建,2階,3.6万円,3000円,3.6万円/3.6万円/-/-,ワンルーム,13.22m
95,沼袋ハイツ,賃貸アパート,東京都中野区江古田４,西武新宿線/沼袋駅 歩10分,都営大江戸線/新江古田駅 歩19分,西武池袋線/練馬駅 歩22分,築43年,2階建,2階,3.9万円,-,3.9万円/-/-/-,ワンルーム,10.74m
96,東京メトロ丸ノ内線 新中野駅 2階建 築49年,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩4分,東京メトロ丸ノ内線/中野富士見町駅 歩10分,ＪＲ中央線/中野駅 歩15分,築49年,2階建,2階,4万円,-,4万円/4万円/-/-,ワンルーム,12.15m
97,東京メトロ丸ノ内線 新中野駅 2階建 築49年,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩4分,東京メトロ丸ノ内線/中野富士見町駅 歩10分,ＪＲ中央線/中野駅 歩15分,築49年,2階建,2階,6万円,-,6万円/6万円/-/-,1DK,25.26m
98,神宮荘,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野富士見町駅 歩10分,ＪＲ総武線/中野駅 歩16分,築50年,3階建,2階,4万円,-,4万円/-/-/-,ワンルーム,11.75m
99,神宮荘,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野富士見町駅 歩10分,ＪＲ総武線/中野駅 歩16分,築50年,3階建,2階,4万円,2000円,4万円/4万円/-/-,ワンルーム,12.15m
100,神宮荘,賃貸アパート,東京都中野区本町６,東京メトロ丸ノ内線/新中野駅 歩6分,東京メトロ丸ノ内線/中野富士見町駅 歩10分,ＪＲ総武線/中野駅 歩16分,築50年,3階建,2階,6万円,-,6万円/6万円/-/-,ワンルーム,11.75m
101,パ－ルハイツ,賃貸アパート,東京都中野区鷺宮３,西武新宿線/鷺ノ宮駅 歩5分,西武新宿線/都立家政駅 歩10分,西武池袋線/中村橋駅 歩17分,築38年,2階建,1階,4万円,-,4万円/-/-/-,1K,20.7m
