,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,東京メトロ東西線 南砂町駅 3階建 築50年,賃貸アパート,東京都江東区北砂７,東京メトロ東西線/南砂町駅 歩13分,都営新宿線/大島駅 歩23分,東京メトロ東西線/東陽町駅 歩28分,築50年,3階建,3階,2万円,-,-/-/-/-,ワンルーム,9.61m
1,福嶋荘,賃貸アパート,東京都江東区猿江１,ＪＲ総武線/錦糸町駅 歩14分,東京メトロ半蔵門線/住吉駅 歩4分,都営新宿線/菊川駅 歩9分,築53年,2階建,2階,2.6万円,3000円,2.6万円/2.6万円/-/-,ワンルーム,13.33m
2,福嶋荘,賃貸アパート,東京都江東区猿江１,ＪＲ総武線/錦糸町駅 歩14分,東京メトロ半蔵門線/住吉駅 歩4分,都営新宿線/菊川駅 歩9分,築53年,2階建,2階,3.2万円,3000円,3.2万円/3.2万円/-/-,ワンルーム,13m
3,福嶋荘,賃貸アパート,東京都江東区猿江１,ＪＲ総武線/錦糸町駅 歩14分,東京メトロ半蔵門線/住吉駅 歩4分,都営新宿線/菊川駅 歩9分,築53年,2階建,2階,3.9万円,3000円,3.9万円/3.9万円/-/-,ワンルーム,13m
4,スワン荘,賃貸アパート,東京都江東区大島１,都営新宿線/西大島駅 歩2分,都営新宿線/大島駅 歩11分,都営新宿線/住吉駅 歩12分,築52年,2階建,2階,3万円,-,-/3万円/-/-,ワンルーム,9.91m
5,東京メトロ半蔵門線 住吉駅 2階建 築55年,賃貸アパート,東京都江東区扇橋２,東京メトロ半蔵門線/住吉駅 歩12分,都営新宿線/住吉駅 歩12分,東京メトロ東西線/東陽町駅 歩20分,築55年,2階建,2階,3万円,500円,3万円/-/-/-,ワンルーム,9.72m
6,福寿荘,賃貸アパート,東京都江東区深川２,東京メトロ東西線/門前仲町駅 歩7分,都営大江戸線/清澄白河駅 歩8分,都営大江戸線/森下駅 歩15分,築49年,2階建,2階,3万円,1500円,3万円/3万円/-/-,ワンルーム,10m
7,都営新宿線 東大島駅 2階建 築47年,賃貸アパート,東京都江東区大島８,都営新宿線/東大島駅 歩7分,都営新宿線/大島駅 歩14分,都営新宿線/西大島駅 歩23分,築47年,2階建,2階,3.2万円,-,3.2万円/3.2万円/-/-,ワンルーム,14m
8,仲丸アパート,賃貸アパート,東京都江東区白河３,東京メトロ半蔵門線/清澄白河駅 歩4分,都営大江戸線/清澄白河駅 歩6分,都営新宿線/菊川駅 歩11分,築48年,2階建,2階,3万円,3000円,3万円/3万円/-/-,ワンルーム,13.2m
9,都営新宿線 大島駅 2階建 築53年,賃貸アパート,東京都江東区北砂５,都営新宿線/大島駅 歩12分,都営新宿線/西大島駅 歩21分,東京メトロ東西線/南砂町駅 歩22分,築53年,2階建,2階,3万円,3500円,3万円/-/-/-,1K,17m
10,都営新宿線 大島駅 2階建 築43年,賃貸アパート,東京都江東区大島８,都営新宿線/大島駅 歩8分,都営新宿線/東大島駅 歩6分,None,築43年,2階建,2階,3.2万円,2000円,4.8万円/4.8万円/-/-,1K,15m
11,太田アパート,賃貸アパート,東京都江東区猿江１,都営新宿線/住吉駅 歩7分,都営新宿線/菊川駅 歩9分,都営大江戸線/清澄白河駅 歩15分,築44年,2階建,2階,3.2万円,2000円,3.2万円/3.2万円/-/-,1K,10m
12,徳村荘,賃貸アパート,東京都江東区塩浜２,東京メトロ東西線/木場駅 歩16分,ＪＲ京葉線/潮見駅 歩16分,東京メトロ東西線/東陽町駅 歩19分,築49年,2階建,1階,3.5万円,-,-/3.5万円/-/-,1DK,15m
13,東京メトロ半蔵門線 清澄白河駅 2階建 築43年,賃貸アパート,東京都江東区白河３,東京メトロ半蔵門線/清澄白河駅 歩9分,都営大江戸線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩13分,築43年,2階建,2階,3.2万円,3000円,3.2万円/3.2万円/-/-,ワンルーム,14m
14,一ノ瀬荘,賃貸アパート,東京都江東区大島８,都営新宿線/東大島駅 歩9分,ＪＲ総武線/亀戸駅 歩27分,都営新宿線/大島駅 歩14分,築47年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,14m
15,板橋荘,賃貸アパート,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営大江戸線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩12分,築40年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,12m
16,東京メトロ半蔵門線 清澄白河駅 2階建 築48年,賃貸アパート,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩12分,東京メトロ東西線/木場駅 歩15分,築48年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,12m
17,東京メトロ東西線 木場駅 2階建 築48年,賃貸アパート,東京都江東区塩浜２,東京メトロ東西線/木場駅 歩14分,東京メトロ東西線/東陽町駅 歩17分,東京メトロ有楽町線/豊洲駅 歩23分,築48年,2階建,1階,3.5万円,-,-/3.5万円/-/-,1DK,11m
18,松濤荘,賃貸アパート,東京都江東区千石１,東京メトロ東西線/木場駅 歩12分,東京メトロ半蔵門線/住吉駅 歩19分,東京メトロ東西線/東陽町駅 歩13分,築52年,2階建,1階,3.2万円,3000円,3.2万円/3.2万円/-/-,ワンルーム,10.1m
19,東京メトロ東西線 木場駅 2階建 築48年,賃貸アパート,東京都江東区千石１,東京メトロ東西線/木場駅 歩12分,東京メトロ東西線/東陽町駅 歩13分,都営大江戸線/清澄白河駅 歩18分,築48年,2階建,1階,3.2万円,3000円,3.2万円/3.2万円/-/-,ワンルーム,10.01m
20,都営大江戸線 門前仲町駅 2階建 築55年,賃貸アパート,東京都江東区深川２,都営大江戸線/門前仲町駅 歩7分,東京メトロ半蔵門線/清澄白河駅 歩7分,ＪＲ京葉線/越中島駅 歩17分,築55年,2階建,2階,3.5万円,-,-/3.5万円/-/-,1K,10m
21,田中アパート,賃貸アパート,東京都江東区永代２,都営大江戸線/門前仲町駅 歩5分,ＪＲ京葉線/越中島駅 歩10分,都営大江戸線/月島駅 歩17分,築36年,2階建,2階,3.6万円,-,3.6万円/3.6万円/-/-,ワンルーム,13m
22,都営新宿線 東大島駅 4階建 築35年,賃貸マンション,東京都江東区東砂５,都営新宿線/東大島駅 バス8分 (バス停)東砂五丁目 歩1分,東京メトロ東西線/南砂町駅 歩23分,ＪＲ総武線/亀戸駅 バス15分 (バス停)東砂五丁目 歩1分,築35年,4階建,4階,3.6万円,-,-/-/-/-,ワンルーム,9m
23,都営新宿線 東大島駅 4階建 築35年,賃貸マンション,東京都江東区東砂５,都営新宿線/東大島駅 バス8分 (バス停)東砂五丁目 歩1分,東京メトロ東西線/南砂町駅 歩23分,ＪＲ総武線/亀戸駅 バス15分 (バス停)東砂五丁目 歩1分,築35年,4階建,4階,3.7万円,-,-/-/-/-,ワンルーム,10m
24,都営新宿線 東大島駅 4階建 築35年,賃貸マンション,東京都江東区東砂５,都営新宿線/東大島駅 バス8分 (バス停)東砂五丁目 歩1分,東京メトロ東西線/南砂町駅 歩23分,ＪＲ総武線/亀戸駅 バス15分 (バス停)東砂五丁目 歩1分,築35年,4階建,4階,3.8万円,-,-/-/-/-,ワンルーム,11m
25,木ノ村荘,賃貸マンション,東京都江東区福住１,東京メトロ東西線/門前仲町駅 歩7分,東京メトロ半蔵門線/水天宮前駅 歩14分,都営大江戸線/清澄白河駅 歩14分,築47年,3階建,3階,3.6万円,-,3.6万円/-/-/-,ワンルーム,10.53m
26,東京メトロ半蔵門線 住吉駅 2階建 築48年,賃貸アパート,東京都江東区住吉２,東京メトロ半蔵門線/住吉駅 歩1分,None,None,築48年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,ワンルーム,12m
27,玉吉荘,賃貸アパート,東京都江東区住吉２,都営新宿線/住吉駅 歩1分,都営新宿線/西大島駅 歩12分,ＪＲ総武線/錦糸町駅 歩14分,築48年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,ワンルーム,12m
28,鳴海荘,賃貸アパート,東京都江東区亀戸５,ＪＲ総武線/亀戸駅 歩5分,都営新宿線/西大島駅 歩18分,ＪＲ総武線/錦糸町駅 歩20分,築55年,2階建,1階,3.7万円,-,3.7万円/3.7万円/-/-,ワンルーム,8.5m
29,藤田荘,賃貸アパート,東京都江東区亀戸３,ＪＲ総武線/亀戸駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩13分,ＪＲ総武線/錦糸町駅 歩15分,築50年,2階建,2階,3.75万円,-,3.75万円/3.75万円/-/-,ワンルーム,16.5m
30,東京メトロ東西線 南砂町駅 2階建 築62年,賃貸アパート,東京都江東区北砂７,東京メトロ東西線/南砂町駅 歩15分,都営新宿線/大島駅 歩21分,都営新宿線/西大島駅 歩27分,築62年,2階建,2階,3.5万円,3000円,-/-/-/-,1DK,25m
31,東京メトロ東西線 南砂町駅 2階建 築38年,賃貸アパート,東京都江東区北砂４,東京メトロ東西線/南砂町駅 歩17分,都営新宿線/大島駅 歩19分,都営新宿線/西大島駅 歩22分,築38年,2階建,2階,3.7万円,1000円,3.7万円/3.7万円/-/-,1K,16m
32,グレイス砂町,賃貸マンション,東京都江東区北砂６,都営新宿線/大島駅 歩13分,東京メトロ東西線/南砂町駅 歩20分,None,築49年,3階建,3階,3.5万円,3000円,-/-/-/-,1K,13m
33,東京メトロ東西線 東陽町駅 2階建 築48年,賃貸アパート,東京都江東区南砂２,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/南砂町駅 歩20分,東京メトロ東西線/木場駅 歩22分,築48年,2階建,2階,3.6万円,2500円,3.6万円/3.6万円/-/-,1K,15m
34,ひろせとき,賃貸アパート,東京都江東区北砂４,都営新宿線/大島駅 歩15分,都営新宿線/西大島駅 歩15分,都営新宿線/東大島駅 歩23分,築53年,2階建,2階,3.5万円,4000円,3.5万円/-/-/-,ワンルーム,17m
35,東京メトロ東西線 木場駅 地下1地上6階建 築26年,賃貸その他,東京都江東区木場５,東京メトロ東西線/木場駅 歩1分,東京メトロ東西線/門前仲町駅 歩14分,ＪＲ京葉線/潮見駅 歩28分,築26年,地下1地上6階建,1階,3.48万円,5000円,-/-/-/-,ワンルーム,4m
36,田中荘,賃貸アパート,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩7分,都営新宿線/西大島駅 歩19分,東武亀戸線/亀戸水神駅 歩8分,築32年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,18m
37,田中荘,賃貸アパート,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩7分,都営新宿線/西大島駅 歩19分,東武亀戸線/亀戸水神駅 歩8分,築32年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,18m
38,都営新宿線 大島駅 2階建 築48年,賃貸アパート,東京都江東区北砂６,都営新宿線/大島駅 歩13分,東京メトロ東西線/南砂町駅 歩17分,都営新宿線/西大島駅 歩22分,築48年,2階建,1階,3.8万円,2000円,-/-/-/-,1K,17m
39,ディエスマンション,賃貸マンション,東京都江東区東砂５,東京メトロ東西線/南砂町駅 バス20分 (バス停)旧葛西橋 歩1分,都営新宿線/大島駅 歩29分,都営新宿線/東大島駅 歩25分,築45年,5階建,5階,4万円,1000円,4万円/-/-/-,1K,17.98m
40,東京メトロ半蔵門線 住吉駅 2階建 築48年,賃貸アパート,東京都江東区住吉２,東京メトロ半蔵門線/住吉駅 歩1分,都営新宿線/菊川駅 歩10分,ＪＲ総武線/錦糸町駅 歩9分,築48年,2階建,2階,4万円,1000円,4万円/4万円/-/-,1K,13.05m
41,山喜荘,賃貸アパート,東京都江東区住吉２,東京メトロ半蔵門線/住吉駅 歩1分,東京メトロ半蔵門線/清澄白河駅 歩25分,都営新宿線/菊川駅 歩10分,築48年,2階建,2階,4万円,1000円,4万円/4万円/-/-,ワンルーム,13m
42,福屋ビル,賃貸マンション,東京都江東区扇橋１,都営新宿線/住吉駅 歩9分,都営新宿線/菊川駅 歩13分,都営大江戸線/清澄白河駅 歩13分,築48年,3階建,2階,4万円,2000円,4万円/4万円/-/-,1K,18m
43,スズキビル,賃貸マンション,東京都江東区毛利１,東京メトロ半蔵門線/錦糸町駅 歩8分,東京メトロ半蔵門線/住吉駅 歩4分,都営新宿線/菊川駅 歩10分,築51年,3階建,3階,4.2万円,-,4.2万円/4.2万円/-/-,ワンルーム,11.3m
44,スズキビル,賃貸マンション,東京都江東区毛利１,東京メトロ半蔵門線/錦糸町駅 歩8分,東京メトロ半蔵門線/住吉駅 歩4分,都営新宿線/菊川駅 歩10分,築51年,3階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,ワンルーム,10m
45,ＳＰＩ,賃貸アパート,東京都江東区毛利１,東京メトロ半蔵門線/住吉駅 歩5分,ＪＲ総武線/錦糸町駅 歩8分,都営新宿線/菊川駅 歩14分,築51年,3階建,3階,4.2万円,-,4.2万円/4.2万円/-/-,ワンルーム,9.63m
46,荒川荘,賃貸アパート,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩6分,None,None,築61年,2階建,2階,4万円,4000円,4万円/4万円/-/-,1DK,20.65m
47,アウラ南砂【女性専用物件】,賃貸マンション,東京都江東区南砂５,東京メトロ東西線/南砂町駅 歩13分,東京メトロ東西線/東陽町駅 歩25分,都営新宿線/西大島駅 歩24分,築25年,4階建,3階,4.4万円,-,-/-/-/-,ワンルーム,11m
48,東京メトロ半蔵門線 住吉駅 3階建 築49年,賃貸マンション,東京都江東区扇橋１,東京メトロ半蔵門線/住吉駅 歩9分,東京メトロ半蔵門線/清澄白河駅 歩13分,都営新宿線/菊川駅 歩15分,築49年,3階建,2階,4.3万円,2000円,4.3万円/4.3万円/-/-,1K,19m
49,東京メトロ東西線 南砂町駅 3階建 築30年,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩5分,東京メトロ東西線/東陽町駅 歩21分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.5万円,-,4.5万円/-/-/-,ワンルーム,17m
50,東京メトロ東西線 南砂町駅 3階建 築30年,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩5分,東京メトロ東西線/東陽町駅 歩21分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.5万円,-,4.5万円/-/-/4.5万円,ワンルーム,13m
51,白鳥ビル,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩6分,東京メトロ東西線/東陽町駅 歩23分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.5万円,-,4.5万円/4.5万円/-/4.5万円,ワンルーム,15m
52,白鳥ビル,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩6分,東京メトロ東西線/東陽町駅 歩23分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.5万円,-,4.5万円/-/-/4.5万円,ワンルーム,13m
53,白鳥ビル,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩6分,東京メトロ東西線/東陽町駅 歩23分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.8万円,-,4.8万円/4.8万円/-/4.8万円,1K,15m
54,白鳥ビル,賃貸マンション,東京都江東区南砂７,東京メトロ東西線/南砂町駅 歩6分,東京メトロ東西線/東陽町駅 歩23分,都営新宿線/大島駅 歩25分,築30年,3階建,3階,4.8万円,-,4.8万円/-/-/-,ワンルーム,13m
55,東京マンション,賃貸マンション,東京都江東区新大橋２,都営大江戸線/森下駅 歩3分,東京メトロ半蔵門線/清澄白河駅 歩8分,都営新宿線/森下駅 歩3分,築48年,7階建,7階,4万円,6000円,4万円/4万円/-/-,1K,20m
56,東京マンション,賃貸マンション,東京都江東区新大橋２,都営大江戸線/森下駅 歩3分,東京メトロ半蔵門線/清澄白河駅 歩8分,都営新宿線/森下駅 歩3分,築48年,7階建,7階,4.7万円,3000円,4.7万円/4.7万円/-/-,1K,20m
57,天龍ビル,賃貸マンション,東京都江東区亀戸６,ＪＲ総武線/亀戸駅 歩2分,都営新宿線/大島駅 歩14分,都営新宿線/西大島駅 歩17分,築30年,4階建,3階,4.3万円,3000円,4.3万円/4.3万円/-/-,ワンルーム,15m
58,ＪＲ総武線 亀戸駅 4階建 築30年,賃貸マンション,東京都江東区亀戸６,ＪＲ総武線/亀戸駅 歩2分,都営新宿線/大島駅 歩15分,東武亀戸線/亀戸水神駅 歩7分,築30年,4階建,3階,4.3万円,3000円,4.3万円/4.3万円/-/-,ワンルーム,15m
59,Ｋ’ｚ 門前仲町,賃貸マンション,東京都江東区永代１,東京メトロ東西線/門前仲町駅 歩5分,東京メトロ日比谷線/茅場町駅 歩13分,東京メトロ半蔵門線/清澄白河駅 歩15分,築41年,4階建,4階,4.2万円,5000円,-/-/-/-,ワンルーム,7.86m
60,Ｋ’ｚ 門前仲町,賃貸マンション,東京都江東区永代１,東京メトロ東西線/門前仲町駅 歩5分,東京メトロ日比谷線/茅場町駅 歩13分,東京メトロ半蔵門線/清澄白河駅 歩15分,築41年,4階建,3階,5.7万円,5000円,-/-/-/-,ワンルーム,13.35m
61,東武亀戸線 亀戸駅 2階建 築55年,賃貸アパート,東京都江東区亀戸５,東武亀戸線/亀戸駅 歩5分,東武亀戸線/亀戸水神駅 歩5分,東武亀戸線/東あずま駅 歩16分,築55年,2階建,1階,3.7万円,10000円,-/3.7万円/-/-,ワンルーム,13m
62,東京メトロ東西線 南砂町駅 2階建 築43年,賃貸アパート,東京都江東区北砂４,東京メトロ東西線/南砂町駅 歩20分,都営新宿線/西大島駅 歩16分,ＪＲ総武線快速/錦糸町駅 バス10分 (バス停)北砂三 歩1分,築43年,2階建,2階,4.5万円,3000円,4.5万円/4.5万円/-/-,2K,27.3m
63,第一小崎ビル,賃貸アパート,東京都江東区佐賀１,東京メトロ東西線/門前仲町駅 歩9分,東京メトロ半蔵門線/水天宮前駅 歩9分,ＪＲ京葉線/越中島駅 歩19分,築54年,3階建,3階,4.8万円,-,4.8万円/-/-/-,ワンルーム,16.2m
64,第一小崎ビル,賃貸アパート,東京都江東区佐賀１,東京メトロ東西線/門前仲町駅 歩9分,東京メトロ半蔵門線/水天宮前駅 歩9分,ＪＲ京葉線/越中島駅 歩19分,築54年,3階建,3階,5.4万円,-,5.4万円/-/-/-,2K,22.4m
65,コーポ向,賃貸マンション,東京都江東区福住１,東京メトロ東西線/門前仲町駅 歩5分,ＪＲ京葉線/越中島駅 歩11分,東京メトロ半蔵門線/清澄白河駅 歩12分,築38年,5階建,4階,4.8万円,-,4.8万円/4.8万円/-/-,1DK,22m
66,ウェルネスコーポ,賃貸マンション,東京都江東区深川１,都営大江戸線/門前仲町駅 歩5分,都営大江戸線/清澄白河駅 歩6分,ＪＲ京葉線/越中島駅 歩14分,築29年,9階建,3階,3.9万円,10000円,-/-/1.8万円/1.8万円,ワンルーム,11m
67,ウェルネスコーポ,賃貸マンション,東京都江東区深川１,都営大江戸線/門前仲町駅 歩5分,都営大江戸線/清澄白河駅 歩6分,ＪＲ京葉線/越中島駅 歩14分,築29年,9階建,3階,4万円,10000円,-/-/1.8万円/1.8万円,ワンルーム,11m
68,ウェルネスコーポ,賃貸マンション,東京都江東区深川１,都営大江戸線/門前仲町駅 歩5分,都営大江戸線/清澄白河駅 歩6分,ＪＲ京葉線/越中島駅 歩14分,築29年,9階建,7階,9万円,-,9万円/9万円/-/-,ワンルーム,33m
69,亀戸７丁目テラスハウス,賃貸テラス・タウンハウス,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩13分,都営新宿線/大島駅 歩15分,築43年,2階建,1階,5万円,-,5万円/5万円/-/-,2K,33m
70,松風荘,賃貸アパート,東京都江東区亀戸５,ＪＲ総武線/亀戸駅 歩8分,東武亀戸線/亀戸水神駅 歩2分,東武亀戸線/東あずま駅 歩12分,築45年,2階建,2階,5万円,-,5万円/5万円/-/-,2K,25.57m
71,東武亀戸線 亀戸水神駅 2階建 築45年,賃貸アパート,東京都江東区亀戸５,東武亀戸線/亀戸水神駅 歩3分,東武亀戸線/亀戸駅 歩9分,東武亀戸線/東あずま駅 歩13分,築45年,2階建,2階,5万円,-,5万円/5万円/-/-,2K,25.57m
72,都営新宿線 大島駅 2階建 築36年,賃貸アパート,東京都江東区北砂６,都営新宿線/大島駅 歩10分,都営新宿線/東大島駅 歩18分,都営新宿線/西大島駅 歩20分,築36年,2階建,1階,5万円,-,5万円/-/-/-,2K,25m
73,第一富久美荘,賃貸アパート,東京都江東区亀戸３,ＪＲ総武線/亀戸駅 歩14分,都営浅草線/押上駅 歩12分,東京メトロ半蔵門線/錦糸町駅 歩14分,築45年,2階建,2階,4.8万円,2000円,4.8万円/-/-/-,2K,25m
74,石尾荘,賃貸アパート,東京都江東区東陽５,東京メトロ東西線/東陽町駅 歩8分,東京メトロ東西線/木場駅 歩7分,東京メトロ東西線/門前仲町駅 歩18分,築48年,2階建,2階,5万円,-,7.5万円/7.5万円/-/-,2K,24m
75,東京メトロ東西線 木場駅 2階建 築48年,賃貸アパート,東京都江東区東陽１,東京メトロ東西線/木場駅 歩5分,ＪＲ京葉線/潮見駅 歩24分,東京メトロ有楽町線/豊洲駅 歩30分,築48年,2階建,2階,5万円,-,5万円/-/-/-,ワンルーム,20m
76,大野屋ビル,賃貸マンション,東京都江東区深川２,東京メトロ東西線/門前仲町駅 歩6分,都営大江戸線/清澄白河駅 歩12分,東京メトロ東西線/木場駅 歩15分,築46年,5階建,3階,5万円,-,5万円/5万円/-/-,1K,18.9m
77,東京メトロ東西線 南砂町駅 2階建 築32年,賃貸アパート,東京都江東区南砂５,東京メトロ東西線/南砂町駅 歩12分,都営新宿線/西大島駅 歩21分,ＪＲ総武線/亀戸駅 バス11分 (バス停)境川 歩2分,築32年,2階建,1階,4.8万円,2000円,4.8万円/4.8万円/-/-,1K,18.18m
78,サザンハイム,賃貸アパート,東京都江東区南砂５,東京メトロ東西線/南砂町駅 歩12分,都営新宿線/西大島駅 歩21分,東京メトロ東西線/東陽町駅 歩21分,築32年,2階建,1階,4.8万円,2000円,4.8万円/4.8万円/-/-,1K,18.18m
79,都営新宿線 菊川駅 5階建 築30年,賃貸マンション,東京都江東区猿江１,都営新宿線/菊川駅 歩7分,都営新宿線/住吉駅 歩10分,東京メトロ半蔵門線/住吉駅 歩10分,築30年,5階建,3階,5万円,-,5万円/5万円/-/-,ワンルーム,16.47m
80,都営新宿線 東大島駅 2階建 築31年,賃貸アパート,東京都江東区大島８,都営新宿線/東大島駅 歩3分,都営新宿線/大島駅 歩11分,ＪＲ総武線/亀戸駅 バス11分 (バス停)東大島入口 歩1分,築31年,2階建,1階,4.8万円,2000円,4.8万円/-/-/-,1K,14.63m
81,ヒディングフォート,賃貸アパート,東京都江東区大島８,都営新宿線/東大島駅 歩3分,ＪＲ総武線/亀戸駅 歩23分,ＪＲ総武線/平井駅 歩24分,築31年,2階建,1階,4.8万円,2000円,4.8万円/-/-/-,1K,14.63m
82,白田荘,賃貸アパート,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩11分,都営新宿線/大島駅 歩10分,東武亀戸線/亀戸水神駅 歩8分,築48年,3階建,3階,5万円,2000円,5万円/-/-/-,2K,24.75m
83,白田荘,賃貸アパート,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩11分,都営新宿線/大島駅 歩10分,東武亀戸線/亀戸水神駅 歩8分,築48年,3階建,3階,5.1万円,2000円,5.1万円/-/-/-,2K,24m
84,東京メトロ東西線 東陽町駅 4階建 築47年,賃貸マンション,東京都江東区東陽５,東京メトロ東西線/東陽町駅 歩5分,東京メトロ東西線/木場駅 歩9分,東京メトロ東西線/南砂町駅 歩20分,築47年,4階建,4階,5万円,2000円,10万円/-/-/-,ワンルーム,14.7m
85,東京メトロ東西線 東陽町駅 4階建 築47年,賃貸マンション,東京都江東区東陽５,東京メトロ東西線/東陽町駅 歩5分,東京メトロ東西線/木場駅 歩9分,東京メトロ東西線/南砂町駅 歩20分,築47年,4階建,2階,6.5万円,2000円,13万円/-/-/-,1DK,24m
86,モリアパートメント,賃貸マンション,東京都江東区南砂４,東京メトロ東西線/南砂町駅 歩7分,None,None,築32年,3階建,2階,5万円,2000円,5万円/5万円/-/-,1K,22.68m
87,都営新宿線 大島駅 2階建 築28年,賃貸アパート,東京都江東区東砂１,都営新宿線/大島駅 歩14分,都営新宿線/東大島駅 歩15分,東京メトロ東西線/南砂町駅 歩26分,築28年,2階建,1階,5万円,3000円,5万円/5万円/-/-,ワンルーム,15m
88,都営新宿線 大島駅 2階建 築28年,賃貸アパート,東京都江東区東砂１,都営新宿線/大島駅 歩14分,都営新宿線/東大島駅 歩15分,東京メトロ東西線/南砂町駅 歩26分,築28年,2階建,2階,7万円,5000円,7万円/7万円/-/-,2DK,37m
89,都営新宿線 大島駅 2階建 築28年,賃貸アパート,東京都江東区東砂１,都営新宿線/大島駅 歩14分,都営新宿線/東大島駅 歩15分,東京メトロ東西線/南砂町駅 歩26分,築28年,2階建,2階,7.5万円,3000円,7.5万円/7.5万円/-/-,2DK,37m
90,神林荘,賃貸アパート,東京都江東区東砂１,都営新宿線/東大島駅 歩14分,都営新宿線/大島駅 歩17分,東京メトロ東西線/南砂町駅 歩24分,築28年,2階建,1階,5万円,3000円,5万円/5万円/-/-,ワンルーム,16m
91,神林荘,賃貸アパート,東京都江東区東砂１,都営新宿線/東大島駅 歩14分,都営新宿線/大島駅 歩17分,東京メトロ東西線/南砂町駅 歩24分,築28年,2階建,1階,5.3万円,3000円,5.3万円/5.3万円/-/-,ワンルーム,12.76m
92,神林荘,賃貸アパート,東京都江東区東砂１,都営新宿線/東大島駅 歩14分,都営新宿線/大島駅 歩17分,東京メトロ東西線/南砂町駅 歩24分,築28年,2階建,2階,7万円,5000円,7万円/7万円/-/-,2DK,37m
93,神林荘,賃貸アパート,東京都江東区東砂１,都営新宿線/東大島駅 歩14分,都営新宿線/大島駅 歩17分,東京メトロ東西線/南砂町駅 歩24分,築28年,2階建,2階,7.5万円,3000円,7.5万円/7.5万円/-/-,2LDK,34.83m
94,第２滝沢アパート,賃貸アパート,東京都江東区南砂５,東京メトロ東西線/南砂町駅 歩16分,東京メトロ東西線/東陽町駅 歩19分,都営新宿線/西大島駅 歩19分,築45年,2階建,2階,5.3万円,-,5.3万円/-/-/-,2K,30m
95,ＪＲ総武線 亀戸駅 3階建 築47年,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩8分,東武亀戸線/亀戸水神駅 歩8分,築47年,3階建,3階,5万円,3000円,5万円/5万円/-/-,2K,25m
96,ＪＲ総武線 亀戸駅 3階建 築47年,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩8分,東武亀戸線/亀戸水神駅 歩8分,築47年,3階建,3階,5.3万円,3000円,5.3万円/5.3万円/-/-,2K,25m
97,オークラレジデンス東陽町（旧豊住マンション）,賃貸マンション,東京都江東区東陽６,東京メトロ東西線/東陽町駅 歩8分,None,None,築48年,5階建,3階,5.3万円,-,-/-/-/-,1K,18.5m
98,オークラレジデンス東陽町（旧豊住マンション）,賃貸マンション,東京都江東区東陽６,東京メトロ東西線/東陽町駅 歩8分,None,None,築48年,5階建,4階,6.3万円,-,-/-/-/-,1SK,22m
99,東京メトロ東西線 門前仲町駅 2階建 築65年,賃貸アパート,東京都江東区牡丹３,東京メトロ東西線/門前仲町駅 歩8分,東京メトロ東西線/木場駅 歩8分,ＪＲ京葉線/越中島駅 歩10分,築65年,2階建,1階,5.3万円,-,5.3万円/5.3万円/-/-,1K,19m
