,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,レンタルパーキング,賃貸その他,東京都大田区池上８,東急多摩川線/武蔵新田駅 歩4分,東急池上線/池上駅 歩11分,None,築30年,平屋,-,1.78万円,-,1.78万円/-/-/-,ワンルーム,3.38m
1,アイリング糀谷シェアスペース,賃貸マンション,東京都大田区東糀谷２,京急空港線/大鳥居駅 歩8分,京急空港線/糀谷駅 歩17分,東京モノレール/整備場駅 歩26分,築31年,3階建,2階,1.98万円,-,-/-/-/-,ワンルーム,2.3m
2,高橋荘,賃貸アパート,東京都大田区北馬込１,東急大井町線/荏原町駅 歩8分,東急池上線/旗の台駅 歩10分,東急大井町線/旗の台駅 歩10分,築50年,2階建,2階,2万円,3500円,2万円/4万円/-/-,ワンルーム,10m
3,佐々木ハウス,賃貸アパート,東京都大田区久が原３,東急池上線/久が原駅 歩8分,東急池上線/御嶽山駅 歩13分,東急池上線/千鳥町駅 歩14分,築50年,2階建,2階,2.8万円,-,2.8万円/2.8万円/-/-,1K,12m
4,佐々木ハウス,賃貸アパート,東京都大田区久が原３,東急池上線/久が原駅 歩8分,東急池上線/御嶽山駅 歩13分,東急池上線/千鳥町駅 歩14分,築50年,2階建,2階,3万円,-,3万円/3万円/-/-,ワンルーム,12.96m
5,佐々木ハウス,賃貸アパート,東京都大田区久が原３,東急池上線/久が原駅 歩8分,東急池上線/御嶽山駅 歩13分,東急池上線/千鳥町駅 歩14分,築50年,2階建,2階,3万円,-,3万円/3万円/-/-,ワンルーム,12m
6,ＪＲ京浜東北線 蒲田駅 2階建 築56年,賃貸アパート,東京都大田区東矢口３,ＪＲ京浜東北線/蒲田駅 歩13分,東急池上線/蓮沼駅 歩6分,東急多摩川線/矢口渡駅 歩8分,築56年,2階建,2階,2.5万円,3500円,2.5万円/2.5万円/-/-,ワンルーム,9.9m
7,東急東横線 多摩川駅 2階建 築51年,賃貸アパート,東京都大田区田園調布１,東急東横線/多摩川駅 歩11分,東急池上線/雪が谷大塚駅 歩12分,東急多摩川線/沼部駅 歩11分,築51年,2階建,2階,2.8万円,1000円,-/-/-/-,ワンルーム,13.66m
8,親和荘,賃貸アパート,東京都大田区中馬込２,都営浅草線/馬込駅 歩3分,None,None,築51年,2階建,2階,2.5万円,4000円,2.5万円/2.5万円/-/-,1K,10m
9,亀楽荘旧館,賃貸アパート,東京都大田区西蒲田８,東急池上線/蓮沼駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩7分,東急多摩川線/矢口渡駅 歩13分,築43年,2階建,2階,3万円,-,3万円/3万円/-/-,ワンルーム,11.14m
10,亀楽荘旧館,賃貸アパート,東京都大田区西蒲田８,東急池上線/蓮沼駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩7分,東急多摩川線/矢口渡駅 歩13分,築43年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,2K,23.26m
11,山田アパート,賃貸アパート,東京都大田区田園調布本町,東急多摩川線/沼部駅 歩2分,東急池上線/御嶽山駅 歩15分,東急東横線/多摩川駅 歩11分,築51年,2階建,2階,3万円,1000円,3万円/-/-/-,ワンルーム,13.21m
12,山田アパート,賃貸アパート,東京都大田区田園調布本町,東急多摩川線/沼部駅 歩2分,東急池上線/御嶽山駅 歩15分,東急東横線/多摩川駅 歩11分,築51年,2階建,2階,3.1万円,1000円,3.1万円/-/-/-,ワンルーム,13.21m
13,山田荘,賃貸アパート,東京都大田区西蒲田５,ＪＲ京浜東北線/蒲田駅 歩9分,東急池上線/蓮沼駅 歩9分,京急本線/京急蒲田駅 歩17分,築50年,2階建,2階,2.9万円,2000円,2.9万円/2.9万円/-/-,ワンルーム,10m
14,山田荘,賃貸アパート,東京都大田区西蒲田５,ＪＲ京浜東北線/蒲田駅 歩9分,東急池上線/蓮沼駅 歩9分,京急本線/京急蒲田駅 歩17分,築50年,2階建,2階,2.9万円,3000円,2.9万円/2.9万円/-/-,ワンルーム,11m
15,パールハイツ,賃貸アパート,東京都大田区久が原３,東急池上線/久が原駅 歩7分,東急池上線/千鳥町駅 歩13分,東急池上線/御嶽山駅 歩16分,築52年,2階建,2階,3万円,2000円,3万円/3万円/-/-,ワンルーム,12.6m
16,京急本線 梅屋敷駅 2階建 築51年,賃貸アパート,東京都大田区大森南３,京急本線/梅屋敷駅 歩19分,京急空港線/大鳥居駅 歩20分,東京モノレール/昭和島駅 歩15分,築51年,2階建,2階,3.25万円,-,-/-/-/-,ワンルーム,13.24m
17,ＪＲ京浜東北線 蒲田駅 2階建 築49年,賃貸アパート,東京都大田区新蒲田１,ＪＲ京浜東北線/蒲田駅 歩7分,東急池上線/蓮沼駅 歩11分,東急多摩川線/矢口渡駅 歩16分,築49年,2階建,2階,3万円,3500円,3万円/3万円/-/-,ワンルーム,8.5m
18,福寿荘,賃貸アパート,東京都大田区新蒲田１,ＪＲ京浜東北線/蒲田駅 歩7分,東急池上線/蓮沼駅 歩11分,東急多摩川線/矢口渡駅 歩16分,築49年,2階建,2階,3万円,3500円,3万円/3万円/-/-,ワンルーム,8.5m
19,酢田荘,賃貸アパート,東京都大田区蒲田２,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/京急蒲田駅 歩7分,京急本線/梅屋敷駅 歩7分,築53年,2階建,2階,3.1万円,3000円,6.2万円/3.1万円/-/-,ワンルーム,10m
20,酢田荘,賃貸アパート,東京都大田区蒲田２,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/京急蒲田駅 歩7分,京急本線/梅屋敷駅 歩7分,築53年,2階建,2階,3.5万円,3000円,7万円/3.5万円/-/-,ワンルーム,11m
21,酢田荘,賃貸アパート,東京都大田区蒲田２,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/京急蒲田駅 歩7分,京急本線/梅屋敷駅 歩7分,築53年,2階建,2階,3.7万円,3000円,7.2万円/3.7万円/-/-,ワンルーム,10m
22,酢田荘,賃貸アパート,東京都大田区蒲田２,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/京急蒲田駅 歩7分,京急本線/梅屋敷駅 歩7分,築53年,2階建,1階,4.6万円,3000円,9.2万円/4.6万円/-/-,ワンルーム,16m
23,酢田荘,賃貸アパート,東京都大田区蒲田２,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/京急蒲田駅 歩7分,京急本線/梅屋敷駅 歩7分,築53年,2階建,1階,5万円,3000円,10万円/5万円/-/-,ワンルーム,18m
24,フォレスト大森町,賃貸アパート,東京都大田区大森西３,京急本線/大森町駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,ＪＲ京浜東北線/大森駅 歩17分,築49年,2階建,2階,2.9万円,5000円,-/-/-/-,ワンルーム,7.45m
25,パールハイツ,賃貸アパート,東京都大田区久が原３,東急池上線/久が原駅 歩7分,東急池上線/千鳥町駅 歩13分,None,築52年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,2K,16.52m
26,大岡山第一ビル,賃貸マンション,東京都大田区北千束１,東急目黒線/大岡山駅 歩5分,東急大井町線/緑が丘駅 歩14分,東急東横線/都立大学駅 歩17分,築55年,4階建,3階,3.3万円,2000円,3.3万円/3.3万円/-/-,1K,13.28m
27,大岡山第一ビル,賃貸マンション,東京都大田区北千束１,東急目黒線/大岡山駅 歩5分,東急大井町線/緑が丘駅 歩14分,東急東横線/都立大学駅 歩17分,築55年,4階建,3階,3.3万円,2000円,3.3万円/3.3万円/-/-,ワンルーム,10m
28,コーポ八百八,賃貸アパート,東京都大田区南蒲田３,京急空港線/糀谷駅 歩5分,京急本線/京急蒲田駅 歩11分,京急空港線/京急蒲田駅 歩11分,築52年,2階建,2階,3.2万円,3000円,3.2万円/3.2万円/-/-,ワンルーム,7.43m
29,有明荘,賃貸アパート,東京都大田区中央３,ＪＲ京浜東北線/大森駅 バス8分 (バス停)入新井第四小学校 歩2分,東急池上線/池上駅 歩19分,京急本線/大森町駅 歩22分,築47年,2階建,2階,3.5万円,500円,3.5万円/3.5万円/-/-,1K,17.56m
30,尾花荘,賃貸アパート,東京都大田区大森中３,京急本線/梅屋敷駅 歩6分,京急本線/大森町駅 歩11分,京急本線/京急蒲田駅 歩15分,築45年,2階建,2階,3.5万円,1500円,3.5万円/3.5万円/-/-,ワンルーム,13.22m
31,五月荘,賃貸アパート,東京都大田区南馬込３,ＪＲ京浜東北線/大森駅 歩12分,都営浅草線/西馬込駅 歩20分,京急本線/平和島駅 歩23分,築47年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,1K,18.18m
32,染谷荘,賃貸アパート,東京都大田区東嶺町,東急池上線/久が原駅 歩2分,None,None,築51年,2階建,2階,3.5万円,2000円,3.5万円/3.5万円/-/-,1K,16.2m
33,ローザンヌマンション,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩2分,東急目黒線/大岡山駅 歩13分,None,築40年,4階建,4階,3.2万円,5000円,3.2万円/-/-/-,ワンルーム,13.22m
34,ローザンヌマンション,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩2分,東急目黒線/大岡山駅 歩13分,None,築40年,4階建,4階,3.5万円,5000円,3.5万円/-/-/-,ワンルーム,13.2m
35,ローザンヌマンション,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩2分,東急目黒線/大岡山駅 歩13分,None,築40年,4階建,3階,3.5万円,5000円,3.5万円/-/-/-,ワンルーム,13.2m
36,マンションローザンヌ,賃貸マンション,東京都大田区東雪谷２,東急大井町線/大岡山駅 歩15分,東急池上線/石川台駅 歩3分,東急目黒線/奥沢駅 歩23分,築51年,4階建,4階,3.2万円,5000円,3.2万円/-/-/-,ワンルーム,9.72m
37,マンションローザンヌ,賃貸マンション,東京都大田区東雪谷２,東急大井町線/大岡山駅 歩15分,東急池上線/石川台駅 歩3分,東急目黒線/奥沢駅 歩23分,築51年,4階建,3階,3.5万円,5000円,3.5万円/3.5万円/-/-,1K,13.2m
38,大森東コーポ,賃貸アパート,東京都大田区大森東３,京急本線/大森町駅 歩8分,京急本線/平和島駅 歩12分,京急本線/梅屋敷駅 歩17分,築49年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,2K,19.83m
39,第３きり荘,賃貸アパート,東京都大田区久が原５,東急池上線/千鳥町駅 歩15分,東急池上線/久が原駅 歩17分,都営浅草線/西馬込駅 歩18分,築50年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,2K,19.8m
40,第二村上荘,賃貸アパート,東京都大田区中馬込２,都営浅草線/馬込駅 歩6分,東急大井町線/荏原町駅 歩13分,None,築47年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,1K,17.82m
41,青野荘,賃貸アパート,東京都大田区田園調布南,東急多摩川線/沼部駅 歩5分,東急多摩川線/鵜の木駅 歩10分,東急池上線/御嶽山駅 歩15分,築46年,2階建,1階,3.8万円,-,-/3.8万円/-/-,1K,17m
42,矢口第12コーポ,賃貸アパート,東京都大田区矢口３,東急多摩川線/矢口渡駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩27分,東急池上線/蓮沼駅 歩18分,築14年,2階建,1階,3.8万円,-,-/-/-/-,ワンルーム,8.8m
43,矢口第12コーポ,賃貸アパート,東京都大田区矢口３,東急多摩川線/矢口渡駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩27分,東急池上線/蓮沼駅 歩18分,築14年,2階建,2階,4万円,-,-/-/-/-,ワンルーム,8.8m
44,東急多摩川線 矢口渡駅 2階建 築14年,賃貸アパート,東京都大田区矢口３,東急多摩川線/矢口渡駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩27分,東急池上線/蓮沼駅 歩18分,築14年,2階建,1階,3.8万円,-,-/-/-/-,ワンルーム,8.8m
45,東急多摩川線 矢口渡駅 2階建 築14年,賃貸アパート,東京都大田区矢口３,東急多摩川線/矢口渡駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩27分,東急池上線/蓮沼駅 歩18分,築14年,2階建,2階,4万円,-,-/-/-/-,ワンルーム,8.8m
46,富希荘,賃貸アパート,東京都大田区南馬込４,都営浅草線/西馬込駅 歩9分,都営浅草線/馬込駅 歩16分,ＪＲ京浜東北線/大森駅 歩26分,築42年,2階建,2階,3.8万円,500円,3.8万円/-/-/-,1K,14m
47,東急多摩川線 沼部駅 2階建 築44年,賃貸アパート,東京都大田区田園調布南,東急多摩川線/沼部駅 歩4分,東急池上線/御嶽山駅 歩13分,東急東横線/多摩川駅 歩15分,築44年,2階建,2階,3.9万円,-,3.9万円/3.9万円/-/-,1K,19.83m
48,木原山ロッヂ,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩11分,都営浅草線/馬込駅 歩19分,都営浅草線/西馬込駅 歩22分,築52年,3階建,2階,3.7万円,2000円,7.4万円/3.7万円/-/-,ワンルーム,11m
49,木原山ロッヂ,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩11分,都営浅草線/馬込駅 歩19分,都営浅草線/西馬込駅 歩22分,築52年,3階建,1階,4.2万円,-,4.2万円/4.2万円/-/-,ワンルーム,14.5m
50,木原山ロッヂ,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩11分,都営浅草線/馬込駅 歩19分,都営浅草線/西馬込駅 歩22分,築52年,3階建,2階,4.2万円,2000円,8.4万円/4.2万円/-/-,ワンルーム,13m
51,木原山ロッヂ,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩11分,都営浅草線/馬込駅 歩19分,都営浅草線/西馬込駅 歩22分,築52年,3階建,2階,4.3万円,2000円,8.6万円/4.3万円/-/-,1K,14.5m
52,アウラ蒲田,賃貸マンション,東京都大田区中央３,東急池上線/池上駅 歩20分,ＪＲ京浜東北線/大森駅 歩20分,都営浅草線/西馬込駅 歩22分,築25年,5階建,2階,3.9万円,-,-/-/-/-,1K,7.5m
53,アウラ蒲田,賃貸マンション,東京都大田区中央３,東急池上線/池上駅 歩20分,ＪＲ京浜東北線/大森駅 歩20分,都営浅草線/西馬込駅 歩22分,築25年,5階建,2階,4.1万円,-,-/-/-/-,ワンルーム,8.5m
54,池上3丁目アパート,賃貸アパート,東京都大田区池上３,東急池上線/池上駅 歩8分,東急池上線/千鳥町駅 歩14分,都営浅草線/西馬込駅 歩15分,築59年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,31.5m
55,池上3丁目アパート,賃貸アパート,東京都大田区池上３,東急池上線/池上駅 歩8分,東急池上線/千鳥町駅 歩14分,都営浅草線/西馬込駅 歩15分,築59年,2階建,1階,7万円,-,7万円/7万円/-/-,2K,30.72m
56,さくら荘,賃貸アパート,東京都大田区中央５,ＪＲ京浜東北線/大森駅 バス10分 (バス停)池上営業所 歩5分,都営浅草線/西馬込駅 歩16分,東急池上線/池上駅 歩23分,築46年,2階建,1階,4万円,-,4万円/4万円/-/-,1K,25.92m
57,さくら荘,賃貸アパート,東京都大田区中央５,ＪＲ京浜東北線/大森駅 バス10分 (バス停)池上営業所 歩5分,都営浅草線/西馬込駅 歩16分,東急池上線/池上駅 歩23分,築46年,2階建,1階,4万円,-,4万円/4万円/-/-,1K,25.92m
58,鈴木アパートメント,賃貸アパート,東京都大田区東嶺町,東急池上線/久が原駅 歩1分,東急多摩川線/鵜の木駅 歩9分,東急池上線/御嶽山駅 歩5分,築40年,2階建,2階,3.8万円,2000円,3.8万円/-/-/-,2K,25.92m
59,川田荘,賃貸アパート,東京都大田区南馬込２,都営浅草線/馬込駅 歩11分,ＪＲ京浜東北線/大森駅 歩15分,None,築50年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,21.06m
60,グリーンヒルズ,賃貸アパート,東京都大田区西嶺町,東急池上線/御嶽山駅 歩6分,東急多摩川線/沼部駅 歩10分,東急池上線/久が原駅 歩9分,築45年,2階建,2階,4万円,-,4万円/4万円/-/-,1DK,20.52m
61,榊荘,賃貸アパート,東京都大田区羽田５,京急空港線/穴守稲荷駅 歩4分,東京モノレール/天空橋駅 歩9分,京急空港線/天空橋駅 歩9分,築52年,2階建,1階,4万円,-,4万円/4万円/-/-,1K,19.83m
62,北岡アパート,賃貸アパート,東京都大田区東矢口３,ＪＲ京浜東北線/蒲田駅 歩8分,東急池上線/蓮沼駅 歩3分,東急多摩川線/矢口渡駅 歩9分,築41年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,17.5m
63,寿光荘,賃貸アパート,東京都大田区西蒲田４,ＪＲ京浜東北線/蒲田駅 歩10分,京急本線/京急蒲田駅 歩20分,東急池上線/蓮沼駅 歩15分,築46年,2階建,2階,4万円,-,8万円/4万円/-/-,1K,17.35m
64,第一三松荘,賃貸アパート,東京都大田区中央４,都営浅草線/西馬込駅 歩22分,ＪＲ京浜東北線/大森駅 歩19分,京急本線/大森町駅 歩24分,築53年,2階建,2階,3.8万円,2000円,7.6万円/3.8万円/-/-,1K,17.35m
65,椿荘,賃貸アパート,東京都大田区池上３,東急池上線/池上駅 歩7分,東急池上線/千鳥町駅 歩13分,東急多摩川線/武蔵新田駅 歩18分,築47年,2階建,1階,3.9万円,1000円,-/-/-/-,1K,17m
66,グリーンハイツ・K,賃貸アパート,東京都大田区南馬込３,ＪＲ京浜東北線/大森駅 歩17分,都営浅草線/西馬込駅 歩21分,京急本線/平和島駅 歩21分,築45年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,16.2m
67,K-CASA,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩10分,都営浅草線/西馬込駅 歩20分,京急本線/平和島駅 歩20分,築27年,2階建,1階,4万円,-,4万円/-/-/-,ワンルーム,15.1m
68,K-CASA,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩10分,都営浅草線/西馬込駅 歩20分,京急本線/平和島駅 歩20分,築27年,2階建,2階,4万円,-,4万円/-/-/-,ワンルーム,15.1m
69,ＪＲ京浜東北線 大森駅 2階建 築27年,賃貸アパート,東京都大田区山王４,ＪＲ京浜東北線/大森駅 歩10分,都営浅草線/西馬込駅 歩20分,京急本線/平和島駅 歩20分,築27年,2階建,1階,4万円,-,-/-/-/-,ワンルーム,15.1m
70,フォーエバーフラット西蒲田,賃貸アパート,東京都大田区西蒲田１,ＪＲ京浜東北線/蒲田駅 歩18分,東急池上線/蓮沼駅 歩15分,東急池上線/池上駅 歩16分,築25年,2階建,2階,4万円,-,4万円/-/-/-,1K,11.38m
71,フォーエバーフラット西蒲田,賃貸アパート,東京都大田区西蒲田１,ＪＲ京浜東北線/蒲田駅 歩18分,東急池上線/蓮沼駅 歩15分,東急池上線/池上駅 歩16分,築25年,2階建,2階,4万円,-,4万円/-/-/-,1K,11.38m
72,フォーエバーフラット西蒲田,賃貸アパート,東京都大田区西蒲田１,ＪＲ京浜東北線/蒲田駅 歩18分,東急池上線/蓮沼駅 歩15分,東急池上線/池上駅 歩16分,築25年,2階建,2階,5.8万円,2000円,-/-/-/-,1K,12.87m
73,都営浅草線 西馬込駅 2階建 築35年,賃貸アパート,東京都大田区南馬込２,都営浅草線/西馬込駅 歩10分,ＪＲ京浜東北線/大森駅 歩20分,湘南新宿ライン宇須/西大井駅 歩25分,築35年,2階建,2階,4万円,-,4万円/4万円/-/-,ワンルーム,12m
74,ＪＲ京浜東北線 蒲田駅 2階建 築25年,賃貸アパート,東京都大田区西蒲田１,ＪＲ京浜東北線/蒲田駅 歩18分,東急池上線/池上駅 歩13分,東急池上線/蓮沼駅 歩14分,築25年,2階建,2階,4万円,-,4万円/-/-/-,1K,11.38m
75,東急多摩川線 矢口渡駅 2階建 築14年,賃貸アパート,東京都大田区矢口３,東急多摩川線/矢口渡駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩20分,None,築14年,2階建,2階,4万円,-,-/-/-/-,1K,8.8m
76,茂木荘,賃貸アパート,東京都大田区蒲田１,京急空港線/京急蒲田駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩9分,京急本線/梅屋敷駅 歩12分,築40年,2階建,1階,4万円,1000円,4万円/4万円/-/-,ワンルーム,16.52m
77,茂木荘,賃貸アパート,東京都大田区蒲田１,京急空港線/京急蒲田駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩9分,京急本線/梅屋敷駅 歩12分,築40年,2階建,1階,4万円,1000円,4万円/4万円/-/-,ワンルーム,15.6m
78,末広荘,賃貸アパート,東京都大田区中央２,ＪＲ京浜東北線/大森駅 歩17分,京急本線/平和島駅 歩17分,京急本線/大森町駅 歩20分,築51年,2階建,2階,3.9万円,2000円,3.9万円/3.9万円/-/-,1K,16m
79,東急池上線 池上駅 地下1地上5階建 築25年,賃貸マンション,東京都大田区中央３,東急池上線/池上駅 歩15分,ＪＲ京浜東北線/大森駅 バス7分 (バス停)入新井第四小学校前 歩1分,都営浅草線/西馬込駅 歩19分,築25年,地下1地上5階建,2階,4.1万円,-,-/-/-/-,ワンルーム,8.5m
80,東急池上線 池上駅 地下1地上5階建 築25年,賃貸マンション,東京都大田区中央３,東急池上線/池上駅 歩15分,ＪＲ京浜東北線/大森駅 バス7分 (バス停)入新井第四小学校前 歩1分,都営浅草線/西馬込駅 歩19分,築25年,地下1地上5階建,2階,4.4万円,-,-/-/-/-,ワンルーム,11.5m
81,パソム田園調布,賃貸アパート,東京都大田区田園調布本町,東急多摩川線/沼部駅 歩2分,東急池上線/御嶽山駅 歩10分,東急東横線/多摩川駅 歩7分,築29年,2階建,1階,4.1万円,-,4.1万円/-/-/4.1万円,ワンルーム,9m
82,東急多摩川線 沼部駅 2階建 築29年,賃貸アパート,東京都大田区田園調布本町,東急多摩川線/沼部駅 歩2分,東急池上線/御嶽山駅 歩10分,東急東横線/多摩川駅 歩7分,築29年,2階建,1階,4.1万円,-,4.1万円/-/-/4.1万円,ワンルーム,9m
83,アレイ・アカネ,賃貸アパート,東京都大田区田園調布１,東急東横線/多摩川駅 歩9分,東急池上線/雪が谷大塚駅 歩11分,東急東横線/田園調布駅 歩13分,築49年,2階建,2階,4万円,2000円,4万円/-/-/-,1DK,23.7m
84,池上荘,賃貸マンション,東京都大田区池上２,東急池上線/池上駅 歩9分,東急池上線/千鳥町駅 歩14分,都営浅草線/西馬込駅 歩15分,築50年,3階建,3階,4万円,2000円,4万円/4万円/-/-,1K,19.8m
85,池上荘,賃貸マンション,東京都大田区池上２,東急池上線/池上駅 歩9分,東急池上線/千鳥町駅 歩14分,都営浅草線/西馬込駅 歩15分,築50年,3階建,2階,4万円,2000円,4万円/4万円/-/-,1K,19.8m
86,小木ハイツ,賃貸アパート,東京都大田区池上３,東急池上線/池上駅 歩5分,東急池上線/千鳥町駅 歩10分,東急多摩川線/武蔵新田駅 歩16分,築58年,2階建,2階,4.2万円,-,4.2万円/4.2万円/-/-,1K,18.18m
87,倉持荘,賃貸アパート,東京都大田区西蒲田３,東急池上線/蓮沼駅 歩8分,東急池上線/池上駅 歩12分,ＪＲ京浜東北線/蒲田駅 歩14分,築53年,2階建,1階,4.2万円,-,4.2万円/4.2万円/-/-,1K,16m
88,キタハイム,賃貸アパート,東京都大田区田園調布１,東急東横線/多摩川駅 歩8分,東急池上線/雪が谷大塚駅 歩10分,東急多摩川線/沼部駅 歩13分,築31年,2階建,2階,4.2万円,-,-/4.2万円/-/-,ワンルーム,13m
89,ロングハウス,賃貸アパート,東京都大田区新蒲田２,東急多摩川線/矢口渡駅 歩10分,東急池上線/蓮沼駅 歩11分,ＪＲ京浜東北線/蒲田駅 歩14分,築34年,2階建,2階,3.9万円,3500円,3.9万円/-/-/-,ワンルーム,15m
90,東急池上線 蓮沼駅 2階建 築34年,賃貸アパート,東京都大田区新蒲田２,東急池上線/蓮沼駅 歩10分,東急池上線/蒲田駅 歩16分,ＪＲ京浜東北線/蒲田駅 歩16分,築34年,2階建,2階,3.9万円,3500円,3.9万円/3.9万円/-/-,1K,15m
91,ロリーファイブ,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩11分,東急池上線/洗足池駅 歩11分,築27年,3階建,2階,4万円,3000円,-/-/-/-,ワンルーム,7.78m
92,ロリーファイブ,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩11分,東急池上線/洗足池駅 歩11分,築27年,3階建,1階,5.3万円,3000円,5.3万円/-/-/-,ワンルーム,21.93m
93,京急本線 大森町駅 2階建 築50年,賃貸アパート,東京都大田区大森東４,京急本線/大森町駅 歩14分,京急本線/梅屋敷駅 歩15分,東京モノレール/昭和島駅 歩14分,築50年,2階建,2階,4.3万円,-,4.3万円/4.3万円/-/-,2K,21m
94,京急本線 大森町駅 2階建 築50年,賃貸アパート,東京都大田区大森東４,京急本線/大森町駅 歩14分,京急本線/梅屋敷駅 歩15分,東京モノレール/昭和島駅 歩14分,築50年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,2K,21m
95,京急本線 大森町駅 2階建 築50年,賃貸アパート,東京都大田区大森東４,京急本線/大森町駅 歩14分,京急本線/梅屋敷駅 歩15分,東京モノレール/昭和島駅 歩14分,築50年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,2K,20.95m
96,京急本線 京急蒲田駅 2階建 築31年,賃貸マンション,東京都大田区蒲田３,京急本線/京急蒲田駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/梅屋敷駅 歩7分,築31年,2階建,1階,4.3万円,-,-/-/-/-,1K,18.97m
97,京急本線 京急蒲田駅 2階建 築31年,賃貸マンション,東京都大田区蒲田３,京急本線/京急蒲田駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩13分,京急本線/梅屋敷駅 歩7分,築31年,2階建,1階,4.3万円,-,-/-/-/-,1K,18.97m
98,北畠アパート,賃貸アパート,東京都大田区北嶺町,東急池上線/御嶽山駅 歩7分,東急池上線/雪が谷大塚駅 歩12分,None,築31年,3階建,3階,4.3万円,-,4.3万円/4.3万円/-/-,1K,14m
99,ザ・コテージ馬込,賃貸アパート,東京都大田区中馬込１,都営浅草線/馬込駅 歩8分,None,None,築54年,2階建,1階,3.7万円,6000円,-/-/-/-,ワンルーム,7m
100,ザ・コテージ馬込,賃貸アパート,東京都大田区中馬込１,都営浅草線/馬込駅 歩8分,None,None,築54年,2階建,2階,3.9万円,6000円,-/-/-/-,ワンルーム,9.93m
101,ザ・コテージ馬込,賃貸アパート,東京都大田区中馬込１,都営浅草線/馬込駅 歩8分,None,None,築54年,2階建,2階,3.9万円,6000円,-/-/-/-,ワンルーム,7.01m
102,ザ・コテージ馬込,賃貸アパート,東京都大田区中馬込１,都営浅草線/馬込駅 歩8分,None,None,築54年,2階建,2階,3.9万円,6000円,-/-/-/-,ワンルーム,7m
103,東急目黒線 大岡山駅 3階建 築27年,賃貸マンション,東京都大田区東雪谷２,東急目黒線/大岡山駅 歩17分,東急東横線/自由が丘駅 歩28分,東急池上線/石川台駅 歩3分,築27年,3階建,2階,4万円,3000円,-/-/-/-,ワンルーム,7.78m
104,東急池上線 石川台駅 3階建 築27年,賃貸マンション,東京都大田区南雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩9分,東急池上線/洗足池駅 歩10分,築27年,3階建,2階,4万円,3000円,-/-/-/-,ワンルーム,7.78m
105,日吉荘,賃貸アパート,東京都大田区大森中３,京急本線/梅屋敷駅 歩5分,京急本線/大森町駅 歩11分,京急本線/京急蒲田駅 歩15分,築42年,2階建,2階,4.2万円,2500円,4.2万円/4.2万円/-/-,2K,21.46m
