,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,大塚荘,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩8分,東急大井町線/戸越公園駅 歩5分,東急池上線/戸越銀座駅 歩10分,築51年,2階建,2階,2.8万円,2000円,2.8万円/2.8万円/-/-,1K,10m
1,江口アパート,賃貸アパート,東京都品川区荏原４,東急目黒線/武蔵小山駅 歩10分,東急目黒線/西小山駅 歩10分,東急池上線/荏原中延駅 歩10分,築45年,2階建,2階,3万円,1000円,3万円/-/-/-,1K,13.7m
2,秋山テラス,賃貸テラス・タウンハウス,東京都品川区旗の台４,東急大井町線/旗の台駅 歩5分,東急池上線/長原駅 歩10分,都営浅草線/中延駅 歩16分,築50年,2階建,1階,2.9万円,2000円,2.9万円/-/-/-,2K,13.38m
3,中村荘,賃貸アパート,東京都品川区荏原６,東急目黒線/西小山駅 歩8分,東急池上線/荏原中延駅 歩13分,東急目黒線/洗足駅 歩12分,築49年,2階建,2階,3.1万円,-,3.1万円/3.1万円/-/-,ワンルーム,10m
4,飯島方,賃貸アパート,東京都品川区小山２,東急目黒線/武蔵小山駅 歩9分,東急目黒線/不動前駅 歩10分,東急池上線/戸越銀座駅 歩12分,築49年,2階建,1階,3万円,1500円,3万円/3万円/-/-,ワンルーム,12m
5,共栄荘,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩5分,東急大井町線/戸越公園駅 歩5分,東急池上線/戸越銀座駅 歩8分,築52年,2階建,1階,3.25万円,-,3.25万円/3.25万円/-/-,ワンルーム,10m
6,共栄荘,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩5分,東急大井町線/戸越公園駅 歩5分,東急池上線/戸越銀座駅 歩8分,築52年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,1K,10m
7,共栄荘,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩5分,東急大井町線/戸越公園駅 歩5分,東急池上線/戸越銀座駅 歩8分,築52年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,10m
8,長谷川方,賃貸アパート,東京都品川区小山６,東急目黒線/西小山駅 歩6分,東急目黒線/洗足駅 歩7分,東急大井町線/北千束駅 歩13分,築41年,2階建,2階,3万円,3000円,3万円/3万円/-/-,ワンルーム,11m
9,都営浅草線 中延駅 2階建 築57年,賃貸アパート,東京都品川区二葉４,都営浅草線/中延駅 歩5分,東急大井町線/荏原町駅 歩9分,None,築57年,2階建,2階,3万円,3000円,3万円/3万円/-/-,ワンルーム,10m
10,ブルーメゾン戸越,賃貸アパート,東京都品川区豊町２,東急大井町線/下神明駅 歩3分,東急大井町線/戸越公園駅 歩7分,ＪＲ京浜東北線/大井町駅 歩10分,築52年,2階建,1階,3.2万円,2000円,-/-/-/-,ワンルーム,13m
11,東急目黒線 不動前駅 2階建 築40年,賃貸アパート,東京都品川区荏原１,東急目黒線/不動前駅 歩6分,None,None,築40年,2階建,2階,3.3万円,2000円,3.3万円/3.3万円/-/-,ワンルーム,9.5m
12,ＪＲ京浜東北線 大井町駅 2階建 築52年,賃貸アパート,東京都品川区豊町２,ＪＲ京浜東北線/大井町駅 歩10分,東急大井町線/戸越公園駅 歩7分,ＪＲ横須賀線/西大井駅 歩11分,築52年,2階建,1階,3.4万円,2000円,-/-/-/-,ワンルーム,13m
13,村井荘,賃貸アパート,東京都品川区豊町３,東急大井町線/下神明駅 歩4分,ＪＲ京浜東北線/大井町駅 歩12分,ＪＲ横須賀線/西大井駅 歩10分,築42年,2階建,2階,3.5万円,2000円,3.5万円/-/-/-,1DK,22m
14,NGS,賃貸アパート,東京都品川区豊町６,都営浅草線/中延駅 歩2分,東急大井町線/中延駅 歩4分,東急池上線/荏原中延駅 歩10分,築41年,2階建,2階,3.7万円,500円,3.7万円/3.7万円/-/-,1K,14m
15,NGS,賃貸アパート,東京都品川区豊町６,都営浅草線/中延駅 歩2分,東急大井町線/中延駅 歩4分,東急池上線/荏原中延駅 歩10分,築41年,2階建,2階,3.9万円,500円,3.9万円/3.9万円/-/-,1K,14m
16,戸銀荘,賃貸アパート,東京都品川区平塚１,東急池上線/戸越銀座駅 歩2分,都営浅草線/戸越駅 歩2分,ＪＲ山手線/大崎駅 歩14分,築55年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,12.7m
17,東急池上線 戸越銀座駅 2階建 築55年,賃貸アパート,東京都品川区平塚１,東急池上線/戸越銀座駅 歩2分,都営浅草線/戸越駅 歩2分,東急池上線/大崎広小路駅 歩15分,築55年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,12.7m
18,佐藤荘,賃貸アパート,東京都品川区戸越２,都営浅草線/戸越駅 歩6分,東急池上線/戸越銀座駅 歩8分,東急大井町線/戸越公園駅 歩9分,築39年,2階建,1階,3.8万円,-,3.8万円/3.8万円/-/-,1K,9.72m
19,和美荘,賃貸アパート,東京都品川区南品川３,京急本線/青物横丁駅 歩2分,りんかい線/品川シーサイド駅 歩6分,京急本線/鮫洲駅 歩6分,築52年,2階建,2階,3.5万円,4000円,3.5万円/3.5万円/-/-,ワンルーム,13.3m
20,東急目黒線 不動前駅 2階建 築49年,賃貸アパート,東京都品川区西五反田４,東急目黒線/不動前駅 歩8分,東急目黒線/武蔵小山駅 歩8分,None,築49年,2階建,2階,3.6万円,3500円,3.6万円/3.6万円/-/-,1K,13.77m
21,武藤アパート,賃貸アパート,東京都品川区戸越６,都営浅草線/中延駅 歩2分,東急大井町線/中延駅 歩2分,東急池上線/荏原中延駅 歩8分,築45年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,19.47m
22,北見ビル,賃貸マンション,東京都品川区南品川４,京急本線/青物横丁駅 歩11分,京急本線/新馬場駅 歩5分,ＪＲ京浜東北線/大井町駅 歩13分,築51年,3階建,3階,4万円,-,4万円/4万円/-/4万円,1K,17m
23,金岡アパート,賃貸アパート,東京都品川区中延４,東急大井町線/荏原町駅 歩3分,東急大井町線/中延駅 歩5分,都営浅草線/中延駅 歩6分,築49年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,16m
24,第二松延荘,賃貸アパート,東京都品川区中延１,東急池上線/荏原中延駅 歩5分,都営浅草線/戸越駅 歩8分,None,築48年,2階建,2階,4万円,-,8万円/4万円/-/-,1K,15m
25,第二松延荘,賃貸アパート,東京都品川区中延１,東急池上線/荏原中延駅 歩5分,都営浅草線/戸越駅 歩8分,None,築48年,2階建,2階,4.2万円,-,8.4万円/4.2万円/-/-,1K,15m
26,モーリービル,賃貸マンション,東京都品川区南大井３,京急本線/大森海岸駅 歩7分,ＪＲ京浜東北線/大森駅 歩10分,京急本線/立会川駅 歩14分,築45年,5階建,4階,4万円,-,4万円/4万円/-/-,1K,11.5m
27,長野屋荘,賃貸アパート,東京都品川区豊町６,都営浅草線/中延駅 歩2分,東急大井町線/荏原町駅 歩11分,東急大井町線/戸越公園駅 歩11分,築43年,2階建,2階,4万円,500円,4万円/8万円/-/-,1K,16.5m
28,斉藤荘,賃貸アパート,東京都品川区西品川１,東急大井町線/下神明駅 歩5分,ＪＲ京浜東北線/大井町駅 歩10分,ＪＲ山手線/大崎駅 歩17分,築54年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,20m
29,ホンダハイツ,賃貸アパート,東京都品川区大崎４,ＪＲ山手線/大崎駅 歩10分,東急池上線/大崎広小路駅 歩6分,ＪＲ山手線/五反田駅 歩13分,築30年,2階建,2階,4.5万円,-,-/4.5万円/-/-,1K,18.09m
30,ＪＲ山手線 大崎駅 2階建 築30年,賃貸アパート,東京都品川区大崎４,ＪＲ山手線/大崎駅 歩10分,東急池上線/戸越銀座駅 歩9分,都営浅草線/戸越駅 歩12分,築30年,2階建,2階,4.5万円,-,-/4.5万円/-/-,1K,18.09m
31,東急目黒線 武蔵小山駅 2階建 築39年,賃貸アパート,東京都品川区小山台１,東急目黒線/武蔵小山駅 歩3分,東急目黒線/不動前駅 歩10分,東急池上線/戸越銀座駅 歩13分,築39年,2階建,1階,4.4万円,2000円,-/4.4万円/-/-,1K,14.26m
32,東急目黒線 不動前駅 2階建 築43年,賃貸アパート,東京都品川区西五反田４,東急目黒線/不動前駅 歩5分,東急目黒線/武蔵小山駅 歩15分,ＪＲ山手線/目黒駅 歩17分,築43年,2階建,2階,4.2万円,5000円,4.2万円/4.2万円/-/-,1K,17.23m
33,桑原ハイツ,賃貸アパート,東京都品川区戸越１,都営浅草線/戸越駅 歩3分,東急池上線/戸越銀座駅 歩5分,東急大井町線/戸越公園駅 歩11分,築36年,2階建,2階,4.7万円,-,4.7万円/4.7万円/-/-,1K,13.2m
34,ＪＲ京浜東北線 大井町駅 2階建 築26年,賃貸アパート,東京都品川区東大井３,ＪＲ京浜東北線/大井町駅 歩11分,京急本線/立会川駅 歩4分,京急本線/鮫洲駅 歩10分,築26年,2階建,2階,4.5万円,2000円,9万円/4.5万円/-/-,ワンルーム,13.13m
35,ＪＲ山手線 品川駅 2階建 築45年,賃貸アパート,東京都品川区東品川１,ＪＲ山手線/品川駅 歩18分,京急本線/新馬場駅 歩5分,京急本線/北品川駅 歩10分,築45年,2階建,2階,4.78万円,-,-/2.39万円/-/-,ワンルーム,8m
36,マルニ荘,賃貸アパート,東京都品川区西五反田８,東急池上線/大崎広小路駅 歩3分,ＪＲ山手線/五反田駅 歩7分,ＪＲ山手線/大崎駅 歩11分,築58年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,1K,20m
37,園アパートII,賃貸アパート,東京都品川区東大井３,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/鮫洲駅 歩9分,京急本線/立会川駅 歩11分,築41年,2階建,1階,4.8万円,-,4.8万円/4.8万円/-/-,1K,17.28m
38,シャンテ西大井,賃貸アパート,東京都品川区西大井４,都営浅草線/馬込駅 歩8分,ＪＲ横須賀線/西大井駅 歩12分,都営浅草線/中延駅 歩20分,築49年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,ワンルーム,14.58m
39,シャンテ西大井,賃貸アパート,東京都品川区西大井４,都営浅草線/馬込駅 歩8分,ＪＲ横須賀線/西大井駅 歩12分,都営浅草線/中延駅 歩20分,築49年,2階建,2階,4.8万円,3000円,4.8万円/4.8万円/-/-,ワンルーム,14.58m
40,都営浅草線 馬込駅 2階建 築49年,賃貸アパート,東京都品川区西大井４,都営浅草線/馬込駅 歩8分,ＪＲ横須賀線/西大井駅 歩12分,湘南新宿ライン宇須/西大井駅 歩12分,築49年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,ワンルーム,14.58m
41,ロイヤル武蔵小山,賃貸マンション,東京都品川区荏原３,東急目黒線/武蔵小山駅 歩5分,東急池上線/戸越銀座駅 歩11分,都営浅草線/戸越駅 歩14分,築32年,地下1地上7階建,5階,4.8万円,-,4.8万円/-/-/-,ワンルーム,11.5m
42,ロイヤル武蔵小山,賃貸マンション,東京都品川区荏原３,東急目黒線/武蔵小山駅 歩5分,東急池上線/戸越銀座駅 歩11分,都営浅草線/戸越駅 歩14分,築32年,地下1地上7階建,5階,4.9万円,1000円,4.9万円/4.9万円/-/-,ワンルーム,10.26m
43,ロイヤル武蔵小山,賃貸マンション,東京都品川区荏原３,東急目黒線/武蔵小山駅 歩5分,東急池上線/戸越銀座駅 歩11分,都営浅草線/戸越駅 歩14分,築32年,地下1地上7階建,5階,5.1万円,-,5.1万円/-/-/-,ワンルーム,11.5m
44,ロイヤル武蔵小山,賃貸マンション,東京都品川区荏原３,東急目黒線/武蔵小山駅 歩5分,東急池上線/戸越銀座駅 歩11分,都営浅草線/戸越駅 歩14分,築32年,地下1地上7階建,6階,5.7万円,5800円,5.7万円/5.7万円/-/-,ワンルーム,11.5m
45,都営浅草線 戸越駅 2階建 築27年,賃貸アパート,東京都品川区戸越１,都営浅草線/戸越駅 歩3分,東急池上線/戸越銀座駅 歩5分,東急大井町線/戸越公園駅 歩10分,築27年,2階建,1階,4.8万円,-,4.8万円/4.8万円/-/-,ワンルーム,10.31m
46,ヴィラ西小山,賃貸アパート,東京都品川区荏原６,東急目黒線/西小山駅 歩8分,東急目黒線/洗足駅 歩13分,東急池上線/旗の台駅 歩14分,築28年,2階建,2階,4.7万円,1000円,4.7万円/-/-/-,ワンルーム,9.3m
47,ハイム和,賃貸アパート,東京都品川区南品川６,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/青物横丁駅 歩5分,京急本線/鮫洲駅 歩8分,築46年,2階建,2階,4.8万円,1000円,4.8万円/4.8万円/-/-,ワンルーム,13.86m
48,ハイム和,賃貸アパート,東京都品川区南品川６,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/青物横丁駅 歩5分,京急本線/鮫洲駅 歩8分,築46年,2階建,2階,4.8万円,1000円,4.8万円/4.8万円/-/-,ワンルーム,13.86m
49,ハイム和（HeimKazu）,賃貸アパート,東京都品川区南品川６,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/青物横丁駅 歩5分,京急本線/鮫洲駅 歩10分,築46年,2階建,2階,4.8万円,1000円,4.8万円/4.8万円/-/-,ワンルーム,13.86m
50,ＪＲ京浜東北線 大井町駅 2階建 築18年,賃貸アパート,東京都品川区南品川６,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/青物横丁駅 歩5分,京急本線/新馬場駅 歩9分,築18年,2階建,2階,4.8万円,1000円,4.8万円/4.8万円/-/-,ワンルーム,13.86m
51,ＪＲ京浜東北線 大井町駅 2階建 築18年,賃貸アパート,東京都品川区南品川６,ＪＲ京浜東北線/大井町駅 歩6分,京急本線/青物横丁駅 歩5分,京急本線/新馬場駅 歩9分,築18年,2階建,2階,4.9万円,1000円,4.9万円/4.9万円/-/-,ワンルーム,13.86m
52,京急本線 立会川駅 4階建 築44年,賃貸マンション,東京都品川区東大井２,京急本線/立会川駅 歩2分,None,None,築44年,4階建,3階,5万円,-,5万円/5万円/-/-,1K,22m
53,パスウェイハウス武蔵小山,賃貸アパート,東京都品川区小山２,東急目黒線/武蔵小山駅 歩8分,東急目黒線/不動前駅 歩11分,東急池上線/戸越銀座駅 歩11分,築29年,2階建,2階,5万円,-,-/-/-/-,ワンルーム,18m
54,パスウェイハウス武蔵小山,賃貸アパート,東京都品川区小山２,東急目黒線/武蔵小山駅 歩8分,東急目黒線/不動前駅 歩11分,東急池上線/戸越銀座駅 歩11分,築29年,2階建,2階,5万円,-,-/-/-/-,1K,16m
55,東急池上線 荏原中延駅 2階建 築35年,賃貸アパート,東京都品川区西中延３,東急池上線/荏原中延駅 歩6分,東急大井町線/旗の台駅 歩8分,都営浅草線/中延駅 歩9分,築35年,2階建,1階,5万円,-,5万円/5万円/-/-,1K,17.3m
56,兎月ハイツ,賃貸マンション,東京都品川区大井７,ＪＲ横須賀線/西大井駅 歩7分,ＪＲ京浜東北線/大森駅 歩13分,None,築33年,2階建,1階,5万円,-,5万円/5万円/-/-,ワンルーム,17.11m
57,湘南新宿ライン宇須 西大井駅 2階建 築33年,賃貸マンション,東京都品川区大井７,湘南新宿ライン宇須/西大井駅 歩7分,ＪＲ京浜東北線/大森駅 歩13分,京急本線/大森海岸駅 歩20分,築33年,2階建,1階,5万円,-,5万円/5万円/-/-,ワンルーム,17.11m
58,土屋アパートＡ,賃貸アパート,東京都品川区中延５,東急大井町線/荏原町駅 歩4分,東急池上線/旗の台駅 歩9分,都営浅草線/中延駅 歩12分,築48年,2階建,2階,5万円,-,5万円/5万円/-/-,ワンルーム,17m
59,都営浅草線 中延駅 3階建 築18年,賃貸マンション,東京都品川区中延４,都営浅草線/中延駅 歩2分,東急池上線/荏原中延駅 歩8分,None,築18年,3階建,2階,5万円,-,5万円/-/-/5万円,ワンルーム,15.8m
60,パソム小山台,賃貸アパート,東京都品川区小山台１,東急目黒線/武蔵小山駅 歩4分,東急目黒線/不動前駅 歩13分,ＪＲ山手線/目黒駅 歩24分,築27年,3階建,1階,5万円,-,5万円/5万円/-/-,ワンルーム,9m
61,パソム小山台,賃貸アパート,東京都品川区小山台１,東急目黒線/武蔵小山駅 歩4分,東急目黒線/不動前駅 歩13分,ＪＲ山手線/目黒駅 歩24分,築27年,3階建,3階,5.5万円,-,5.5万円/5.5万円/-/5.5万円,ワンルーム,10.5m
62,コーポ新明,賃貸マンション,東京都品川区南大井３,ＪＲ京浜東北線/大森駅 歩8分,京急本線/大森海岸駅 歩3分,東急大井町線/大井町駅 歩29分,築35年,5階建,4階,4.8万円,2000円,4.8万円/4.8万円/-/-,1K,14m
63,京急本線 大森海岸駅 5階建 築35年,賃貸マンション,東京都品川区南大井３,京急本線/大森海岸駅 歩3分,ＪＲ京浜東北線/大森駅 歩8分,京急本線/平和島駅 歩16分,築35年,5階建,4階,4.8万円,2000円,4.8万円/4.8万円/-/-,1K,14m
64,東急目黒線 武蔵小山駅 3階建 築27年,賃貸アパート,東京都品川区小山台１,東急目黒線/武蔵小山駅 歩4分,ＪＲ山手線/目黒駅 歩23分,都営浅草線/戸越駅 歩22分,築27年,3階建,1階,5万円,-,5万円/5万円/-/5万円,ワンルーム,9m
65,東急目黒線 武蔵小山駅 3階建 築27年,賃貸アパート,東京都品川区小山台１,東急目黒線/武蔵小山駅 歩4分,ＪＲ山手線/目黒駅 歩23分,都営浅草線/戸越駅 歩22分,築27年,3階建,3階,5.5万円,-,5.5万円/5.5万円/-/5.5万円,ワンルーム,10.5m
66,都営浅草線 馬込駅 2階建 築29年,賃貸アパート,東京都品川区西大井５,都営浅草線/馬込駅 歩9分,ＪＲ横須賀線/西大井駅 歩10分,都営浅草線/中延駅 歩14分,築29年,2階建,1階,5万円,1000円,5万円/5万円/-/-,1K,19.83m
67,東急池上線 荏原中延駅 2階建 築28年,賃貸アパート,東京都品川区中延２,東急池上線/荏原中延駅 歩6分,都営浅草線/中延駅 歩11分,東急大井町線/戸越公園駅 歩13分,築28年,2階建,1階,5.1万円,-,5.1万円/5.1万円/-/-,1K,17m
68,御殿山三宅フラッツ,賃貸アパート,東京都品川区北品川５,ＪＲ山手線/大崎駅 歩15分,京急本線/北品川駅 歩12分,りんかい線/大崎駅 歩15分,築53年,2階建,2階,4.5万円,6000円,4.5万円/4.5万円/-/-,2K,13.2m
69,ＪＲ京浜東北線 大井町駅 2階建 築29年,賃貸アパート,東京都品川区大井４,ＪＲ京浜東北線/大井町駅 歩12分,京急本線/立会川駅 歩9分,ＪＲ横須賀線/西大井駅 歩17分,築29年,2階建,1階,5万円,2000円,-/-/-/-,1K,21.06m
70,田沢荘,賃貸アパート,東京都品川区西品川１,東急大井町線/下神明駅 歩6分,ＪＲ京浜東北線/大井町駅 歩12分,ＪＲ山手線/大崎駅 歩13分,築44年,2階建,2階,5.2万円,-,5.2万円/5.2万円/-/-,1DK,21m
71,田沢荘,賃貸アパート,東京都品川区西品川１,東急大井町線/下神明駅 歩6分,ＪＲ京浜東北線/大井町駅 歩12分,ＪＲ山手線/大崎駅 歩13分,築44年,2階建,2階,5.2万円,-,5.2万円/5.2万円/-/-,1K,20m
72,田沢荘,賃貸アパート,東京都品川区西品川１,東急大井町線/下神明駅 歩6分,ＪＲ京浜東北線/大井町駅 歩12分,ＪＲ山手線/大崎駅 歩13分,築44年,2階建,2階,5.2万円,-,5.2万円/5.2万円/-/-,1K,20m
73,田沢荘,賃貸アパート,東京都品川区西品川１,東急大井町線/下神明駅 歩6分,ＪＲ京浜東北線/大井町駅 歩12分,ＪＲ山手線/大崎駅 歩13分,築44年,2階建,2階,5.3万円,-,5.3万円/5.3万円/-/-,1DK,21m
74,東急池上線 荏原中延駅 2階建 築33年,賃貸アパート,東京都品川区中延３,東急池上線/荏原中延駅 歩3分,都営浅草線/中延駅 歩3分,東急大井町線/戸越公園駅 歩8分,築33年,2階建,2階,5万円,2000円,5万円/-/-/-,1K,19.83m
75,五木田荘,賃貸アパート,東京都品川区荏原５,東急目黒線/武蔵小山駅 歩9分,東急目黒線/西小山駅 歩6分,東急大井町線/旗の台駅 歩17分,築44年,2階建,2階,5万円,2000円,5万円/5万円/-/-,1K,17m
76,東急目黒線 西小山駅 2階建 築41年,賃貸アパート,東京都品川区荏原５,東急目黒線/西小山駅 歩6分,東急目黒線/武蔵小山駅 歩9分,東急大井町線/旗の台駅 歩16分,築41年,2階建,2階,5万円,2000円,5万円/5万円/-/-,1K,17m
77,東急池上線 荏原中延駅 2階建 築45年,賃貸アパート,東京都品川区中延２,東急池上線/荏原中延駅 歩1分,都営浅草線/中延駅 歩8分,東急大井町線/旗の台駅 歩15分,築45年,2階建,1階,5万円,2000円,5万円/5万円/-/-,ワンルーム,16.2m
78,パステル戸越,賃貸アパート,東京都品川区豊町１,りんかい線/大井町駅 歩15分,東急大井町線/下神明駅 歩10分,都営浅草線/戸越駅 歩10分,築52年,2階建,2階,4.9万円,3000円,4.9万円/4.9万円/-/-,ワンルーム,13.8m
79,都営浅草線 戸越駅 2階建 築52年,賃貸アパート,東京都品川区豊町１,都営浅草線/戸越駅 歩10分,東急池上線/戸越銀座駅 歩10分,ＪＲ山手線/大崎駅 歩12分,築52年,2階建,2階,4.9万円,3000円,4.9万円/4.9万円/-/-,ワンルーム,13.8m
80,ジョイパレス西大井,賃貸アパート,東京都品川区西大井２,ＪＲ横須賀線/西大井駅 歩8分,ＪＲ京浜東北線/大森駅 歩15分,ＪＲ京浜東北線/大井町駅 歩20分,築28年,2階建,1階,5万円,2000円,2万円/2万円/-/-,ワンルーム,11.3m
81,ＪＲ横須賀線 西大井駅 2階建 築28年,賃貸アパート,東京都品川区西大井２,ＪＲ横須賀線/西大井駅 歩8分,ＪＲ京浜東北線/大森駅 歩15分,東急大井町線/下神明駅 歩19分,築28年,2階建,1階,5万円,2000円,2万円/2万円/-/-,ワンルーム,11.3m
82,最上荘,賃貸アパート,東京都品川区東品川１,京急本線/新馬場駅 歩9分,りんかい線/天王洲アイル駅 歩12分,ＪＲ山手線/大崎駅 歩22分,築49年,3階建,3階,5万円,3000円,5万円/5万円/-/-,1K,20m
83,藤井荘,賃貸アパート,東京都品川区豊町１,都営浅草線/戸越駅 歩9分,None,None,築51年,2階建,2階,5.3万円,-,10.6万円/10.6万円/-/-,2K,19.8m
84,ウエストインパート１１,賃貸マンション,東京都品川区小山６,東急目黒線/西小山駅 歩1分,東急目黒線/洗足駅 歩9分,東急目黒線/武蔵小山駅 歩13分,築33年,6階建,3階,5.3万円,-,5.3万円/5.3万円/-/-,ワンルーム,16.08m
85,ウエストインパート１１,賃貸マンション,東京都品川区小山６,東急目黒線/西小山駅 歩1分,東急目黒線/洗足駅 歩9分,東急目黒線/武蔵小山駅 歩13分,築33年,6階建,6階,5.6万円,-,5.6万円/5.6万円/-/-,ワンルーム,16.04m
86,メゾン・ド・セリバテール,賃貸マンション,東京都品川区荏原５,東急目黒線/西小山駅 歩5分,東急目黒線/武蔵小山駅 歩11分,東急池上線/戸越銀座駅 歩15分,築32年,4階建,2階,5.3万円,-,-/-/-/-,ワンルーム,13.75m
87,メゾン・ド・セリバテール,賃貸マンション,東京都品川区荏原５,東急目黒線/西小山駅 歩5分,東急目黒線/武蔵小山駅 歩11分,東急池上線/戸越銀座駅 歩15分,築32年,4階建,2階,5.4万円,-,-/-/-/-,ワンルーム,13.75m
88,メゾン・ド・セリバテール,賃貸マンション,東京都品川区荏原５,東急目黒線/西小山駅 歩5分,東急目黒線/武蔵小山駅 歩11分,東急池上線/戸越銀座駅 歩15分,築32年,4階建,4階,5.4万円,4000円,5.4万円/5.4万円/-/5.4万円,ワンルーム,14.86m
89,クレッセントSI-１,賃貸マンション,東京都品川区中延５,東急池上線/旗の台駅 歩9分,東急大井町線/荏原町駅 歩5分,都営浅草線/中延駅 歩13分,築31年,3階建,1階,5.3万円,-,5.3万円/5.3万円/-/-,1K,14.01m
90,クレッセントSI-１,賃貸マンション,東京都品川区中延５,東急池上線/旗の台駅 歩9分,東急大井町線/荏原町駅 歩5分,都営浅草線/中延駅 歩13分,築31年,3階建,1階,5.3万円,2000円,5.3万円/5.3万円/-/-,1K,14.01m
91,リプロン西小山,賃貸マンション,東京都品川区小山６,東急目黒線/西小山駅 歩3分,東急池上線/旗の台駅 歩12分,東急大井町線/北千束駅 歩15分,築39年,5階建,1階,5.3万円,-,5.3万円/5.3万円/-/5.3万円,ワンルーム,13.37m
92,リプロン西小山,賃貸マンション,東京都品川区小山６,東急目黒線/西小山駅 歩3分,東急池上線/旗の台駅 歩12分,東急大井町線/北千束駅 歩15分,築39年,5階建,4階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,14m
93,東急目黒線 西小山駅 4階建 築32年,賃貸マンション,東京都品川区荏原５,東急目黒線/西小山駅 歩5分,東急大井町線/旗の台駅 歩12分,東急池上線/旗の台駅 歩11分,築32年,4階建,2階,5.3万円,-,-/-/-/-,ワンルーム,13.75m
94,東急目黒線 西小山駅 4階建 築32年,賃貸マンション,東京都品川区荏原５,東急目黒線/西小山駅 歩5分,東急大井町線/旗の台駅 歩12分,東急池上線/旗の台駅 歩11分,築32年,4階建,2階,5.4万円,-,-/-/-/-,ワンルーム,13.75m
95,東急目黒線 西小山駅 5階建 築39年,賃貸マンション,東京都品川区小山６,東急目黒線/西小山駅 歩3分,東急池上線/旗の台駅 歩12分,東急大井町線/北千束駅 歩16分,築39年,5階建,1階,5.3万円,-,5.3万円/5.3万円/-/5.3万円,ワンルーム,13.37m
96,東急目黒線 西小山駅 2階建 築8年,賃貸アパート,東京都品川区荏原６,東急目黒線/西小山駅 歩8分,東急大井町線/旗の台駅 歩12分,東急池上線/荏原中延駅 歩14分,築8年,2階建,2階,5万円,3000円,5万円/5万円/-/-,ワンルーム,12.11m
97,スカイコート北品川,賃貸マンション,東京都品川区北品川３,ＪＲ山手線/大崎駅 歩13分,京急本線/新馬場駅 歩3分,りんかい線/天王洲アイル駅 歩19分,築32年,5階建,3階,5.3万円,-,5.3万円/5.3万円/-/-,ワンルーム,9.75m
98,ＪＲ山手線 大崎駅 5階建 築32年,賃貸マンション,東京都品川区北品川３,ＪＲ山手線/大崎駅 歩13分,京急本線/新馬場駅 歩3分,ＪＲ京浜東北線/品川駅 歩21分,築32年,5階建,3階,5.3万円,-,5.3万円/5.3万円/-/-,ワンルーム,9.75m
99,石井コーポ,賃貸アパート,東京都品川区西品川１,ＪＲ山手線/大崎駅 歩14分,東急大井町線/下神明駅 歩5分,ＪＲ京浜東北線/大井町駅 歩14分,築37年,2階建,1階,5.37万円,-,5.37万円/5.37万円/-/-,ワンルーム,16m
100,ＪＲ山手線 大崎駅 2階建 築37年,賃貸アパート,東京都品川区西品川１,ＪＲ山手線/大崎駅 歩14分,東急大井町線/下神明駅 歩5分,None,築37年,2階建,1階,5.37万円,-,5.37万円/5.37万円/-/-,ワンルーム,16m
101,都営浅草線 戸越駅 2階建 築58年,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩3分,東急池上線/戸越銀座駅 歩5分,東急大井町線/戸越公園駅 歩8分,築58年,2階建,2階,5.4万円,-,5.4万円/5.4万円/-/-,1DK,25m
102,志賀コーポ,賃貸アパート,東京都品川区戸越４,都営浅草線/戸越駅 歩3分,東急池上線/戸越銀座駅 歩5分,東急大井町線/戸越公園駅 歩8分,築58年,2階建,2階,5.4万円,-,5.4万円/5.4万円/-/-,1DK,25m
103,エスペラントハイム,賃貸アパート,東京都品川区西大井５,ＪＲ横須賀線/西大井駅 歩5分,都営浅草線/馬込駅 歩14分,ＪＲ京浜東北線/大森駅 歩20分,築30年,2階建,1階,5.4万円,-,5.4万円/-/-/-,1K,21.87m
