,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
1021,サンライズ目黒,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩11分,東急目黒線/武蔵小山駅 歩19分,東急目黒線/西小山駅 歩20分,築26年,4階建,2階,6.9万円,6000円,6.9万円/6.9万円/-/-,1K,21.34m
1022,サンライズ目黒,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩11分,東急目黒線/武蔵小山駅 歩19分,東急目黒線/西小山駅 歩20分,築26年,4階建,2階,6.9万円,6000円,6.9万円/6.9万円/-/-,1K,21.34m
1023,サンライズ目黒,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩11分,東急目黒線/武蔵小山駅 歩19分,東急目黒線/西小山駅 歩20分,築26年,4階建,1階,7.4万円,6000円,7.4万円/7.4万円/-/-,1K,23m
1024,サンライズ目黒,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩11分,東急目黒線/武蔵小山駅 歩19分,東急目黒線/西小山駅 歩20分,築26年,4階建,2階,7.9万円,6000円,7.9万円/7.9万円/-/-,1K,23m
1025,PH本町,賃貸アパート,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩13分,東急目黒線/武蔵小山駅 歩15分,東急目黒線/西小山駅 歩19分,築22年,2階建,2階,6.8万円,2000円,6.8万円/-/-/-,ワンルーム,23.14m
1026,フォーブル八雲,賃貸アパート,東京都目黒区八雲３,東急東横線/都立大学駅 歩9分,東急東横線/自由が丘駅 歩12分,東急大井町線/自由が丘駅 歩12分,築34年,2階建,2階,6.9万円,1000円,6.9万円/6.9万円/-/-,1K,23.14m
1027,東急東横線 学芸大学駅 3階建 築31年,賃貸マンション,東京都目黒区鷹番２,東急東横線/学芸大学駅 歩2分,東急東横線/祐天寺駅 歩15分,None,築31年,3階建,2階,7万円,-,7万円/7万円/-/-,1K,22.95m
1028,TIコーポ,賃貸マンション,東京都目黒区目黒本町５,東急目黒線/武蔵小山駅 歩4分,東急目黒線/西小山駅 歩6分,None,築35年,3階建,3階,7万円,-,7万円/-/-/-,1K,22.77m
1029,東急目黒線 武蔵小山駅 3階建 築35年,賃貸マンション,東京都目黒区目黒本町５,東急目黒線/武蔵小山駅 歩4分,東急目黒線/西小山駅 歩6分,東急池上線/戸越銀座駅 歩19分,築35年,3階建,3階,7万円,-,7万円/-/-/-,1K,22.77m
1030,ローレルハイム,賃貸アパート,東京都目黒区碑文谷５,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩14分,東急東横線/祐天寺駅 歩21分,築33年,2階建,2階,7万円,-,7万円/7万円/-/-,1K,22.68m
1031,Ｃｉｆｉｃａｐ,賃貸アパート,東京都目黒区柿の木坂１,東急東横線/都立大学駅 歩6分,東急東横線/学芸大学駅 歩16分,None,築29年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,22.06m
1032,中村ビル,賃貸マンション,東京都目黒区目黒本町１,東急東横線/学芸大学駅 歩14分,東急目黒線/武蔵小山駅 歩14分,東急東横線/祐天寺駅 歩22分,築37年,3階建,2階,7万円,-,7万円/7万円/-/-,1K,22m
1033,東急東横線 都立大学駅 7階建 築44年,賃貸マンション,東京都目黒区中根２,東急東横線/都立大学駅 歩5分,None,None,築44年,7階建,5階,6.3万円,7000円,6.3万円/6.3万円/-/-,ワンルーム,22m
1034,東急東横線 学芸大学駅 3階建 築37年,賃貸マンション,東京都目黒区目黒本町１,東急東横線/学芸大学駅 歩12分,東急目黒線/武蔵小山駅 歩15分,東急目黒線/西小山駅 歩17分,築37年,3階建,3階,7万円,-,7万円/7万円/-/-,1DK,22m
1035,セレス祐天寺,賃貸アパート,東京都目黒区五本木１,東急東横線/祐天寺駅 歩6分,東急東横線/学芸大学駅 歩11分,東急東横線/中目黒駅 歩21分,築27年,2階建,1階,7万円,-,7万円/7万円/-/-,1K,20.38m
1036,東急東横線 学芸大学駅 2階建 築27年,賃貸アパート,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩14分,東急目黒線/武蔵小山駅 歩15分,東急東横線/祐天寺駅 歩23分,築27年,2階建,2階,7万円,-,-/-/-/-,ワンルーム,21.65m
1037,東急目黒線 武蔵小山駅 3階建 築29年,賃貸マンション,東京都目黒区目黒本町５,東急目黒線/武蔵小山駅 歩6分,東急目黒線/西小山駅 歩7分,None,築29年,3階建,1階,7万円,-,-/7万円/-/-,1K,21.4m
1038,東急東横線 学芸大学駅 2階建 築33年,賃貸アパート,東京都目黒区五本木３,東急東横線/学芸大学駅 歩5分,東急田園都市線/三軒茶屋駅 歩24分,東急東横線/中目黒駅 歩26分,築33年,2階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,21.1m
1039,シャレー学芸大カワベ第６,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,None,築32年,3階建,3階,6.7万円,3000円,6.7万円/6.7万円/-/-,ワンルーム,16.79m
1040,シャレー学芸大カワベ第６,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,None,築32年,3階建,1階,7.4万円,3000円,7.4万円/7.4万円/-/-,1K,20.8m
1041,シャレー学芸大カワベ第６,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,None,築32年,3階建,1階,7.6万円,3000円,7.6万円/7.6万円/-/-,ワンルーム,21m
1042,東急東横線 学芸大学駅 3階建 築32年,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,東急東横線/都立大学駅 歩26分,築32年,3階建,3階,6.7万円,3000円,6.7万円/6.7万円/-/-,ワンルーム,16.7m
1043,東急東横線 学芸大学駅 3階建 築32年,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,東急東横線/都立大学駅 歩26分,築32年,3階建,1階,7.4万円,3000円,7.4万円/7.4万円/-/-,1K,20.8m
1044,東急東横線 学芸大学駅 3階建 築32年,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,東急東横線/都立大学駅 歩26分,築32年,3階建,1階,7.6万円,3000円,7.6万円/7.6万円/-/-,ワンルーム,21m
1045,ＪＲ山手線 目黒駅 2階建 築25年,賃貸アパート,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩11分,東急目黒線/不動前駅 歩10分,東急目黒線/武蔵小山駅 歩20分,築25年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,20.7m
1046,ＪＲ山手線 目黒駅 2階建 築25年,賃貸アパート,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩11分,東急目黒線/不動前駅 歩10分,東急目黒線/武蔵小山駅 歩20分,築25年,2階建,1階,7.5万円,2000円,7.5万円/7.5万円/-/-,ワンルーム,20.7m
1047,クラウンハイム大岡山,賃貸マンション,東京都目黒区大岡山１,東急大井町線/大岡山駅 歩7分,東急大井町線/緑が丘駅 歩7分,東急東横線/都立大学駅 歩13分,築29年,地下1地上3階建,1階,6.7万円,3000円,6.7万円/-/-/-,1K,20.62m
1048,東急東横線 祐天寺駅 4階建 築32年,賃貸マンション,東京都目黒区五本木１,東急東横線/祐天寺駅 歩5分,東急東横線/学芸大学駅 歩11分,東急田園都市線/三軒茶屋駅 歩25分,築32年,4階建,3階,7万円,-,7万円/7万円/-/-,ワンルーム,20.3m
1049,ＪＲ山手線 目黒駅 2階建 築23年,賃貸マンション,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩13分,東急目黒線/不動前駅 歩11分,東急目黒線/武蔵小山駅 歩17分,築23年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,20.24m
1050,ＪＲ山手線 目黒駅 2階建 築23年,賃貸マンション,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩13分,東急目黒線/不動前駅 歩11分,東急目黒線/武蔵小山駅 歩17分,築23年,2階建,2階,7.2万円,2000円,7.2万円/7.2万円/-/-,1K,20.24m
1051,Uマテリアル,賃貸アパート,東京都目黒区五本木１,東急東横線/祐天寺駅 歩3分,東急東横線/学芸大学駅 歩15分,東急田園都市線/三軒茶屋駅 歩27分,築23年,地下1地上2階建,1階,7万円,-,7万円/7万円/-/-,ワンルーム,20.18m
1052,ＳＹＣＡＭＯＲＥ,賃貸アパート,東京都目黒区中目黒３,東急東横線/中目黒駅 歩11分,東急東横線/祐天寺駅 歩11分,東急東横線/代官山駅 歩16分,築34年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,20m
1053,ＳＹＣＡＭＯＲＥ,賃貸アパート,東京都目黒区中目黒３,東急東横線/中目黒駅 歩11分,東急東横線/祐天寺駅 歩11分,東急東横線/代官山駅 歩16分,築34年,2階建,2階,7.2万円,2000円,7.2万円/7.2万円/-/-,1K,20m
1054,ＳＹＣＡＭＯＲＥ,賃貸アパート,東京都目黒区中目黒３,東急東横線/中目黒駅 歩11分,東急東横線/祐天寺駅 歩11分,東急東横線/代官山駅 歩16分,築34年,2階建,2階,7.3万円,2000円,7.3万円/7.3万円/-/7.3万円,ワンルーム,18.56m
1055,さえきメゾン,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩4分,東急東横線/中目黒駅 歩15分,東急東横線/学芸大学駅 歩18分,築45年,3階建,3階,7万円,-,7万円/-/-/-,1K,20m
1056,ハイツ大東,賃貸マンション,東京都目黒区目黒本町５,東急目黒線/武蔵小山駅 歩8分,東急目黒線/西小山駅 歩9分,東急東横線/学芸大学駅 歩23分,築30年,3階建,2階,6.8万円,2000円,6.8万円/-/-/-,ワンルーム,18.5m
1057,ハイツ大東,賃貸マンション,東京都目黒区目黒本町５,東急目黒線/武蔵小山駅 歩8分,東急目黒線/西小山駅 歩9分,東急東横線/学芸大学駅 歩23分,築30年,3階建,2階,6.8万円,3000円,6.8万円/6.8万円/-/-,1K,20m
1058,東急東横線 祐天寺駅 2階建 築36年,賃貸アパート,東京都目黒区五本木１,東急東横線/祐天寺駅 歩7分,東急東横線/学芸大学駅 歩15分,東急東横線/中目黒駅 歩21分,築36年,2階建,1階,7万円,-,7万円/7万円/-/-,ワンルーム,20m
1059,京王井の頭線 駒場東大前駅 2階建 築31年,賃貸アパート,東京都目黒区駒場１,京王井の頭線/駒場東大前駅 歩2分,東急田園都市線/池尻大橋駅 歩17分,東急東横線/渋谷駅 歩24分,築31年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,20m
1060,東急東横線 祐天寺駅 2階建 築30年,賃貸アパート,東京都目黒区中町２,東急東横線/祐天寺駅 歩10分,東急東横線/学芸大学駅 歩14分,東京メトロ日比谷線/中目黒駅 歩20分,築30年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,19.87m
1061,東急東横線 祐天寺駅 2階建 築34年,賃貸アパート,東京都目黒区中町２,東急東横線/祐天寺駅 歩8分,東急東横線/学芸大学駅 歩15分,東京メトロ日比谷線/中目黒駅 歩17分,築34年,2階建,1階,6.7万円,3000円,6.7万円/6.7万円/-/-,1K,19.8m
1062,東急目黒線 武蔵小山駅 3階建 築27年,賃貸マンション,東京都目黒区目黒本町３,東急目黒線/武蔵小山駅 歩5分,東急目黒線/不動前駅 歩15分,東急池上線/戸越銀座駅 歩20分,築27年,3階建,3階,6.7万円,3000円,6.7万円/-/-/-,ワンルーム,19.53m
1063,モンシェ,賃貸アパート,東京都目黒区洗足１,東急目黒線/西小山駅 歩7分,東急目黒線/洗足駅 歩10分,東急目黒線/大岡山駅 歩19分,築18年,2階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,19.45m
1064,目黒グリーンヴィラ,賃貸アパート,東京都目黒区目黒１,ＪＲ山手線/目黒駅 歩7分,ＪＲ山手線/恵比寿駅 歩14分,東急目黒線/不動前駅 歩16分,築42年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,19.42m
1065,目黒グリーンヴィラ,賃貸アパート,東京都目黒区目黒１,ＪＲ山手線/目黒駅 歩7分,ＪＲ山手線/恵比寿駅 歩14分,東急目黒線/不動前駅 歩16分,築42年,2階建,1階,6.9万円,2000円,6.9万円/6.9万円/-/-,1K,19.42m
1066,目黒グリーンヴィラ,賃貸アパート,東京都目黒区目黒１,ＪＲ山手線/目黒駅 歩7分,ＪＲ山手線/恵比寿駅 歩14分,東急目黒線/不動前駅 歩16分,築42年,2階建,1階,7万円,2000円,7万円/7万円/-/-,1K,19.42m
1067,目黒グリーンヴィラ,賃貸アパート,東京都目黒区目黒１,ＪＲ山手線/目黒駅 歩7分,ＪＲ山手線/恵比寿駅 歩14分,東急目黒線/不動前駅 歩16分,築42年,2階建,1階,7.1万円,2000円,7.1万円/7.1万円/-/-,1K,19.42m
1068,目黒グリーンヴィラ,賃貸アパート,東京都目黒区目黒１,ＪＲ山手線/目黒駅 歩7分,ＪＲ山手線/恵比寿駅 歩14分,東急目黒線/不動前駅 歩16分,築42年,2階建,2階,8.3万円,2000円,8.3万円/8.3万円/-/-,1K,19.42m
1069,ウィスタリア佐藤,賃貸マンション,東京都目黒区洗足２,東急目黒線/洗足駅 歩2分,None,None,築30年,3階建,2階,6.8万円,2000円,6.8万円/-/-/-,ワンルーム,19.27m
1070,風見コーポ,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩3分,東急東横線/祐天寺駅 歩10分,東急東横線/都立大学駅 歩22分,築28年,3階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,19.2m
1071,フラッツ大橋,賃貸マンション,東京都目黒区大橋１,東急田園都市線/池尻大橋駅 歩6分,ＪＲ山手線/渋谷駅 歩20分,東急東横線/中目黒駅 歩14分,築34年,地下1地上6階建,5階,7万円,-,7万円/7万円/-/-,1K,19.18m
1072,フラッツ大橋,賃貸マンション,東京都目黒区大橋１,東急田園都市線/池尻大橋駅 歩6分,ＪＲ山手線/渋谷駅 歩20分,東急東横線/中目黒駅 歩14分,築34年,地下1地上6階建,2階,7万円,-,7万円/7万円/-/7万円,1K,17.81m
1073,フラッツ大橋,賃貸マンション,東京都目黒区大橋１,東急田園都市線/池尻大橋駅 歩6分,ＪＲ山手線/渋谷駅 歩20分,東急東横線/中目黒駅 歩14分,築34年,地下1地上6階建,5階,6.5万円,5000円,6.5万円/6.5万円/-/6.5万円,1K,17.81m
1074,東急東横線 学芸大学駅 3階建 築29年,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩3分,東急東横線/祐天寺駅 歩10分,東急田園都市線/三軒茶屋駅 歩29分,築29年,3階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,17.01m
1075,ハイツ目黒,賃貸アパート,東京都目黒区下目黒４,ＪＲ山手線/目黒駅 歩13分,東急目黒線/不動前駅 歩10分,東急東横線/中目黒駅 歩14分,築28年,2階建,1階,6.8万円,2000円,6.8万円/-/-/-,1K,18.98m
1076,祐天寺グリーンマンション,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩4分,東急東横線/中目黒駅 歩15分,東急東横線/学芸大学駅 歩17分,築40年,3階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,18.45m
1077,東急東横線 祐天寺駅 2階建 築24年,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩4分,東急東横線/中目黒駅 歩10分,東急東横線/学芸大学駅 歩17分,築24年,2階建,2階,7万円,-,7万円/7万円/-/-,1K,18.45m
1078,メゾン大岡山,賃貸アパート,東京都目黒区大岡山１,東急目黒線/大岡山駅 歩9分,東急大井町線/緑が丘駅 歩13分,東急東横線/都立大学駅 歩13分,築18年,2階建,1階,6.8万円,2000円,6.8万円/-/-/6.8万円,1K,18.41m
1079,クレール碑文谷,賃貸マンション,東京都目黒区碑文谷４,東急東横線/学芸大学駅 歩12分,東急東横線/都立大学駅 歩10分,東急大井町線/大岡山駅 歩22分,築27年,2階建,1階,6.7万円,3000円,6.7万円/6.7万円/-/-,1K,18.36m
1080,クレール碑文谷,賃貸マンション,東京都目黒区碑文谷４,東急東横線/学芸大学駅 歩12分,東急東横線/都立大学駅 歩10分,東急大井町線/大岡山駅 歩22分,築27年,2階建,1階,6.8万円,3000円,6.8万円/6.8万円/-/-,1K,18.36m
1081,東急東横線 都立大学駅 2階建 築27年,賃貸マンション,東京都目黒区碑文谷４,東急東横線/都立大学駅 歩10分,東急東横線/学芸大学駅 歩12分,東急東横線/自由が丘駅 歩25分,築27年,2階建,1階,6.7万円,3000円,6.7万円/6.7万円/-/-,1K,18.36m
1082,東急東横線 都立大学駅 2階建 築27年,賃貸マンション,東京都目黒区碑文谷４,東急東横線/都立大学駅 歩10分,東急東横線/学芸大学駅 歩12分,東急東横線/自由が丘駅 歩25分,築27年,2階建,1階,6.8万円,3000円,6.8万円/6.8万円/-/-,1K,18.36m
1083,東急東横線 都立大学駅 2階建 築27年,賃貸マンション,東京都目黒区碑文谷４,東急東横線/都立大学駅 歩10分,東急東横線/学芸大学駅 歩12分,東急東横線/自由が丘駅 歩25分,築27年,2階建,2階,7万円,3000円,7万円/7万円/-/-,1K,18.36m
1084,東急東横線 祐天寺駅 4階建 築31年,賃貸マンション,東京都目黒区中町２,東急東横線/祐天寺駅 歩8分,東急東横線/中目黒駅 歩16分,東急東横線/学芸大学駅 歩13分,築31年,4階建,2階,7万円,-,7万円/-/-/-,ワンルーム,18.35m
1085,東急東横線 祐天寺駅 4階建 築31年,賃貸マンション,東京都目黒区中町２,東急東横線/祐天寺駅 歩8分,東急東横線/中目黒駅 歩16分,東急東横線/学芸大学駅 歩13分,築31年,4階建,2階,7万円,-,7万円/-/-/-,ワンルーム,17m
1086,東急東横線 自由が丘駅 3階建 築30年,賃貸マンション,東京都目黒区緑が丘２,東急東横線/自由が丘駅 歩7分,東急目黒線/奥沢駅 歩8分,東急大井町線/緑が丘駅 歩7分,築30年,3階建,3階,7万円,-,-/-/-/-,1K,18.24m
1087,リバティハウスＮｏ．１,賃貸アパート,東京都目黒区自由が丘３,東急東横線/自由が丘駅 歩13分,東急大井町線/九品仏駅 歩13分,東急大井町線/尾山台駅 歩19分,築27年,2階建,2階,6.7万円,3000円,6.7万円/6.7万円/-/-,1K,18.22m
1088,東急東横線 学芸大学駅 2階建 築25年,賃貸アパート,東京都目黒区五本木２,東急東横線/学芸大学駅 歩8分,東急東横線/祐天寺駅 歩10分,None,築25年,2階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,18.18m
1089,長岡マンション,賃貸マンション,東京都目黒区五本木１,東急東横線/祐天寺駅 歩5分,東急東横線/学芸大学駅 歩11分,東急田園都市線/三軒茶屋駅 歩23分,築25年,3階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,18.16m
1090,日橋荘,賃貸アパート,東京都目黒区五本木３,東急東横線/学芸大学駅 歩6分,東急東横線/祐天寺駅 歩13分,None,築45年,2階建,2階,7万円,-,7万円/7万円/-/-,1K,18m
1091,サンフラッツ上目黒,賃貸アパート,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩11分,東急東横線/中目黒駅 歩12分,東急田園都市線/池尻大橋駅 歩14分,築29年,2階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,18m
1092,エフケイフラット,賃貸アパート,東京都目黒区南１,東急目黒線/洗足駅 歩9分,東急目黒線/西小山駅 歩10分,None,築15年,3階建,1階,7万円,-,7万円/-/-/-,1K,18m
1093,渋谷ヒルズ,賃貸マンション,東京都目黒区青葉台４,京王井の頭線/神泉駅 歩5分,ＪＲ山手線/渋谷駅 歩15分,京王井の頭線/駒場東大前駅 歩15分,築28年,4階建,1階,7万円,-,7万円/7万円/-/-,ワンルーム,18m
1094,ヴィラ伊集院,賃貸アパート,東京都目黒区東が丘１,東急田園都市線/駒沢大学駅 歩12分,東急田園都市線/三軒茶屋駅 歩21分,東急東横線/都立大学駅 歩21分,築33年,2階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,18m
1095,東急目黒線 洗足駅 3階建 築15年,賃貸アパート,東京都目黒区南１,東急目黒線/洗足駅 歩9分,東急目黒線/西小山駅 歩10分,東急大井町線/大岡山駅 歩12分,築15年,3階建,1階,7万円,-,7万円/-/-/-,1K,18m
1096,パークハイム本町,賃貸アパート,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩14分,東急目黒線/武蔵小山駅 歩16分,東急目黒線/西小山駅 歩18分,築27年,2階建,2階,6.8万円,2000円,6.8万円/-/-/-,ワンルーム,18m
1097,アーバンハイツフジ,賃貸マンション,東京都目黒区自由が丘２,東急東横線/自由が丘駅 歩10分,東急東横線/都立大学駅 歩14分,東急大井町線/九品仏駅 歩15分,築29年,3階建,3階,7万円,-,7万円/7万円/-/-,ワンルーム,18m
1098,東急東横線 自由が丘駅 3階建 築29年,賃貸マンション,東京都目黒区自由が丘２,東急東横線/自由が丘駅 歩8分,東急東横線/都立大学駅 歩15分,東急大井町線/九品仏駅 歩16分,築29年,3階建,3階,7万円,-,7万円/7万円/-/-,ワンルーム,18m
1099,東急田園都市線 池尻大橋駅 6階建 築34年,賃貸マンション,東京都目黒区大橋１,東急田園都市線/池尻大橋駅 歩6分,京王井の頭線/神泉駅 歩13分,東急東横線/中目黒駅 歩16分,築34年,6階建,5階,6.5万円,5000円,6.5万円/6.5万円/-/6.5万円,1K,17.81m
1100,東急田園都市線 池尻大橋駅 6階建 築34年,賃貸マンション,東京都目黒区大橋１,東急田園都市線/池尻大橋駅 歩6分,京王井の頭線/神泉駅 歩13分,東急東横線/中目黒駅 歩16分,築34年,6階建,2階,7万円,-,7万円/7万円/-/7万円,1K,17.81m
1101,スポット上目黒,賃貸アパート,東京都目黒区上目黒２,東京メトロ日比谷線/中目黒駅 歩9分,ＪＲ山手線/恵比寿駅 歩21分,東急東横線/代官山駅 歩17分,築43年,2階建,1階,7万円,-,7万円/-/-/-,1K,17.52m
1102,東京メトロ日比谷線 中目黒駅 2階建 築43年,賃貸アパート,東京都目黒区上目黒２,東京メトロ日比谷線/中目黒駅 歩9分,東急東横線/祐天寺駅 歩10分,東急東横線/代官山駅 歩15分,築43年,2階建,1階,7万円,-,7万円/-/-/-,1K,17.52m
1103,リトルミュウ,賃貸マンション,東京都目黒区中町１,東急東横線/祐天寺駅 歩15分,東急東横線/学芸大学駅 歩17分,東急目黒線/武蔵小山駅 歩20分,築18年,3階建,2階,7万円,-,-/-/-/-,ワンルーム,17.49m
1104,Ｋハウス,賃貸アパート,東京都目黒区東山３,東急田園都市線/池尻大橋駅 歩1分,東急東横線/中目黒駅 歩15分,京王井の頭線/神泉駅 歩17分,築28年,2階建,1階,7万円,-,7万円/-/-/-,1K,17.39m
1105,東急東横線 祐天寺駅 2階建 築37年,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩5分,東急東横線/中目黒駅 歩10分,東急田園都市線/池尻大橋駅 歩19分,築37年,2階建,2階,7万円,-,7万円/-/-/-,1K,17.35m
1106,ジュネス目黒,賃貸アパート,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩13分,None,築27年,3階建,1階,6.5万円,5000円,6.5万円/6.5万円/-/-,1K,17.31m
1107,ジュネス目黒,賃貸アパート,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩13分,None,築27年,3階建,1階,6.5万円,5000円,6.5万円/6.5万円/-/-,1K,17.31m
1108,ＪＲ山手線 目黒駅 2階建 築27年,賃貸マンション,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩10分,東急目黒線/武蔵小山駅 歩18分,築27年,2階建,1階,6.5万円,5000円,6.5万円/6.5万円/-/-,1K,17.31m
1109,ＪＲ山手線 目黒駅 3階建 築27年,賃貸マンション,東京都目黒区目黒３,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩10分,東京メトロ南北線/目黒駅 歩15分,築27年,3階建,1階,6.5万円,5000円,6.5万円/6.5万円/-/-,1K,17.31m
1110,東急東横線 自由が丘駅 3階建 築26年,賃貸マンション,東京都目黒区緑が丘２,東急東横線/自由が丘駅 歩8分,東急東横線/都立大学駅 歩11分,東急目黒線/奥沢駅 歩13分,築26年,3階建,2階,7万円,-,7万円/7万円/-/-,1K,17.25m
1111,東急東横線 自由が丘駅 3階建 築26年,賃貸マンション,東京都目黒区緑が丘２,東急東横線/自由が丘駅 歩8分,東急東横線/都立大学駅 歩11分,東急目黒線/奥沢駅 歩13分,築26年,3階建,3階,7.2万円,-,7.2万円/7.2万円/-/-,1K,17.25m
1112,フラワーハイツ嶋Ａ棟,賃貸アパート,東京都目黒区目黒本町６,東急目黒線/西小山駅 歩10分,東急東横線/学芸大学駅 歩22分,東急大井町線/大岡山駅 歩25分,築25年,2階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,17m
1113,ベルメゾン祐天寺,賃貸マンション,東京都目黒区中目黒５,東急東横線/祐天寺駅 歩10分,東急東横線/中目黒駅 歩15分,東急東横線/代官山駅 歩17分,築27年,3階建,2階,7万円,-,7万円/7万円/-/-,1K,16.98m
1114,東急東横線 祐天寺駅 3階建 築27年,賃貸マンション,東京都目黒区中目黒５,東急東横線/祐天寺駅 歩11分,東京メトロ日比谷線/中目黒駅 歩14分,東急東横線/代官山駅 歩20分,築27年,3階建,2階,7万円,-,7万円/7万円/-/-,ワンルーム,16.98m
1115,ヒルズ学芸大,賃貸アパート,東京都目黒区碑文谷５,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩8分,東急大井町線/大岡山駅 歩23分,築7年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,16.87m
1116,東急東横線 都立大学駅 2階建 築7年,賃貸アパート,東京都目黒区碑文谷５,東急東横線/都立大学駅 歩8分,東急東横線/学芸大学駅 歩10分,東急東横線/祐天寺駅 歩24分,築7年,2階建,1階,6.8万円,2000円,6.8万円/6.8万円/-/-,ワンルーム,16.87m
1117,サンライズハイツ,賃貸マンション,東京都目黒区中央町２,東急東横線/学芸大学駅 歩10分,東急東横線/祐天寺駅 歩12分,東急目黒線/武蔵小山駅 歩21分,築29年,地下1地上4階建,2階,6.8万円,2000円,6.8万円/6.8万円/-/-,1K,16.7m
1118,モナークマンション祐天寺,賃貸マンション,東京都目黒区五本木２,東急東横線/学芸大学駅 歩8分,東急東横線/祐天寺駅 歩6分,東京メトロ日比谷線/中目黒駅 歩22分,築25年,7階建,1階,6.5万円,5000円,13万円/-/-/-,1K,16.2m
1119,モナークマンション祐天寺,賃貸マンション,東京都目黒区五本木２,東急東横線/学芸大学駅 歩8分,東急東横線/祐天寺駅 歩6分,東京メトロ日比谷線/中目黒駅 歩22分,築25年,7階建,2階,7万円,-,14万円/-/-/-,ワンルーム,16.2m
1120,モナークマンション祐天寺,賃貸マンション,東京都目黒区五本木２,東急東横線/学芸大学駅 歩8分,東急東横線/祐天寺駅 歩6分,東京メトロ日比谷線/中目黒駅 歩22分,築25年,7階建,2階,7.1万円,-,14.2万円/-/-/-,1K,16.2m
1121,東急東横線 祐天寺駅 7階建 築25年,賃貸マンション,東京都目黒区五本木２,東急東横線/祐天寺駅 歩6分,東急東横線/学芸大学駅 歩8分,東京メトロ日比谷線/中目黒駅 歩20分,築25年,7階建,2階,7万円,-,14万円/-/-/-,ワンルーム,16.2m
